compact_library_id,library_size_case_id,library_size_human_label,primitive_variant_id,primitive_id,entry_role,controller_id,finite_horizon_s,controller_input_slots_per_primitive,controller_input_update_period_s,primitive_timing_contract_version,primitive_timing_contract_status,continuation_probability,terminal_useful_probability,hard_failure_risk,expected_energy_residual_m,expected_updraft_gain_proxy_m,expected_lift_dwell_time_s,minimum_wall_margin_min_m,floor_margin_min_m,ceiling_margin_min_m,saturation_fraction_mean,known_failure_boundaries,environment_coverage,runtime_context_conditioning_required,runtime_context_conditioning_version,runtime_context_conditioning_policy,context_conditioning_keys,sample_count,margin_class,prediction_source,claim_status
v53lib_super_light_cluster_4b684d69f2da,super_light_cluster,super-light clustering and merging,primvar_launch_capture_safe_handoff_launch_capable_6aa2742afb04,launch_capture_safe_handoff,launch_capable,lqrta_launch_capture_safe_handoff_b00555d760cd,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1383792214793421,0.0,0.0015,0.0042965023720533,0.7518997924037351,1.5519974193987702,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_88227920c8ad,super_light_cluster,super-light clustering and merging,primvar_launch_capture_safe_handoff_launch_capable_a61b37a71a64,launch_capture_safe_handoff,launch_capable,lqrta_launch_capture_safe_handoff_7720548f2b2a,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1384478383348869,0.0,0.002,0.0042965023720533,0.7517986417644641,1.5511635010551974,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_56a6cc6ed6b9,super_light_cluster,super-light clustering and merging,primvar_launch_capture_safe_handoff_launch_capable_9a5dd96fca09,launch_capture_safe_handoff,launch_capable,lqrta_launch_capture_safe_handoff_1704cf7739e5,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1383677230634548,0.0,0.0045,0.0042965023720533,0.7515399538002673,1.551622485031234,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_4b1512fe59c5,super_light_cluster,super-light clustering and merging,primvar_launch_capture_safe_handoff_launch_capable_84d483c2c26b,launch_capture_safe_handoff,launch_capable,lqrta_launch_capture_safe_handoff_50a4b865b34e,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1382190751576078,0.0,0.005,0.0042965023720533,0.7523265754433249,1.551454490844382,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_3f22da69b4cd,super_light_cluster,super-light clustering and merging,primvar_launch_capture_safe_handoff_launch_capable_82a71833c44c,launch_capture_safe_handoff,launch_capable,lqrta_launch_capture_safe_handoff_dce652fecc44,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1384783658765557,0.0,0.0015,0.0042965023720533,0.7518381576597707,1.551600391829278,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_ceffa8e20d63,super_light_cluster,super-light clustering and merging,primvar_launch_capture_safe_handoff_launch_capable_275ded9d2e54,launch_capture_safe_handoff,launch_capable,lqrta_launch_capture_safe_handoff_be11b0fb908e,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.138232358285233,0.0,0.005,0.0042965023720533,0.7521744631281001,1.5517690344719328,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_eb98dcfef634,super_light_cluster,super-light clustering and merging,primvar_launch_capture_shallow_left_launch_capable_8dc44c9e222f,launch_capture_shallow_left,launch_capable,lqrta_launch_capture_shallow_left_9e5003002dd0,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1381221231463019,0.0,0.005,0.0042965023720533,0.7521253488382859,1.550908103947036,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_ca443fd8e6f8,super_light_cluster,super-light clustering and merging,primvar_launch_capture_shallow_left_launch_capable_2054194335f4,launch_capture_shallow_left,launch_capable,lqrta_launch_capture_shallow_left_8424f1251290,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1386375450465314,0.0,0.0015,0.0042965023720533,0.7516786655554791,1.551737362728127,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_7fd6bf58fab0,super_light_cluster,super-light clustering and merging,primvar_launch_capture_shallow_left_launch_capable_41db001bc2e3,launch_capture_shallow_left,launch_capable,lqrta_launch_capture_shallow_left_23c9291aa043,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1385215073360974,0.0,0.0005,0.0042965023720533,0.7521332254593137,1.5501999853939532,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_f5887b1ad6c1,super_light_cluster,super-light clustering and merging,primvar_launch_capture_shallow_left_launch_capable_ede349b0d1ca,launch_capture_shallow_left,launch_capable,lqrta_launch_capture_shallow_left_f41557dc7ffa,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1382766568426822,0.0,0.0015,0.0042965023720533,0.7520244187552304,1.5515292138310763,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_884400da386b,super_light_cluster,super-light clustering and merging,primvar_launch_capture_shallow_left_launch_capable_d1b2f1ff652a,launch_capture_shallow_left,launch_capable,lqrta_launch_capture_shallow_left_532686a8c0da,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1384135181451493,0.0,0.0015,0.0042965023720533,0.7516085331658534,1.5519248460908102,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_dabd8e00984d,super_light_cluster,super-light clustering and merging,primvar_launch_capture_shallow_left_launch_capable_158420b9d5d5,launch_capture_shallow_left,launch_capable,lqrta_launch_capture_shallow_left_bfc040f98a56,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1384215516304447,0.0,0.0035,0.0042965023720533,0.7517201684639175,1.5515565347314553,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_ad94da85274f,super_light_cluster,super-light clustering and merging,primvar_launch_capture_shallow_left_launch_capable_a7e1d8922562,launch_capture_shallow_left,launch_capable,lqrta_launch_capture_shallow_left_c75a7af1b2cb,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.138298269464191,0.0,0.003,0.0042965023720533,0.7523293463022006,1.549851116605164,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_c8f0cd832c08,super_light_cluster,super-light clustering and merging,primvar_launch_capture_shallow_left_launch_capable_410306879f8c,launch_capture_shallow_left,launch_capable,lqrta_launch_capture_shallow_left_c0bb6aa23e01,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1381432853974871,0.0,0.0034999999999999,0.0042965023720533,0.7525329573719958,1.5518700711443432,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_afbd2b5dce39,super_light_cluster,super-light clustering and merging,primvar_launch_capture_shallow_left_launch_capable_cba88f6da881,launch_capture_shallow_left,launch_capable,lqrta_launch_capture_shallow_left_fd271ec43f0c,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.138270688136975,0.0,0.0045,0.0042965023720533,0.7518550907042209,1.551434315110247,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_8afe81174dc3,super_light_cluster,super-light clustering and merging,primvar_launch_capture_shallow_left_launch_capable_06730dc54bdd,launch_capture_shallow_left,launch_capable,lqrta_launch_capture_shallow_left_fc8598f9c746,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1383884036091284,0.0,0.002,0.0042965023720533,0.7522922052314159,1.5510340682365358,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_43166f36faf4,super_light_cluster,super-light clustering and merging,primvar_launch_capture_shallow_left_launch_capable_d63f4d614509,launch_capture_shallow_left,launch_capable,lqrta_launch_capture_shallow_left_49679fbc165c,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1381391556957834,0.0,0.003,0.0042965023720533,0.7518590327753337,1.5506504604546163,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_3d7da50cab5e,super_light_cluster,super-light clustering and merging,primvar_launch_capture_shallow_left_launch_capable_75388b3625c8,launch_capture_shallow_left,launch_capable,lqrta_launch_capture_shallow_left_554b8d4d1b3a,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1384853486558232,0.0,0.0,0.0042965023720533,0.7521654096912213,1.551125178462648,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_d34b95c43878,super_light_cluster,super-light clustering and merging,primvar_launch_capture_shallow_right_launch_capable_874ee3b1286d,launch_capture_shallow_right,launch_capable,lqrta_launch_capture_shallow_right_64f5ae2235bd,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1381024931441136,0.0,0.005,0.0042965023720533,0.7524138576572045,1.551705720297936,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_87295f4ea316,super_light_cluster,super-light clustering and merging,primvar_launch_capture_shallow_right_launch_capable_05b49791d1f3,launch_capture_shallow_right,launch_capable,lqrta_launch_capture_shallow_right_20e712c30d9b,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1381333911112662,0.0,0.0055,0.0042965023720533,0.7524309627728015,1.5489722397430976,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
