primitive_variant_id,robustness_profile_version,robustness_profile_row_count,robustness_profile_axis_count,robustness_coverage_labels_json,robustness_coverage_rates_json,robustness_terminal_rates_json,robustness_hard_failure_rates_json,robustness_worst_case_coverage,robustness_mean_coverage,robustness_max_hard_failure_rate,robustness_environment_modes_seen,robustness_start_families_seen,robustness_active_fan_counts_seen,updraft_gain_proxy_mean_m,positive_specific_energy_gain_mean_m,rollout_duration_mean_s
primvar_launch_capture_safe_handoff_launch_capable_0a1383b536d1,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.018617771108459916,0.1
primvar_launch_capture_safe_handoff_launch_capable_0d6fa3307929,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.01859723328416272,0.1
primvar_launch_capture_safe_handoff_launch_capable_195d669eefec,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.018581602708557004,0.1
primvar_launch_capture_safe_handoff_launch_capable_275ded9d2e54,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.018640607810308473,0.1
primvar_launch_capture_safe_handoff_launch_capable_42375a73e89d,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.018613486744009627,0.1
primvar_launch_capture_safe_handoff_launch_capable_44faf0823784,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.018602069719959615,0.1
primvar_launch_capture_safe_handoff_launch_capable_58b023f1161c,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.01858271858191018,0.1
primvar_launch_capture_safe_handoff_launch_capable_5df1d29c408c,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.018581723916063848,0.1
primvar_launch_capture_safe_handoff_launch_capable_62f342afd50b,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.01861256030019954,0.1
primvar_launch_capture_safe_handoff_launch_capable_682503290961,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.018588048356049196,0.1
primvar_launch_capture_safe_handoff_launch_capable_6aa2742afb04,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.018590430769632044,0.1
primvar_launch_capture_safe_handoff_launch_capable_6bf293fa6904,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.018603043491067943,0.1
primvar_launch_capture_safe_handoff_launch_capable_6c90dc55173b,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.018564742551026265,0.1
primvar_launch_capture_safe_handoff_launch_capable_82a71833c44c,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.0186040621968876,0.1
primvar_launch_capture_safe_handoff_launch_capable_84d483c2c26b,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.018636909958541798,0.1
primvar_launch_capture_safe_handoff_launch_capable_8b030bf55cb8,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.01861699567197949,0.1
primvar_launch_capture_safe_handoff_launch_capable_93c01fdf44f3,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.018583096031603248,0.1
primvar_launch_capture_safe_handoff_launch_capable_998097d7a871,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.018580858542891043,0.1
primvar_launch_capture_safe_handoff_launch_capable_9a5dd96fca09,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.01863838154078612,0.1
primvar_launch_capture_safe_handoff_launch_capable_9b42097962a8,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.018580599491839152,0.1
primvar_launch_capture_safe_handoff_launch_capable_a11fb119a742,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.018609516567264887,0.1
primvar_launch_capture_safe_handoff_launch_capable_a61b37a71a64,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.018647340887183846,0.1
primvar_launch_capture_safe_handoff_launch_capable_c8895f18a8e7,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.018590927255810078,0.1
primvar_launch_capture_safe_handoff_launch_capable_cf1d48235a29,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.01866902369181066,0.1
primvar_launch_capture_safe_handoff_launch_capable_ed4fb6878563,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.018632194659469574,0.1
primvar_launch_capture_safe_handoff_launch_capable_ee80f547b7dc,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.01868010839475035,0.1
primvar_launch_capture_safe_handoff_launch_capable_f0c0ad9c8947,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.018609168628449933,0.1
primvar_launch_capture_safe_handoff_launch_capable_f17fc67882d7,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.01856482985771231,0.1
primvar_launch_capture_safe_handoff_launch_capable_f603f769e86f,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.018564397711108464,0.1
primvar_launch_capture_safe_handoff_launch_capable_fcb88fc0d850,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.018588750891673934,0.1
primvar_launch_capture_shallow_left_launch_capable_0391b201f9d2,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.018595036091993946,0.1
primvar_launch_capture_shallow_left_launch_capable_06730dc54bdd,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.018608247475941718,0.1
primvar_launch_capture_shallow_left_launch_capable_158420b9d5d5,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.01860491995973978,0.1
primvar_launch_capture_shallow_left_launch_capable_2054194335f4,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.6363636363636364,0.0,w3_randomised_four;w3_randomised_single,launch_gate,1;2;3;4,0.0,0.018590089529526826,0.1
