case_id,case_type,alpha_deg,beta_deg,speed_m_s,delta_a_deg,delta_e_deg,delta_r_deg,cl_lift_asb,cd_drag_asb,cm_pitch_asb,cy_asb,cl_roll_asb,cn_yaw_asb,valid_aerosandbox,aerosandbox_status
case_000285,aileron,12.0,0.0,7.5,-10.0,0.0,0.0,0.7443103085388247,0.22468228189769415,-0.042545332244115115,-0.015884883194484264,-0.06765685657048233,0.015938053455485348,True,ok: AeroSandbox AeroBuildup.run
case_000286,aileron,-8.0,6.0,7.5,-10.0,0.0,0.0,-0.5449794752863769,0.1536035243376306,0.08027430759371115,-0.03352100731246461,-0.09962776899054063,-0.00810412441058123,True,ok: AeroSandbox AeroBuildup.run
case_000287,aileron,-6.0,6.0,7.5,-10.0,0.0,0.0,-0.40295973902993737,0.12070540172382514,0.07257301570829751,-0.04079181310767449,-0.11356695112027122,-0.006271115740834776,True,ok: AeroSandbox AeroBuildup.run
case_000288,aileron,-4.0,6.0,7.5,-10.0,0.0,0.0,-0.27371593591933396,0.09986282112616346,0.055647314666202874,-0.046343291909742096,-0.12514964187617042,-0.00389787615370484,True,ok: AeroSandbox AeroBuildup.run
case_000289,aileron,-2.0,6.0,7.5,-10.0,0.0,0.0,-0.12343077500991144,0.09243328458869378,0.029921158784921426,-0.05089508501325969,-0.1365011320180679,-0.001184591639430437,True,ok: AeroSandbox AeroBuildup.run
case_000290,aileron,0.0,6.0,7.5,-10.0,0.0,0.0,1.2205420429152973e-16,0.09215587799806196,0.010812368909470477,-0.05214619682799974,-0.13982225746636548,0.0021342826769862296,True,ok: AeroSandbox AeroBuildup.run
case_000291,aileron,2.0,6.0,7.5,-10.0,0.0,0.0,0.12343079937167173,0.09243328518429089,-0.009293227755503617,-0.050895094161022614,-0.13610093369456672,0.005680457317682934,True,ok: AeroSandbox AeroBuildup.run
case_000292,aileron,4.0,6.0,7.5,-10.0,0.0,0.0,0.27371604234995084,0.099862826250308,-0.037001430115105476,-0.04634330796438837,-0.12445718049515896,0.009226160248126964,True,ok: AeroSandbox AeroBuildup.run
case_000293,aileron,6.0,6.0,7.5,-10.0,0.0,0.0,0.40295997380314796,0.12070541809049813,-0.055829020757308834,-0.040791833209370514,-0.1127572904887835,0.012564684280772875,True,ok: AeroSandbox AeroBuildup.run
case_000294,aileron,8.0,6.0,7.5,-10.0,0.0,0.0,0.5449799065052437,0.15360356475880638,-0.06555836952317128,-0.03352102717729454,-0.09836982504126222,0.015532522513140875,True,ok: AeroSandbox AeroBuildup.run
case_000295,aileron,10.0,6.0,7.5,-10.0,0.0,0.0,0.6374330051579541,0.18886735930763257,-0.0634743707564561,-0.02670498289617474,-0.08727577919497428,0.018019597868939318,True,ok: AeroSandbox AeroBuildup.run
case_000296,aileron,12.0,6.0,7.5,-10.0,0.0,0.0,0.7291194224134189,0.2240806397888187,-0.04983401068808335,-0.01891094772960839,-0.07488866155587467,0.020661201233087463,True,ok: AeroSandbox AeroBuildup.run
case_000297,aileron,-8.0,-6.0,8.5,-10.0,0.0,0.0,-0.5624437745790637,0.14829023815959333,0.06667780382671251,-0.011534283703556338,-0.08473805365671563,-0.021153318724899044,True,ok: AeroSandbox AeroBuildup.run
case_000298,aileron,-6.0,-6.0,8.5,-10.0,0.0,0.0,-0.42423894373471466,0.11412915822253913,0.05292557131669137,-0.011138133798647495,-0.09729429993488974,-0.019239169192521343,True,ok: AeroSandbox AeroBuildup.run
case_000299,aileron,-4.0,-6.0,8.5,-10.0,0.0,0.0,-0.28916571019651965,0.0892868683901703,0.04364742793016751,-0.01196911560219005,-0.11084758683580051,-0.01725084343710083,True,ok: AeroSandbox AeroBuildup.run
case_000300,aileron,-2.0,-6.0,8.5,-10.0,0.0,0.0,-0.1425207397423447,0.08025896634973607,0.018766293509429266,-0.012338026562848482,-0.11888446252242614,-0.01385104398810815,True,ok: AeroSandbox AeroBuildup.run
case_000301,aileron,0.0,-6.0,8.5,-10.0,0.0,0.0,1.7652119709067964e-17,0.07509210918965212,0.009522362390899068,-0.015065165198441203,-0.1316868873762086,-0.009737363903630723,True,ok: AeroSandbox AeroBuildup.run
case_000302,aileron,2.0,-6.0,8.5,-10.0,0.0,0.0,0.1425207018549453,0.08025896540183089,0.00020559495770346915,-0.012338016275714927,-0.11929097584746659,-0.004855054662446813,True,ok: AeroSandbox AeroBuildup.run
case_000303,aileron,4.0,-6.0,8.5,-10.0,0.0,0.0,0.2891655623986007,0.08928686101889774,-0.02659626962063525,-0.011969095605055609,-0.11152316746745249,-0.0008909180504136399,True,ok: AeroSandbox AeroBuildup.run
case_000304,aileron,6.0,-6.0,8.5,-10.0,0.0,0.0,0.42423861714918565,0.11412913440483545,-0.03748029340168469,-0.01113810539452882,-0.09817220930982637,0.0019132281163372943,True,ok: AeroSandbox AeroBuildup.run
case_000305,aileron,8.0,-6.0,8.5,-10.0,0.0,0.0,0.5624431961080504,0.14829018228259927,-0.052986354336068034,-0.01153424662460214,-0.0860560159596631,0.004623308651994331,True,ok: AeroSandbox AeroBuildup.run
case_000306,aileron,10.0,-6.0,8.5,-10.0,0.0,0.0,0.6535804296538642,0.1846760189964442,-0.04941589308506552,-0.012602176786613507,-0.07534351911539748,0.00732752546464337,True,ok: AeroSandbox AeroBuildup.run
case_000307,aileron,12.0,-6.0,8.5,-10.0,0.0,0.0,0.7489374008644456,0.222597775930998,-0.03604552600084961,-0.01367086063309581,-0.062223465825989734,0.010503400551609976,True,ok: AeroSandbox AeroBuildup.run
case_000308,aileron,-8.0,0.0,8.5,-10.0,0.0,0.0,-0.5594451902595206,0.15028481391989945,0.07222491839323028,-0.022413014127674342,-0.0918145064444135,-0.014688888429933955,True,ok: AeroSandbox AeroBuildup.run
case_000309,aileron,-6.0,0.0,8.5,-10.0,0.0,0.0,-0.4139579448712491,0.11643170699583702,0.061156018951403275,-0.02585545664914407,-0.1049879356653499,-0.012798339248537013,True,ok: AeroSandbox AeroBuildup.run
case_000310,aileron,-4.0,0.0,8.5,-10.0,0.0,0.0,-0.2834112802037614,0.09316460308557913,0.04980047205991674,-0.029103788062433664,-0.11753277182162505,-0.01070298398318695,True,ok: AeroSandbox AeroBuildup.run
case_000311,aileron,-2.0,0.0,8.5,-10.0,0.0,0.0,-0.135427810680279,0.08522022945184678,0.02449968170335897,-0.03148933160538262,-0.1267509389126558,-0.007572293210590063,True,ok: AeroSandbox AeroBuildup.run
case_000312,aileron,0.0,0.0,8.5,-10.0,0.0,0.0,-6.693053836353915e-17,0.08221827197839691,0.010541962182769565,-0.03371992957669261,-0.1355849634883641,-0.003760137451287435,True,ok: AeroSandbox AeroBuildup.run
case_000313,aileron,2.0,0.0,8.5,-10.0,0.0,0.0,0.13542781068027937,0.08522022945184665,-0.0038725801128378715,-0.031489331605382594,-0.12676439355737282,0.0005459194086037256,True,ok: AeroSandbox AeroBuildup.run
case_000314,aileron,4.0,0.0,8.5,-10.0,0.0,0.0,0.2834112802037617,0.09316460308557871,-0.031244781999059112,-0.02910378806243367,-0.11756830977595081,0.0043610229233839405,True,ok: AeroSandbox AeroBuildup.run
case_000315,aileron,6.0,0.0,8.5,-10.0,0.0,0.0,0.4139579448712479,0.11643170699583659,-0.04433908955219712,-0.025855456649144095,-0.10505448166294071,0.007345866511374181,True,ok: AeroSandbox AeroBuildup.run
case_000316,aileron,8.0,0.0,8.5,-10.0,0.0,0.0,0.5594451902595204,0.1502848139198989,-0.05735785813972283,-0.022413014127674363,-0.09192083843343372,0.010170114164276434,True,ok: AeroSandbox AeroBuildup.run
case_000317,aileron,10.0,0.0,8.5,-10.0,0.0,0.0,0.6467907745259921,0.1862268027473606,-0.05535560236367331,-0.019499537423431888,-0.08106765720394185,0.012800321295987188,True,ok: AeroSandbox AeroBuildup.run
case_000318,aileron,12.0,0.0,8.5,-10.0,0.0,0.0,0.7425091608101132,0.2234408949242099,-0.04168668277207565,-0.015946629153723312,-0.067878759521429,0.015806714994233508,True,ok: AeroSandbox AeroBuildup.run
case_000319,aileron,-8.0,6.0,8.5,-10.0,0.0,0.0,-0.5444948724672903,0.15211020358445906,0.07926248391389396,-0.0334693252441058,-0.09957177256893113,-0.008058458493353175,True,ok: AeroSandbox AeroBuildup.run
case_000320,aileron,-6.0,6.0,8.5,-10.0,0.0,0.0,-0.4001409635727928,0.11947819381840959,0.06754412400438427,-0.04069222784021795,-0.11326098126368622,-0.006271736617994562,True,ok: AeroSandbox AeroBuildup.run
case_000321,aileron,-4.0,6.0,8.5,-10.0,0.0,0.0,-0.27193965779809504,0.09907681873233676,0.0556817340144993,-0.0461887198130603,-0.1248394998196716,-0.003925972060688396,True,ok: AeroSandbox AeroBuildup.run
case_000322,aileron,-2.0,6.0,8.5,-10.0,0.0,0.0,-0.12258126656137103,0.09114673113664479,0.030846367862066022,-0.05074243102907233,-0.13615822622324772,-0.0013723376248419479,True,ok: AeroSandbox AeroBuildup.run
case_000323,aileron,0.0,6.0,8.5,-10.0,0.0,0.0,4.704148631658164e-16,0.09047868939422157,0.010631199353507306,-0.052015721077753,-0.13955053909648282,0.002106566335006859,True,ok: AeroSandbox AeroBuildup.run
case_000324,aileron,2.0,6.0,8.5,-10.0,0.0,0.0,0.12258129749184692,0.09114673188895943,-0.010454807319457889,-0.050742442750879316,-0.13575182763002266,0.00581786642023686,True,ok: AeroSandbox AeroBuildup.run
case_000325,aileron,4.0,6.0,8.5,-10.0,0.0,0.0,0.27193979358300346,0.09907682522846568,-0.03711990702721943,-0.04618874037405204,-0.12413950316446376,0.009200797866277123,True,ok: AeroSandbox AeroBuildup.run
case_000326,aileron,6.0,6.0,8.5,-10.0,0.0,0.0,0.400141264976064,0.11947821468355456,-0.051006999174211025,-0.04069225359924905,-0.11246480531682951,0.012548743851014598,True,ok: AeroSandbox AeroBuildup.run
case_000327,aileron,8.0,6.0,8.5,-10.0,0.0,0.0,0.5444954259656529,0.1521102554217542,-0.06469312468356848,-0.033469350781494475,-0.09834952135389785,0.015421132229028734,True,ok: AeroSandbox AeroBuildup.run
case_000328,aileron,10.0,6.0,8.5,-10.0,0.0,0.0,0.6354734105599852,0.18738382167557463,-0.06098202470990499,-0.02665308874846809,-0.08724474293895568,0.01790741364485815,True,ok: AeroSandbox AeroBuildup.run
case_000329,aileron,12.0,6.0,8.5,-10.0,0.0,0.0,0.7277347045474631,0.2229562651412986,-0.04873221492261042,-0.01890953982791589,-0.07498099097475198,0.020533717002992575,True,ok: AeroSandbox AeroBuildup.run
case_000495,elevator,-8.0,-6.0,4.5,0.0,-10.0,0.0,-0.5523256801047666,0.105918116628488,-0.3263136344478965,0.009531231116381501,0.005921774294631051,-0.006711928707611373,True,ok: AeroSandbox AeroBuildup.run
case_000496,elevator,-6.0,-6.0,4.5,0.0,-10.0,0.0,-0.387896210488377,0.06673650428439933,-0.34573213748674214,0.01440382186396761,0.008658436359082427,-0.006597054375493234,True,ok: AeroSandbox AeroBuildup.run
case_000497,elevator,-4.0,-6.0,4.5,0.0,-10.0,0.0,-0.2011525587220064,0.0399085556403177,-0.3651502132112817,0.01800647024962935,0.011024953492297982,-0.007591593947021136,True,ok: AeroSandbox AeroBuildup.run
case_000498,elevator,-2.0,-6.0,4.5,0.0,-10.0,0.0,0.003955615155895213,0.03736299935611727,-0.3387537688948308,0.019359657371770672,0.010562521020076307,-0.007423816015944803,True,ok: AeroSandbox AeroBuildup.run
case_000499,elevator,0.0,-6.0,4.5,0.0,-10.0,0.0,0.14615282095582752,0.046118934471828424,-0.2715565743696542,0.01880752160295292,0.008887798616707262,-0.007321538789954671,True,ok: AeroSandbox AeroBuildup.run
case_000500,elevator,2.0,-6.0,4.5,0.0,-10.0,0.0,0.29059312147724486,0.0593575105464929,-0.20520458196098296,0.018284491039616685,0.010624020147882994,-0.007024755255904599,True,ok: AeroSandbox AeroBuildup.run
case_000501,elevator,4.0,-6.0,4.5,0.0,-10.0,0.0,0.47758305225236636,0.08889836419193597,-0.1486565503066339,0.01598594455290138,0.010904611607143878,-0.0068221571498786595,True,ok: AeroSandbox AeroBuildup.run
case_000502,elevator,6.0,-6.0,4.5,0.0,-10.0,0.0,0.6292053347358376,0.13528937294203788,-0.10896086588486903,0.011752706413548083,0.008355547439249196,-0.00797710328020364,True,ok: AeroSandbox AeroBuildup.run
case_000503,elevator,8.0,-6.0,4.5,0.0,-10.0,0.0,0.7604987949957899,0.18628092990300535,-0.0740938667329384,0.006473059797209366,0.004714390696876211,-0.00819423185376923,True,ok: AeroSandbox AeroBuildup.run
case_000504,elevator,10.0,-6.0,4.5,0.0,-10.0,0.0,0.8329763065079371,0.22972830458030857,-0.07181717082925082,0.0021747509412994785,0.0037998376856789875,-0.007267111051895001,True,ok: AeroSandbox AeroBuildup.run
case_000505,elevator,12.0,-6.0,4.5,0.0,-10.0,0.0,0.8825172421335672,0.26496308755029596,-0.08057768739962125,-0.00266647525477991,0.0017214046657318249,-0.007573442219181785,True,ok: AeroSandbox AeroBuildup.run
case_000506,elevator,-8.0,0.0,4.5,0.0,-10.0,0.0,-0.5582557407980518,0.10651520365281647,-0.32561557230134514,1.5502719034535808e-17,1.1273940539467862e-18,-6.154414779188562e-18,True,ok: AeroSandbox AeroBuildup.run
case_000507,elevator,-6.0,0.0,4.5,0.0,-10.0,0.0,-0.39353168198026717,0.0678063467528696,-0.3466653998208698,1.5502729969425096e-17,1.1273948809155723e-18,-6.1544191241228455e-18,True,ok: AeroSandbox AeroBuildup.run
case_000508,elevator,-4.0,0.0,4.5,0.0,-10.0,0.0,-0.20582028902206648,0.039456859297063135,-0.3655522639320887,1.550273781834964e-17,1.1273954835825446e-18,-6.154422242851199e-18,True,ok: AeroSandbox AeroBuildup.run
case_000509,elevator,-2.0,0.0,4.5,0.0,-10.0,0.0,0.00488877134654579,0.03656379199189246,-0.33802745240275567,1.5502742543057558e-17,1.127395859127082e-18,-6.154424120184624e-18,True,ok: AeroSandbox AeroBuildup.run
case_000510,elevator,0.0,0.0,4.5,0.0,-10.0,0.0,0.14615295436606443,0.04549004758180198,-0.27117738502394495,1.550274412052281e-17,1.1273960058357292e-18,-6.154424746979991e-18,True,ok: AeroSandbox AeroBuildup.run
case_000511,elevator,2.0,0.0,4.5,0.0,-10.0,0.0,0.2896662518596485,0.05859847509737047,-0.20515326393456088,1.5502742543057558e-17,1.1273959231104114e-18,-6.154424120184624e-18,True,ok: AeroSandbox AeroBuildup.run
case_000512,elevator,4.0,0.0,4.5,0.0,-10.0,0.0,0.4819639719808724,0.08885131231996223,-0.1470416530739423,1.550273781834964e-17,1.1273956114712102e-18,-6.154422242851199e-18,True,ok: AeroSandbox AeroBuildup.run
case_000513,elevator,6.0,0.0,4.5,0.0,-10.0,0.0,0.6341763316714268,0.1367092668109071,-0.10596103261704817,1.5502729969425096e-17,1.1273950725536843e-18,-6.1544191241228455e-18,True,ok: AeroSandbox AeroBuildup.run
case_000514,elevator,8.0,0.0,4.5,0.0,-10.0,0.0,0.7658702435634426,0.18721182640457854,-0.07323688000971659,1.5502719034535808e-17,1.127394309100748e-18,-6.154414779188562e-18,True,ok: AeroSandbox AeroBuildup.run
case_000515,elevator,10.0,0.0,4.5,0.0,-10.0,0.0,0.8363147066887991,0.2305577799074372,-0.07134903150498176,1.5502705066972897e-17,1.1273933249491454e-18,-6.1544092292091054e-18,True,ok: AeroSandbox AeroBuildup.run
case_000516,elevator,12.0,0.0,4.5,0.0,-10.0,0.0,0.8842972570109444,0.26563764987164795,-0.08138588611786013,1.550268813480679e-17,1.1273921250105988e-18,-6.154402501213823e-18,True,ok: AeroSandbox AeroBuildup.run
case_000517,elevator,-8.0,6.0,4.5,0.0,-10.0,0.0,-0.5523254574786793,0.10591809554311955,-0.3263135189856313,-0.009531233850415143,-0.0059217726219212025,0.006711927649970857,True,ok: AeroSandbox AeroBuildup.run
case_000518,elevator,-6.0,6.0,4.5,0.0,-10.0,0.0,-0.3878960800669715,0.06673649560927011,-0.34573206554418867,-0.014403822595207982,-0.00865843425853004,0.006597053782414164,True,ok: AeroSandbox AeroBuildup.run
case_000519,elevator,-4.0,6.0,4.5,0.0,-10.0,0.0,-0.2011524983303719,0.03990855355619345,-0.3651501795308197,-0.01800647006430056,-0.011024951580148191,0.007591593709004898,True,ok: AeroSandbox AeroBuildup.run
case_000520,elevator,-2.0,6.0,4.5,0.0,-10.0,0.0,0.003955628705514978,0.03736299936447572,-0.33875376109315986,-0.0193596571205222,-0.010562520096342759,0.007423815985148381,True,ok: AeroSandbox AeroBuildup.run
case_000521,elevator,0.0,6.0,4.5,0.0,-10.0,0.0,0.14615282095582752,0.046118934471828424,-0.2715565743696542,-0.01880752160295291,-0.008887798616707259,0.007321538789954668,True,ok: AeroSandbox AeroBuildup.run
case_000522,elevator,2.0,6.0,4.5,0.0,-10.0,0.0,0.29059313502686457,0.05935751122260841,-0.20520457426827657,-0.018284491290865137,-0.01062402108834566,0.007024755165679516,True,ok: AeroSandbox AeroBuildup.run
case_000523,elevator,4.0,6.0,4.5,0.0,-10.0,0.0,0.47758311264400083,0.08889836913928291,-0.14865651755007742,-0.01598594473823015,-0.010904613537022427,0.006822156867625404,True,ok: AeroSandbox AeroBuildup.run
case_000524,elevator,6.0,6.0,4.5,0.0,-10.0,0.0,0.6292054651572432,0.13528938701540033,-0.10896079690191961,-0.011752705682307695,-0.008355549531924421,0.007977102879481205,True,ok: AeroSandbox AeroBuildup.run
case_000525,elevator,8.0,6.0,4.5,0.0,-10.0,0.0,0.7604990176218769,0.18628095893863766,-0.07409375797298913,-0.006473057063175716,-0.0047143920131814685,0.008194231523825143,True,ok: AeroSandbox AeroBuildup.run
case_000526,elevator,10.0,6.0,4.5,0.0,-10.0,0.0,0.8329766157689475,0.2297283487618929,-0.07181702787245046,-0.00217474585336379,-0.00379983889095275,0.007267110697518582,True,ok: AeroSandbox AeroBuildup.run
case_000527,elevator,12.0,6.0,4.5,0.0,-10.0,0.0,0.882517635891153,0.26496314715521724,-0.08057751194568825,0.0026664836117417387,-0.0017214048597994534,0.007573442147755623,True,ok: AeroSandbox AeroBuildup.run
case_000528,elevator,-8.0,-6.0,5.5,0.0,-10.0,0.0,-0.5486746565878408,0.10248731264268687,-0.3300080659383413,0.01052705963436904,0.006560785417039274,-0.007154704300205115,True,ok: AeroSandbox AeroBuildup.run
case_000529,elevator,-6.0,-6.0,5.5,0.0,-10.0,0.0,-0.3720099471311625,0.0642120489033514,-0.3412498596077575,0.015109659998356534,0.008141743366408069,-0.00690172977994168,True,ok: AeroSandbox AeroBuildup.run
case_000530,elevator,-4.0,-6.0,5.5,0.0,-10.0,0.0,-0.19987813272801783,0.03806919385017137,-0.3572309325688714,0.018518352454910222,0.010455325079454831,-0.00784365124176395,True,ok: AeroSandbox AeroBuildup.run
case_000531,elevator,-2.0,-6.0,5.5,0.0,-10.0,0.0,-0.0003586410370638264,0.03607692299095382,-0.3318303353839914,0.02003248975569573,0.010578471982257436,-0.007700125810756893,True,ok: AeroSandbox AeroBuildup.run
case_000532,elevator,0.0,-6.0,5.5,0.0,-10.0,0.0,0.1518504513763933,0.04578109263285019,-0.2812561231616467,0.019543474004958247,0.00904469009742035,-0.007631759030674004,True,ok: AeroSandbox AeroBuildup.run
case_000533,elevator,2.0,-6.0,5.5,0.0,-10.0,0.0,0.30695013968838814,0.061278350963581675,-0.23355340873697844,0.018913364614584795,0.010611084370984056,-0.007393339772783014,True,ok: AeroSandbox AeroBuildup.run
case_000534,elevator,4.0,-6.0,5.5,0.0,-10.0,0.0,0.48430327407272084,0.08972310141997442,-0.17070545959506359,0.016439390891426885,0.010325849049498553,-0.007191831097300164,True,ok: AeroSandbox AeroBuildup.run
case_000535,elevator,6.0,-6.0,5.5,0.0,-10.0,0.0,0.6149892365354559,0.13189516688197955,-0.11521220677899768,0.012440195201754534,0.007906774644493322,-0.008188281210196989,True,ok: AeroSandbox AeroBuildup.run
case_000536,elevator,8.0,-6.0,5.5,0.0,-10.0,0.0,0.757615076475306,0.18293954113001762,-0.0715664394956451,0.007457615805258936,0.005594783049944351,-0.008224043668940452,True,ok: AeroSandbox AeroBuildup.run
case_000537,elevator,10.0,-6.0,5.5,0.0,-10.0,0.0,0.8267809131509973,0.2268789266906732,-0.07060341727289167,0.003017567497396009,0.00405876642543803,-0.0076300615849952905,True,ok: AeroSandbox AeroBuildup.run
case_000538,elevator,12.0,-6.0,5.5,0.0,-10.0,0.0,0.8792509293556757,0.26308197904411224,-0.07905962495140759,-0.0018275560793883756,0.002018559186053355,-0.0078057233023027745,True,ok: AeroSandbox AeroBuildup.run
case_000539,elevator,-8.0,0.0,5.5,0.0,-10.0,0.0,-0.5593488483637786,0.10294810475689084,-0.33234965481751316,1.1627439398520597e-17,7.9264168078111855e-19,-4.992607492169934e-18,True,ok: AeroSandbox AeroBuildup.run
case_000540,elevator,-6.0,0.0,5.5,0.0,-10.0,0.0,-0.3765900466303435,0.06488824175983422,-0.3415827959688335,1.1627451650915621e-17,8.058192604578644e-19,-4.994230653901559e-18,True,ok: AeroSandbox AeroBuildup.run
case_000541,elevator,-4.0,0.0,5.5,0.0,-10.0,0.0,-0.20446663190698255,0.03746812111802774,-0.35785083923652217,1.1627460445536109e-17,8.190450613941949e-19,-4.995391485697173e-18,True,ok: AeroSandbox AeroBuildup.run
case_000542,elevator,-2.0,0.0,5.5,0.0,-10.0,0.0,0.00043647358347856504,0.03517813232133493,-0.33105475208260104,1.162746573951431e-17,8.323029559667901e-19,-4.996088557366285e-18,True,ok: AeroSandbox AeroBuildup.run
case_000543,elevator,0.0,0.0,5.5,0.0,-10.0,0.0,0.15185065845190449,0.04507017252085136,-0.2808783698071283,1.1627467507045564e-17,8.455767781185449e-19,-4.996321010058119e-18,True,ok: AeroSandbox AeroBuildup.run
case_000544,elevator,2.0,0.0,5.5,0.0,-10.0,0.0,0.3061292445865645,0.0604304697686846,-0.2335122645274793,1.162746573951431e-17,8.588503431922419e-19,-4.996088557366285e-18,True,ok: AeroSandbox AeroBuildup.run
