case_id,case_type,alpha_deg,beta_deg,speed_m_s,delta_a_deg,delta_e_deg,delta_r_deg,cx_body,cy_body,cz_body,cl_roll,cm_pitch,cn_yaw,cl_lift,cd_drag,valid_local,local_status,cl_lift_asb,cd_drag_asb,cm_pitch_asb,cy_asb,cl_roll_asb,cn_yaw_asb,valid_aerosandbox,aerosandbox_status,comparison_status,cl_lift_minus_aerosandbox,cd_drag_minus_aerosandbox,cm_pitch_minus_aerosandbox,cy_body_minus_aerosandbox,cl_roll_minus_aerosandbox,cn_yaw_minus_aerosandbox
case_000044,clean,-8.0,0.0,5.5,0.0,0.0,0.0,0.03764449607529926,0.0,0.7408488023904657,-3.888553815743601e-18,-0.03576867688164833,1.2151730674198753e-19,-0.7388780140255901,0.06582808274399563,True,ok,-0.7228489213445249,0.13402119007631833,-0.033083347836319096,1.1627439398520597e-17,7.9264168078111855e-19,-4.992607492169934e-18,True,ok: AeroSandbox AeroBuildup.run,matched,-0.016029092681065116,-0.0681931073323227,-0.0026853290453292336,-1.1627439398520597e-17,-4.6811954965247196e-18,5.114124798911922e-18
case_000045,clean,-6.0,0.0,5.5,0.0,0.0,0.0,0.012013130368730193,-2.2281413364210834e-18,0.5721168298701844,0.0,-0.027321997789270292,-9.873281172786487e-20,-0.5702384280710612,0.0478551718522762,True,ok,-0.5575668735952087,0.0835826114020401,-0.015853424933976158,1.1627451650915621e-17,8.058192604578644e-19,-4.994230653901559e-18,True,ok: AeroSandbox AeroBuildup.run,matched,-0.012671554475852442,-0.035727439549763894,-0.011468572855294134,-1.3855592987336705e-17,-8.058192604578644e-19,4.895497842173694e-18
case_000046,clean,-4.0,0.0,5.5,0.0,0.0,0.0,-0.008185858226236551,0.0,0.38593549472921235,-2.6733807483237258e-18,-0.018029242827501537,-1.822759601129813e-19,-0.3844243586566705,0.035087417092021546,True,ok,-0.38773737051441487,0.04090710334566926,-0.02828628947136916,1.1627460445536109e-17,8.190450613941949e-19,-4.995391485697173e-18,True,ok: AeroSandbox AeroBuildup.run,matched,0.0033130118577443524,-0.0058196862536477115,0.010257046643867625,-1.1627460445536109e-17,-3.492425809717921e-18,4.813115525584192e-18
case_000047,clean,-2.0,0.0,5.5,0.0,0.0,0.0,-0.020582414199358245,3.713568894035139e-19,0.19561411328291217,-2.6733807483237258e-18,-0.008956175966650638,1.518966334274844e-20,-0.19477663455393665,0.027396710050225863,True,ok,-0.17168155371974758,0.019722188998688158,-0.01917802197485957,1.162746573951431e-17,8.323029559667901e-19,-4.996088557366285e-18,True,ok: AeroSandbox AeroBuildup.run,matched,-0.02309508083418907,0.007674521051537705,0.010221846008208933,-1.1256108850110797e-17,-3.505683704290516e-18,5.011278220709034e-18
case_000048,clean,0.0,0.0,5.5,0.0,0.0,0.0,-0.02475931159823991,1.160490279385981e-20,0.004372681854160754,9.113798005649065e-20,-0.0003817405721630139,-3.949312469114595e-19,-0.004372681854160754,0.02475931159823991,True,ok,4.204102244830417e-16,0.014494272129129253,0.0010882668627532819,1.1627467507045564e-17,8.455767781185449e-19,-4.996321010058119e-18,True,ok: AeroSandbox AeroBuildup.run,matched,-0.004372681854161175,0.010265039469110658,-0.0014700074349162959,-1.1615862604251704e-17,-7.544387980620543e-19,4.60138976314666e-18
case_000049,clean,2.0,0.0,5.5,0.0,0.0,0.0,-0.020662636049395784,0.0,-0.1868786987725949,2.6733807483237258e-18,0.00760181947527863,-1.6708629677023286e-19,0.18604374171992522,0.027172021461382083,True,ok,0.17168155371974633,0.0197221889986881,0.020897099906503673,1.162746573951431e-17,8.588503431922419e-19,-4.996088557366285e-18,True,ok: AeroSandbox AeroBuildup.run,matched,0.014362188000178883,0.007449832462693984,-0.013295280431225043,-1.162746573951431e-17,1.814530405131484e-18,4.8290022605960524e-18
case_000050,clean,4.0,0.0,5.5,0.0,0.0,0.0,-0.008341483445655476,-7.427137788070278e-19,-0.3772615711440822,7.291038404519252e-19,0.014926148471269803,-3.037932668549688e-20,0.37576070844691156,0.03463760089340298,True,ok,0.3877373705144121,0.04090710334566891,0.02863584729263903,1.1627460445536109e-17,8.721074677837505e-19,-4.995391485697173e-18,True,ok: AeroSandbox AeroBuildup.run,matched,-0.011976662067500532,-0.006269502452265929,-0.013709698821369227,-1.2370174224343137e-17,-1.4300362733182526e-19,4.965012159011676e-18
case_000051,clean,6.0,0.0,5.5,0.0,0.0,0.0,0.011816746345433466,-2.2281413364210834e-18,-0.5637645809577849,5.832830723615402e-18,0.021477959455199244,2.3543978181260087e-19,0.5619114059319484,0.04717743231970327,True,ok,0.5575668735952076,0.08358261140203994,0.01649990609031779,1.1627451650915621e-17,8.853319895891178e-19,-4.994230653901559e-18,True,ok: AeroSandbox AeroBuildup.run,matched,0.004344532336740814,-0.036405179082336675,0.0049780533648814546,-1.3855592987336705e-17,4.947498734026284e-18,5.22967043571416e-18
case_000052,clean,8.0,0.0,5.5,0.0,0.0,0.0,0.03759481018186787,1.4854275576140557e-18,-0.733887391851926,0.0,0.026937285317730045,2.4303461348397506e-19,0.7319774365160103,0.06490844400602298,True,ok,0.7228489213445242,0.134021190076318,0.031629327622461664,1.1627439398520597e-17,8.985077872199106e-19,-4.992607492169934e-18,True,ok: AeroSandbox AeroBuildup.run,matched,0.009128515171486162,-0.06911274607029501,-0.004692042304731619,-1.0142011840906542e-17,-8.985077872199106e-19,5.235642105653909e-18
case_000053,clean,10.0,0.0,5.5,0.0,0.0,0.0,0.05954936973222753,-1.4854275576140557e-18,-0.8461976092929905,0.0,0.030288874887162122,-9.113798005649065e-19,0.843682605747348,0.08829599180055273,True,ok,0.7910063924359577,0.17623799285420733,0.019689059041521843,1.1627423748072656e-17,9.116187999612857e-19,-4.990524000193379e-18,True,ok: AeroSandbox AeroBuildup.run,matched,0.052676213311390274,-0.0879420010536546,0.010599815845640279,-1.3112851305686711e-17,-9.116187999612857e-19,4.079144199628472e-18
case_000054,clean,12.0,0.0,5.5,0.0,0.0,0.0,0.057320382078891556,4.456282672842167e-18,-0.8382497212113307,6.804969177551302e-18,0.029139669160136276,-2.0050355612427943e-18,0.831849531174987,0.11821412266095034,True,ok,0.84932661870891,0.2106772749080965,0.002255611838976015,1.1627404775855735e-17,9.246490474473484e-19,-4.987982744592867e-18,True,ok: AeroSandbox AeroBuildup.run,matched,-0.017477087533923075,-0.09246315224714617,0.02688405732116026,-7.171122103013568e-18,5.880320130103954e-18,2.982947183350073e-18
case_000055,clean,-8.0,6.0,5.5,0.0,0.0,0.0,0.03856603750249022,-0.026574854597402203,0.7314974602522938,-0.009204736401104932,-0.0351971849161829,0.01070435029048503,-0.7293766572363073,0.06604339867763331,True,ok,-0.7127033192598964,0.13312303521321206,-0.029949604996014564,-0.008117392759590234,-0.006668566773424083,0.006747534962565855,True,ok: AeroSandbox AeroBuildup.run,matched,-0.016673337976410907,-0.06707963653557875,-0.005247579920168336,-0.018457461837811967,-0.0025361696276808487,0.003956815327919175
case_000056,clean,-6.0,6.0,5.5,0.0,0.0,0.0,0.013428953530148967,-0.02715544056905848,0.5655715115387149,-0.01068001769669516,-0.02736063528582127,0.010573103587515918,-0.5635987950797875,0.04835075499020984,True,ok,-0.5530661444790594,0.08257523689873023,-0.015391155607595427,-0.0131205060816436,-0.008171007447575004,0.00629602512303897,True,ok: AeroSandbox AeroBuildup.run,matched,-0.010532650600728055,-0.034224481908520385,-0.011969479678225843,-0.01403493448741488,-0.002509010249120156,0.004277078464476948
case_000057,clean,-4.0,6.0,5.5,0.0,0.0,0.0,-0.006504478323490769,-0.027332314073542818,0.3816786290301407,-0.010997823092288495,-0.01830497131634341,0.01023878559576282,-0.38011160852232234,0.03578879627943557,True,ok,-0.3830686720788499,0.041236422327216124,-0.02780929079998108,-0.01717934923923915,-0.010490440317865581,0.00708347274418659,True,ok: AeroSandbox AeroBuildup.run,matched,0.002957063556527584,-0.005447626047780554,0.009504319483637669,-0.010152964834303668,-0.0005073827744229136,0.003155312851576229
case_000058,clean,-2.0,6.0,5.5,0.0,0.0,0.0,-0.01875902671629878,-0.027390874177427797,0.19348019304408426,-0.011041284764436105,-0.00935414671282846,0.009858765355450457,-0.19261666102839675,0.028223395116360833,True,ok,-0.17238328754886176,0.0205857837858992,-0.020107317461759838,-0.019404562472137687,-0.010662543599856198,0.00672540206179192,True,ok: AeroSandbox AeroBuildup.run,matched,-0.020233373479534994,0.007637611330461633,0.010753170748931378,-0.00798631170529011,-0.00037874116457990714,0.0031333632936585377
case_000059,clean,0.0,6.0,5.5,0.0,0.0,0.0,-0.022889718366657475,-0.027406288134712315,0.00432466383914349,-0.01104305711738803,-0.0008716388078522182,0.009462294777330108,-0.00432466383914349,0.02562906327704617,True,ok,-4.851094788001591e-17,0.015205197634336034,0.0006613137859657993,-0.01954347400495824,-0.009245868524590304,0.006470842112730751,True,ok: AeroSandbox AeroBuildup.run,matched,-0.004324663839143442,0.010423865642710138,-0.0015329525938180175,-0.007862814129754075,-0.0017971885927977257,0.002991452664599357
case_000060,clean,2.0,6.0,5.5,0.0,0.0,0.0,-0.01883828216723215,-0.027390898245473208,-0.18484082429636217,-0.011041359225784279,0.007026647007724277,0.009053584910833953,0.18397976180728984,0.02800231297777145,True,ok,0.17238330789418363,0.020585784388674876,0.020992015288123073,-0.019404562844550808,-0.010850014163900292,0.006155670911473384,True,ok: AeroSandbox AeroBuildup.run,matched,0.011596453913106208,0.007416528589096572,-0.013965368280398797,-0.0079863354009224,-0.00019134506188398653,0.0028979139993605693
case_000061,clean,4.0,6.0,5.5,0.0,0.0,0.0,-0.00665762775813219,-0.02733408660725523,-0.37310532512042666,-0.011003306929784368,0.014251959624522486,0.008638919570628187,0.3715483812496226,0.03534615370054467,True,ok,0.3830687610744161,0.04123642817507178,0.027381956134858824,-0.017179349465654595,-0.010584650335979408,0.005814958132139022,True,ok: AeroSandbox AeroBuildup.run,matched,-0.011520379824793536,-0.005890274474527113,-0.013129996510336339,-0.010154737141600634,-0.00041865659380495995,0.002823961438489165
case_000062,clean,6.0,6.0,5.5,0.0,0.0,0.0,0.013239324920526712,-0.02716683240813443,-0.5573379143467638,-0.01071526159295191,0.020617182874317967,0.008260325039452914,0.5553900799400439,0.047683571894374166,True,ok,0.5530663329564883,0.08257525477506353,0.015096999627225853,-0.013120504982677235,-0.008169177605217067,0.006700688369749725,True,ok: AeroSandbox AeroBuildup.run,matched,0.0023237469835555302,-0.03489168288068936,0.005520183247092114,-0.014046327425457196,-0.002546083987734843,0.0015596366697031884
case_000063,clean,8.0,6.0,5.5,0.0,0.0,0.0,0.038535955829146644,-0.02662263463293974,-0.7247002835472879,-0.009352557539061761,0.025575591205848545,0.008122996024374912,0.7226400655482601,0.06513721682546383,True,ok,0.7127036498307031,0.13312307561650796,0.02805992450561496,-0.008117388842269903,-0.00579296974087729,0.0066864727452558195,True,ok: AeroSandbox AeroBuildup.run,matched,0.00993641571755699,-0.06798585879104413,-0.002484333299766415,-0.01850524579066984,-0.003559587798184471,0.0014365232791190927
case_000064,clean,10.0,6.0,5.5,0.0,0.0,0.0,0.05971015186321487,-0.02509609454859995,-0.8340116695216929,-0.005041991271606895,0.02803961417341114,0.008841823244109715,0.8312742445989456,0.08817360702503393,True,ok,0.787965959536268,0.17556242651706738,0.019695532063022103,-0.0037329741481776624,-0.004226378491953145,0.006041416914793428,True,ok: AeroSandbox AeroBuildup.run,matched,0.04330828506267759,-0.08738881949203345,0.008344082110389037,-0.02136312040042229,-0.0008156127796537498,0.002800406329316288
case_000065,clean,12.0,6.0,5.5,0.0,0.0,0.0,0.0574521201862285,-0.0230464733811277,-0.8273645298318326,0.0007958666615692284,0.027532399834078212,0.01048582083821483,0.820786775020323,0.11759663164023905,True,ok,0.847223238256289,0.21008712812550737,0.0030417485947619735,0.001115957451234502,-0.0021995252907004263,0.006121807763140735,True,ok: AeroSandbox AeroBuildup.run,matched,-0.026436463235965935,-0.09249049648526832,0.02449065123931624,-0.024162430832362202,0.0029953919522696546,0.004364013075074096
case_000066,clean,-8.0,-6.0,6.5,0.0,0.0,0.0,0.03856603750249021,0.026574854597402192,0.7314974602522941,0.009204736401104885,-0.03519718491618289,-0.010704350290485026,-0.7293766572363076,0.06604339867763337,True,ok,-0.7118949394540248,0.13075417809023004,-0.030204287402470338,0.008698381222965504,0.0073823962452989654,-0.00703670834899388,True,ok: AeroSandbox AeroBuildup.run,matched,-0.017481717782282802,-0.06471077941259668,-0.004992897513712555,0.017876473374436687,0.0018223401558059198,-0.0036676419414911465
case_000067,clean,-6.0,-6.0,6.5,0.0,0.0,0.0,0.013428953530148988,0.027155440569058473,0.5655715115387155,0.010680017696695155,-0.027360635285821337,-0.010573103587515916,-0.5635987950797882,0.04835075499020989,True,ok,-0.5408806365820704,0.08024237996109577,-0.019850831189088137,0.013505276162729703,0.007973324743233581,-0.006561830967367556,True,ok: AeroSandbox AeroBuildup.run,matched,-0.022718158497717744,-0.031891624970885886,-0.0075098040967332,0.01365016440632877,0.0027066929534615737,-0.00401127262014836
case_000068,clean,-4.0,-6.0,6.5,0.0,0.0,0.0,-0.006504478323490776,0.02733231407354283,0.3816786290301407,0.010997823092288502,-0.018304971316343416,-0.01023878559576282,-0.38011160852232234,0.035788796279435584,True,ok,-0.3787133532414704,0.03987719926938396,-0.025645993214317972,0.017346662041512004,0.009974655376224632,-0.007160278829387759,True,ok: AeroSandbox AeroBuildup.run,matched,-0.0013982552808519677,-0.004088402989948378,0.0073410218979745555,0.009985652032030827,0.0010231677160638698,-0.0030785067663750606
case_000069,clean,-2.0,-6.0,6.5,0.0,0.0,0.0,-0.018759026716298782,0.0273908741774278,0.1934801930440844,0.0110412847644361,-0.009354146712828477,-0.009858765355450461,-0.1926166610283969,0.028223395116360843,True,ok,-0.17291284377459273,0.019565931370923786,-0.019291474735248,0.019691944411056667,0.010622865707044382,-0.006841408305374665,True,ok: AeroSandbox AeroBuildup.run,matched,-0.019703817253804157,0.008657463745437056,0.009937328022419523,0.007698929766371133,0.00041841905739171785,-0.003017357050075796
case_000070,clean,0.0,-6.0,6.5,0.0,0.0,0.0,-0.022889718366657485,0.02740628813471231,0.004324663839143496,0.011043057117388032,-0.0008716388078522184,-0.009462294777330103,-0.004324663839143496,0.02562906327704618,True,ok,4.796417448713267e-16,0.01418469331056814,0.0005985005623985244,0.019872877916442815,0.009324786573748706,-0.006583589791892462,True,ok: AeroSandbox AeroBuildup.run,matched,-0.004324663839143976,0.011444369966478041,-0.001470139370250743,0.007533410218269497,0.0017182705436393254,-0.0028787049854376405
case_000071,clean,2.0,-6.0,6.5,0.0,0.0,0.0,-0.01883828216723216,0.02739089824547322,-0.18484082429636223,0.011041359225784269,0.007026647007724239,-0.009053584910833959,0.1839797618072899,0.02800231297777146,True,ok,0.1729128153276039,0.019565930525525778,0.020042387276273877,0.019691943895369823,0.010798216956661718,-0.006280030253133034,True,ok: AeroSandbox AeroBuildup.run,matched,0.01106694647968598,0.008436382452245681,-0.013015740268549639,0.007698954350103395,0.00024314226912255064,-0.0027735546577009242
case_000072,clean,4.0,-6.0,6.5,0.0,0.0,0.0,-0.006657627758132195,0.027334086607255233,-0.3731053251204267,0.011003306929784374,0.01425195962452248,-0.008638919570628192,0.37154838124962264,0.035346153700544676,True,ok,0.3787132306518463,0.03987719130580933,0.025125746135522632,0.017346661784194726,0.010060479517631624,-0.006005969450315107,True,ok: AeroSandbox AeroBuildup.run,matched,-0.007164849402223672,-0.0045310376052646525,-0.010873786511000152,0.009987424823060507,0.0009428274121527497,-0.0026329501203130852
case_000073,clean,6.0,-6.0,6.5,0.0,0.0,0.0,0.013239324920526735,0.02716683240813443,-0.5573379143467644,0.010715261592951915,0.02061718287431804,-0.008260325039452912,0.5553900799400444,0.04768357189437421,True,ok,0.5408803780956515,0.08024235598506028,0.019470797053112564,0.013505277681899729,0.008008217966080833,-0.006690819663091002,True,ok: AeroSandbox AeroBuildup.run,matched,0.01450970184439293,-0.03255878409068608,0.001146385821205475,0.013661554726234702,0.002707043626871082,-0.00156950537636191
case_000074,clean,8.0,-6.0,6.5,0.0,0.0,0.0,0.03853595582914664,0.02662263463293973,-0.7247002835472881,0.009352557539061728,0.025575591205848455,-0.00812299602437491,0.7226400655482603,0.06513721682546388,True,ok,0.7118944793980849,0.13075412192493505,0.02797020754874355,0.008698386459837434,0.006666191368406116,-0.006568399108224968,True,ok: AeroSandbox AeroBuildup.run,matched,0.010745586150175401,-0.06561690509947117,-0.0023946163428950965,0.017924248173102297,0.002686366170655613,-0.0015545969161499425
case_000075,clean,10.0,-6.0,6.5,0.0,0.0,0.0,0.0597101518632149,0.025096094548599932,-0.8340116695216928,0.005041991271606889,0.028039614173411314,-0.00884182324410972,0.8312742445989455,0.0881736070250339,True,ok,0.7887550934297155,0.174825453136042,0.011764967086470327,0.004007625738474302,0.004275147395655052,-0.006255964151165284,True,ok: AeroSandbox AeroBuildup.run,matched,0.042519151169229996,-0.0866518461110081,0.016274647086940985,0.021088468810125632,0.0007668438759518368,-0.0025858590929444362
case_000076,clean,12.0,-6.0,6.5,0.0,0.0,0.0,0.05745212018622849,0.023046473381127686,-0.8273645298318327,-0.000795866661569283,0.027532399834078177,-0.010485820838214827,0.8207867750203232,0.11759663164023908,True,ok,0.846358108114034,0.2092740223632133,0.0003623159259404416,-0.0007518234596894662,0.0023712933636385555,-0.006208969394279739,True,ok: AeroSandbox AeroBuildup.run,matched,-0.025571333093710846,-0.09167739072297422,0.027170083908137736,0.023798296840817152,-0.0031671600252078384,-0.004276851443935088
case_000077,clean,-8.0,0.0,6.5,0.0,0.0,0.0,0.03764449607529929,-3.1905929196088893e-18,0.740848802390466,2.088084371471786e-18,-0.03576867688164817,0.0,-0.7388780140255904,0.06582808274399565,True,ok,-0.725025273050375,0.13168910083046492,-0.034994516317727764,5.167964265212871e-18,3.758264708676085e-19,-2.05162691663006e-18,True,ok: AeroSandbox AeroBuildup.run,matched,-0.013852740975215383,-0.06586101808646927,-0.0007741605639204063,-8.358557184821761e-18,1.7122579006041775e-18,2.05162691663006e-18
case_000078,clean,-6.0,0.0,6.5,0.0,0.0,0.0,0.01201313036873019,0.0,0.5721168298701851,1.7400703095598215e-18,-0.027321997789270414,4.350175773899554e-20,-0.5702384280710618,0.04785517185227628,True,ok,-0.5444460692540825,0.08071441037277884,-0.020061245741329267,5.167971871868288e-18,3.758270346283696e-19,-2.0516299376913737e-18,True,ok: AeroSandbox AeroBuildup.run,matched,-0.025792358816979388,-0.03285923852050256,-0.007260752047941146,-5.167971871868288e-18,1.364243274931452e-18,2.0951316954303693e-18
case_000079,clean,-4.0,0.0,6.5,0.0,0.0,0.0,-0.008185858226236548,-1.5952964598044447e-18,0.3859354947292127,-3.480140619119643e-18,-0.01802924282750161,1.7400703095598215e-19,-0.38442435865667085,0.03508741709202157,True,ok,-0.3834402106008548,0.03936916397455599,-0.026373602398880466,5.1679773318385316e-18,3.758274423160944e-19,-2.0516321061712074e-18,True,ok: AeroSandbox AeroBuildup.run,matched,-0.0009841480558160365,-0.0042817468825344235,0.008344359571378857,-6.763273791642977e-18,-3.855968061435737e-18,2.2256391371271894e-18
case_000080,clean,-2.0,0.0,6.5,0.0,0.0,0.0,-0.020582414199358252,-7.976482299022223e-19,0.19561411328291226,1.2180492166918752e-18,-0.008956175966650659,-6.525263660849331e-20,-0.1947766345539367,0.027396710050225873,True,ok,-0.1722357001823563,0.018639487341622706,-0.018383455231799132,5.167980618504761e-18,3.7582769198203887e-19,-2.05163341150103e-18,True,ok: AeroSandbox AeroBuildup.run,matched,-0.022540934371580418,0.008757222708603168,0.009427279265148473,-5.965628848406984e-18,8.422215247098364e-19,1.986380774892537e-18
case_000081,clean,0.0,0.0,6.5,0.0,0.0,0.0,-0.024759311598239915,2.4926507184444448e-20,0.004372681854160753,2.175087886949777e-20,-0.00038174057216301417,4.350175773899554e-20,-0.004372681854160753,0.024759311598239915,True,ok,2.6389084986345545e-16,0.013421425539161373,0.0010164242662259863,5.16798171584346e-18,3.7582778244794433e-19,-2.0516338473189935e-18,True,ok: AeroSandbox AeroBuildup.run,matched,-0.004372681854161017,0.011337886059078543,-0.0013981648383890005,-5.1430552086590154e-18,-3.540769035784466e-19,2.095135605057989e-18
case_000082,clean,2.0,0.0,6.5,0.0,0.0,0.0,-0.02066263604939579,-7.976482299022223e-19,-0.18687869877259503,1.5660632786038394e-18,0.007601819475278653,1.9575790982547993e-19,0.18604374171992535,0.027172021461382093,True,ok,0.17223570018235423,0.018639487341622626,0.019947000502697113,5.167980618504761e-18,3.7582771331174897e-19,-2.05163341150103e-18,True,ok: AeroSandbox AeroBuildup.run,matched,0.01380804153757112,0.008532534119759468,-0.01234518102741846,-5.965628848406984e-18,1.1902355652920905e-18,2.24739132132651e-18
case_000083,clean,4.0,0.0,6.5,0.0,0.0,0.0,-0.00834148344565548,1.5952964598044447e-18,-0.3772615711440825,3.480140619119643e-18,0.014926148471269883,1.3050527321698662e-19,0.37576070844691184,0.03463760089340301,True,ok,0.3834402106008541,0.03936916397455592,0.02657949549587426,5.1679773318385316e-18,3.758274849495004e-19,-2.0516321061712074e-18,True,ok: AeroSandbox AeroBuildup.run,matched,-0.0076795021539422526,-0.004731563081152912,-0.011653347024604377,-3.5726808720340865e-18,3.1043131341701425e-18,2.1821373793881938e-18
case_000084,clean,6.0,0.0,6.5,0.0,0.0,0.0,0.011816746345433463,-1.063530973202963e-18,-0.5637645809577855,-1.7400703095598215e-18,0.0214779594551994,0.0,0.561911405931949,0.047177432319703325,True,ok,0.5444460692540807,0.08071441037277802,0.020534199347494,5.167971871868288e-18,3.758270985134755e-19,-2.0516299376913737e-18,True,ok: AeroSandbox AeroBuildup.run,matched,0.017465336677868315,-0.03353697805307469,0.000943760107705402,-6.231502845071251e-18,-2.115897408073297e-18,2.0516299376913737e-18
case_000085,clean,8.0,0.0,6.5,0.0,0.0,0.0,0.037594810181867895,0.0,-0.7338873918519262,1.1832478105006787e-17,0.026937285317729976,0.0,0.7319774365160105,0.06490844400602298,True,ok,0.7250252730503743,0.13168910083046492,0.03303711038422829,5.167964265212871e-18,3.758265559265001e-19,-2.05162691663006e-18,True,ok: AeroSandbox AeroBuildup.run,matched,0.0069521634656362075,-0.06678065682444194,-0.0060998250664983135,-5.167964265212871e-18,1.1456651549080288e-17,2.05162691663006e-18
