case_id,case_type,alpha_deg,beta_deg,speed_m_s,delta_a_deg,delta_e_deg,delta_r_deg,cx_body,cy_body,cz_body,cl_roll,cm_pitch,cn_yaw,cl_lift,cd_drag,valid_local,local_status
case_000989,rudder,12.0,6.0,8.5,0.0,0.0,-10.0,0.055628461934227366,0.004286888952255514,-0.827364529831833,0.0027836130425420358,0.4040006253206058,-0.00027382280685813186,0.8210156729960636,0.11651355234226522,True,ok
case_000990,rudder,-8.0,-6.0,4.5,0.0,0.0,10.0,0.03669997969298875,-0.0014461146110022387,0.7314974602522937,0.007166985631331108,-0.36725122142036204,0.0006650344421839918,-0.7295291608355259,0.0649521843145317,True,ok
case_000991,rudder,-6.0,-6.0,4.5,0.0,0.0,10.0,0.011547926740389864,-0.0011087051431306015,0.5655715115387154,0.008624582559757203,-0.2840679391607709,0.0009399325149573782,-0.5637131353568822,0.04725682158888073,True,ok
case_000992,rudder,-4.0,-6.0,4.5,0.0,0.0,10.0,-0.008396238739974294,-0.0011063331315752803,0.3816786290301405,0.008929697796459215,-0.1914186722676585,0.0013514647672438606,-0.3801878148821857,0.034692962355746634,True,ok
case_000993,rudder,-2.0,-6.0,4.5,0.0,0.0,10.0,-0.020657244000304643,-0.001152796610528752,0.19348019304408437,0.00896552190670875,-0.09689271704125875,0.0017727930256557511,-0.19265475752357847,0.02712643771587315,True,ok
case_000994,rudder,0.0,-6.0,4.5,0.0,0.0,10.0,-0.024790090730896493,-0.0011724444040982535,0.004324663839143485,0.008964744486693842,-0.002394064946661988,0.0021826088598985312,-0.004324663839143485,0.024531734208215493,True,ok
case_000995,rudder,2.0,-6.0,4.5,0.0,0.0,10.0,-0.020736499451238025,-0.0011527725424833372,-0.1848408242963622,0.008965596368056925,0.09152389317846513,0.0025779760692431273,0.18401785830247147,0.02690535557728377,True,ok
case_000996,rudder,4.0,-6.0,4.5,0.0,0.0,10.0,-0.00854938817461571,-0.0011045605978628778,-0.3731053251204265,0.008935181633955082,0.18435302044003732,0.0029515221981785853,0.37162458760948597,0.03425031977685573,True,ok
case_000997,rudder,6.0,-6.0,4.5,0.0,0.0,10.0,0.011358298130767615,-0.001097313304054652,-0.5573379143467642,0.008659826456013969,0.27447447137871206,0.0032539412027111753,0.5555044202171383,0.046589638493045024,True,ok
case_000998,rudder,8.0,-6.0,4.5,0.0,0.0,10.0,0.03666989801964517,-0.0013983345754646954,-0.7247002835472877,0.007314806769287981,0.3554877416775607,0.0032515482016604092,0.7227925691474786,0.06404600246236225,True,ok
case_000999,rudder,10.0,-6.0,4.5,0.0,0.0,10.0,0.05786324107677723,-0.002614139518818005,-0.8340116695216926,0.0030268378919530072,0.4075788454795907,0.0022644791246352425,0.8314649383863983,0.08708598704088225,True,ok
case_001000,rudder,12.0,-6.0,4.5,0.0,0.0,10.0,0.055628461934227325,-0.004286888952255511,-0.8273645298318326,-0.0027836130425420783,0.4040006253206059,0.0002738228068581351,0.8210156729960633,0.11651355234226521,True,ok
case_001001,rudder,-8.0,0.0,4.5,0.0,0.0,10.0,0.03610410514086666,-0.02775801414421048,0.7408488023904659,-0.002018628059188999,-0.37224291345829263,0.010082262990861792,-0.7386636330425546,0.06735348269974326,True,ok
case_001002,rudder,-6.0,0.0,4.5,0.0,0.0,10.0,0.01045947710692916,-0.027997002742785358,0.5721168298701845,-0.0020360078720388247,-0.2871312189828506,0.010169068404611176,-0.5700760270831544,0.04940031403894768,True,ok
case_001003,rudder,-4.0,0.0,4.5,0.0,0.0,10.0,-0.009749031002480188,-0.028168545440575628,0.38593549472921246,-0.0020484828603902824,-0.19319331929762384,0.01023137612533997,-0.38431531723594703,0.036646782057947046,True,ok
case_001004,rudder,-2.0,0.0,4.5,0.0,0.0,10.0,-0.022151317299001258,-0.028271806498801063,0.19561411328291228,-0.002055992247354078,-0.09757804519451121,0.010268882596095937,-0.1947218806253842,0.02896465741649092,True,ok
case_001005,rudder,0.0,0.0,4.5,0.0,0.0,10.0,-0.02633012791267942,-0.028306282839965745,0.004372681854160752,-0.0020584994479517747,-0.002039145981636257,0.010281405089123685,-0.004372681854160752,0.02633012791267942,True,ok
case_001006,rudder,2.0,0.0,4.5,0.0,0.0,10.0,-0.022231539149038797,-0.028271806498801063,-0.18687869877259491,-0.002055992247354076,0.09291256402285827,0.010268882596095937,0.1859889877913727,0.028739968827647136,True,ok
case_001007,rudder,4.0,0.0,4.5,0.0,0.0,10.0,-0.00990465622189912,-0.02816854544057563,-0.37726157114408215,-0.0020484828603902845,0.18680598661994363,0.01023137612533997,0.3756516670261879,0.03619696585932848,True,ok
case_001008,rudder,6.0,0.0,4.5,0.0,0.0,10.0,0.010263093083632446,-0.027997002742785358,-0.563764580957785,-0.002036007872038832,0.278157368717677,0.010169068404611176,0.5617490049440417,0.048722574506374725,True,ok
case_001009,rudder,8.0,0.0,4.5,0.0,0.0,10.0,0.036054419247435264,-0.027758014144210478,-0.7338873918519261,-0.0020186280591889976,0.3609681975954086,0.010082262990861788,0.7317630555329747,0.0664338439617706,True,ok
case_001010,rudder,10.0,0.0,4.5,0.0,0.0,10.0,0.0580259193253633,-0.02745274397328016,-0.8461976092929906,-0.001996428094541947,0.41539158425256895,0.009971382791341946,0.8434180613604302,0.08979629757256224,True,ok
case_001011,rudder,12.0,0.0,4.5,0.0,0.0,10.0,0.055817467867248255,-0.027082679475581573,-0.8382497212113306,-0.0019695161340939657,0.4105248263796209,0.009836968003238074,0.83153705774009,0.11968419459117795,True,ok
case_001012,rudder,-8.0,6.0,4.5,0.0,0.0,10.0,0.03554674936028244,-0.036195987361440536,0.7314974602522937,-0.009904407798985541,-0.36686289817890927,0.013007325894665314,-0.7288205396304006,0.07002260652746728,True,ok
case_001013,rudder,-6.0,6.0,4.5,0.0,0.0,10.0,0.010404017717246935,-0.036997849830017984,0.5655715115387153,-0.011395780841744902,-0.2836827546514875,0.012901126392174474,-0.5631785431966304,0.05237145166544227,True,ok
case_001014,rudder,-4.0,6.0,4.5,0.0,0.0,10.0,-0.009533470431217217,-0.03733409570221725,0.3816786290301405,-0.011725176170669057,-0.19103573619313627,0.01261086376859047,-0.3798299268951788,0.039839328062557966,True,ok
case_001015,rudder,-2.0,6.0,4.5,0.0,0.0,10.0,-0.02179046185045877,-0.03748880504935008,0.19348019304408437,-0.011775630041872476,-0.09651113253349486,0.01226260548300443,-0.19247536466108656,0.03229190837576213,True,ok
case_001016,rudder,0.0,6.0,4.5,0.0,0.0,10.0,-0.025921969419497613,-0.037536356264282394,0.004324663839143486,-0.011779739491768599,-0.002012931370113074,0.011877197665593135,-0.004324663839143486,0.029703583795729783,True,ok
case_001017,rudder,2.0,6.0,4.5,0.0,0.0,10.0,-0.021869717301392148,-0.0374888291173955,-0.18484082429636217,-0.011775704503220647,0.09190547768622907,0.011457422439417053,0.18383846543997953,0.03207082623717275,True,ok
case_001018,rudder,4.0,6.0,4.5,0.0,0.0,10.0,-0.009686619865858637,-0.03733586823592965,-0.37310532512042643,-0.011730660008164926,0.18473595651455949,0.011010806337655747,0.371266699622479,0.03939668548366706,True,ok
case_001019,rudder,6.0,6.0,4.5,0.0,0.0,10.0,0.010214389107624686,-0.03700924166909394,-0.557337914346764,-0.011431024738001647,0.2748596558879954,0.010587117704420675,0.5549698280568865,0.05170426856960657,True,ok
case_001020,rudder,8.0,6.0,4.5,0.0,0.0,10.0,0.03551666768693886,-0.036243767396978085,-0.7247002835472879,-0.01005222893694239,0.3558760649190134,0.010420812135188896,0.7220839479423535,0.06911642467529784,True,ok
case_001021,rudder,10.0,6.0,4.5,0.0,0.0,10.0,0.05669807461003042,-0.03443590210237166,-0.8340116695216926,-0.005721204038684488,0.4079711879339705,0.011192833113427765,0.8305858339204051,0.092099949992383,True,ok
case_001022,rudder,12.0,6.0,4.5,0.0,0.0,10.0,0.054448785177250096,-0.03204730751796554,-0.8273645298318327,0.00014130483843837388,0.4043978537745792,0.012923480230427657,0.8199704837412125,0.12145908687892046,True,ok
case_001023,rudder,-8.0,-6.0,5.5,0.0,0.0,10.0,0.03669997969298877,-0.0014461146110022248,0.7314974602522938,0.007166985631331155,-0.3672512214203619,0.0006650344421839974,-0.7295291608355261,0.0649521843145317,True,ok
case_001024,rudder,-6.0,-6.0,5.5,0.0,0.0,10.0,0.011547926740389855,-0.001108705143130615,0.565571511538715,0.0086245825597572,-0.284067939160771,0.0009399325149573777,-0.5637131353568817,0.04725682158888069,True,ok
case_001025,rudder,-4.0,-6.0,5.5,0.0,0.0,10.0,-0.008396238739974294,-0.0011063331315752747,0.38167862903014055,0.00892969779645924,-0.19141867226765866,0.0013514647672438615,-0.3801878148821858,0.034692962355746634,True,ok
case_001026,rudder,-2.0,-6.0,5.5,0.0,0.0,10.0,-0.020657244000304664,-0.0011527966105287582,0.19348019304408426,0.008965521906708757,-0.09689271704125878,0.001772793025655754,-0.19265475752357836,0.027126437715873166,True,ok
case_001027,rudder,0.0,-6.0,5.5,0.0,0.0,10.0,-0.024790090730896507,-0.0011724444040982572,0.00432466383914349,0.00896474448669384,-0.002394064946661996,0.0021826088598985334,-0.00432466383914349,0.024531734208215507,True,ok
case_001028,rudder,2.0,-6.0,5.5,0.0,0.0,10.0,-0.020736499451238042,-0.001152772542483344,-0.18484082429636217,0.008965596368056928,0.09152389317846515,0.0025779760692431304,0.18401785830247144,0.02690535557728379,True,ok
case_001029,rudder,4.0,-6.0,5.5,0.0,0.0,10.0,-0.008549388174615714,-0.0011045605978628728,-0.3731053251204267,0.008935181633955106,0.18435302044003743,0.002951522198178588,0.3716245876094862,0.03425031977685575,True,ok
case_001030,rudder,6.0,-6.0,5.5,0.0,0.0,10.0,0.01135829813076761,-0.0010973133040546599,-0.5573379143467638,0.008659826456013948,0.2744744713787121,0.0032539412027111757,0.555504420217138,0.046589638493044996,True,ok
case_001031,rudder,8.0,-6.0,5.5,0.0,0.0,10.0,0.0366698980196452,-0.0013983345754646872,-0.7247002835472878,0.0073148067692879876,0.3554877416775608,0.0032515482016604053,0.7227925691474787,0.06404600246236222,True,ok
case_001032,rudder,10.0,-6.0,5.5,0.0,0.0,10.0,0.057863241076777226,-0.002614139518817996,-0.8340116695216931,0.0030268378919530597,0.4075788454795904,0.0022644791246352455,0.8314649383863989,0.08708598704088237,True,ok
case_001033,rudder,12.0,-6.0,5.5,0.0,0.0,10.0,0.055628461934227366,-0.004286888952255513,-0.8273645298318328,-0.0027836130425420553,0.40400062532060593,0.0002738228068581322,0.8210156729960635,0.11651355234226522,True,ok
case_001034,rudder,-8.0,0.0,5.5,0.0,0.0,10.0,0.03610410514086665,-0.027758014144210474,0.7408488023904657,-0.002018628059188999,-0.37224291345829263,0.010082262990861788,-0.7386636330425543,0.06735348269974323,True,ok
case_001035,rudder,-6.0,0.0,5.5,0.0,0.0,10.0,0.010459477106929167,-0.027997002742785354,0.5721168298701844,-0.0020360078720388325,-0.28713121898285054,0.010169068404611174,-0.5700760270831543,0.04940031403894766,True,ok
case_001036,rudder,-4.0,0.0,5.5,0.0,0.0,10.0,-0.009749031002480195,-0.028168545440575635,0.38593549472921235,-0.002048482860390286,-0.19319331929762348,0.010231376125339971,-0.3843153172359469,0.036646782057947046,True,ok
case_001037,rudder,-2.0,0.0,5.5,0.0,0.0,10.0,-0.02215131729900126,-0.028271806498801063,0.19561411328291217,-0.002055992247354082,-0.09757804519451124,0.010268882596095937,-0.1947218806253841,0.02896465741649092,True,ok
case_001038,rudder,0.0,0.0,5.5,0.0,0.0,10.0,-0.026330127912679434,-0.02830628283996575,0.004372681854160754,-0.0020584994479517747,-0.0020391459816362593,0.010281405089123686,-0.004372681854160754,0.026330127912679434,True,ok
case_001039,rudder,2.0,0.0,5.5,0.0,0.0,10.0,-0.0222315391490388,-0.028271806498801063,-0.1868786987725949,-0.0020559922473540764,0.09291256402285815,0.010268882596095937,0.18598898779137268,0.028739968827647136,True,ok
case_001040,rudder,4.0,0.0,5.5,0.0,0.0,10.0,-0.009904656221899122,-0.028168545440575635,-0.3772615711440822,-0.0020484828603902824,0.1868059866199437,0.01023137612533997,0.37565166702618796,0.03619696585932849,True,ok
case_001041,rudder,6.0,0.0,5.5,0.0,0.0,10.0,0.01026309308363244,-0.027997002742785354,-0.5637645809577849,-0.0020360078720388264,0.27815736871767716,0.010169068404611173,0.5617490049440416,0.048722574506374725,True,ok
case_001042,rudder,8.0,0.0,5.5,0.0,0.0,10.0,0.036054419247435264,-0.027758014144210474,-0.733887391851926,-0.002018628059188995,0.360968197595409,0.010082262990861788,0.7317630555329746,0.06643384396177057,True,ok
case_001043,rudder,10.0,0.0,5.5,0.0,0.0,10.0,0.05802591932536329,-0.027452743973280166,-0.8461976092929905,-0.0019964280945419612,0.415391584252569,0.009971382791341946,0.8434180613604301,0.08979629757256223,True,ok
case_001044,rudder,12.0,0.0,5.5,0.0,0.0,10.0,0.05581746786724821,-0.02708267947558157,-0.8382497212113307,-0.0019695161340939527,0.4105248263796206,0.009836968003238071,0.8315370577400901,0.11968419459117802,True,ok
case_001045,rudder,-8.0,6.0,5.5,0.0,0.0,10.0,0.03554674936028248,-0.036195987361440536,0.7314974602522938,-0.009904407798985574,-0.36686289817890905,0.013007325894665306,-0.7288205396304007,0.07002260652746725,True,ok
case_001046,rudder,-6.0,6.0,5.5,0.0,0.0,10.0,0.010404017717246927,-0.036997849830017984,0.5655715115387149,-0.011395780841744873,-0.28368275465148773,0.012901126392174476,-0.56317854319663,0.05237145166544223,True,ok
case_001047,rudder,-4.0,6.0,5.5,0.0,0.0,10.0,-0.009533470431217219,-0.03733409570221726,0.3816786290301407,-0.011725176170669075,-0.19103573619313646,0.01261086376859047,-0.379829926895179,0.03983932806255798,True,ok
case_001048,rudder,-2.0,6.0,5.5,0.0,0.0,10.0,-0.021790461850458787,-0.0374888050493501,0.19348019304408426,-0.011775630041872482,-0.0965111325334949,0.012262605483004434,-0.19247536466108645,0.03229190837576215,True,ok
case_001049,rudder,0.0,6.0,5.5,0.0,0.0,10.0,-0.025921969419497624,-0.0375363562642824,0.00432466383914349,-0.0117797394917686,-0.0020129313701130807,0.011877197665593137,-0.00432466383914349,0.029703583795729793,True,ok
case_001050,rudder,2.0,6.0,5.5,0.0,0.0,10.0,-0.021869717301392158,-0.03748882911739552,-0.18484082429636217,-0.011775704503220656,0.09190547768622907,0.011457422439417057,0.18383846543997953,0.032070826237172764,True,ok
case_001051,rudder,4.0,6.0,5.5,0.0,0.0,10.0,-0.00968661986585864,-0.03733586823592966,-0.37310532512042666,-0.01173066000816495,0.18473595651455957,0.011010806337655743,0.3712666996224792,0.03939668548366708,True,ok
case_001052,rudder,6.0,6.0,5.5,0.0,0.0,10.0,0.010214389107624676,-0.03700924166909393,-0.5573379143467638,-0.011431024738001623,0.27485965588799544,0.010587117704420678,0.5549698280568863,0.05170426856960655,True,ok
case_001053,rudder,8.0,6.0,5.5,0.0,0.0,10.0,0.0355166676869389,-0.03624376739697807,-0.7247002835472879,-0.010052228936942404,0.3558760649190136,0.010420812135188898,0.7220839479423535,0.0691164246752978,True,ok
case_001054,rudder,10.0,6.0,5.5,0.0,0.0,10.0,0.0566980746100304,-0.03443590210237167,-0.8340116695216929,-0.005721204038684515,0.4079711879339702,0.011192833113427758,0.8305858339204054,0.09209994999238308,True,ok
case_001055,rudder,12.0,6.0,5.5,0.0,0.0,10.0,0.0544487851772501,-0.03204730751796555,-0.8273645298318326,0.00014130483843835198,0.4043978537745794,0.012923480230427657,0.8199704837412124,0.12145908687892042,True,ok
case_001056,rudder,-8.0,-6.0,6.5,0.0,0.0,10.0,0.03669997969298875,-0.001446114611002231,0.7314974602522941,0.007166985631331118,-0.3672512214203618,0.0006650344421839965,-0.7295291608355263,0.06495218431453176,True,ok
case_001057,rudder,-6.0,-6.0,6.5,0.0,0.0,10.0,0.011547926740389876,-0.0011087051431306143,0.5655715115387155,0.008624582559757189,-0.284067939160771,0.0009399325149573784,-0.5637131353568823,0.047256821588880726,True,ok
case_001058,rudder,-4.0,-6.0,6.5,0.0,0.0,10.0,-0.008396238739974304,-0.0011063331315752764,0.3816786290301407,0.008929697796459241,-0.19141867226765863,0.0013514647672438662,-0.38018781488218595,0.034692962355746655,True,ok
case_001059,rudder,-2.0,-6.0,6.5,0.0,0.0,10.0,-0.02065724400030467,-0.0011527966105287586,0.1934801930440844,0.008965521906708756,-0.0968927170412587,0.0017727930256557533,-0.1926547575235785,0.027126437715873176,True,ok
case_001060,rudder,0.0,-6.0,6.5,0.0,0.0,10.0,-0.024790090730896514,-0.0011724444040982552,0.004324663839143496,0.008964744486693843,-0.0023940649466619936,0.0021826088598985325,-0.004324663839143496,0.024531734208215514,True,ok
case_001061,rudder,2.0,-6.0,6.5,0.0,0.0,10.0,-0.02073649945123805,-0.0011527725424833432,-0.18484082429636223,0.008965596368056925,0.09152389317846513,0.002577976069243129,0.1840178583024715,0.026905355577283796,True,ok
case_001062,rudder,4.0,-6.0,6.5,0.0,0.0,10.0,-0.008549388174615723,-0.0011045605978628732,-0.3731053251204267,0.008935181633955114,0.18435302044003735,0.0029515221981785884,0.3716245876094862,0.034250319776855755,True,ok
case_001063,rudder,6.0,-6.0,6.5,0.0,0.0,10.0,0.011358298130767623,-0.001097313304054657,-0.5573379143467644,0.00865982645601395,0.2744744713787123,0.0032539412027111744,0.5555044202171385,0.046589638493045045,True,ok
case_001064,rudder,8.0,-6.0,6.5,0.0,0.0,10.0,0.03666989801964518,-0.0013983345754646926,-0.7247002835472881,0.007314806769287961,0.3554877416775608,0.0032515482016604045,0.722792569147479,0.06404600246236228,True,ok
case_001065,rudder,10.0,-6.0,6.5,0.0,0.0,10.0,0.05786324107677725,-0.0026141395188180134,-0.8340116695216928,0.0030268378919530554,0.4075788454795903,0.002264479124635239,0.8314649383863986,0.0870859870408823,True,ok
case_001066,rudder,12.0,-6.0,6.5,0.0,0.0,10.0,0.055628461934227366,-0.004286888952255516,-0.8273645298318327,-0.0027836130425421108,0.4040006253206059,0.0002738228068581345,0.8210156729960634,0.1165135523422652,True,ok
case_001067,rudder,-8.0,0.0,6.5,0.0,0.0,10.0,0.03610410514086666,-0.02775801414421047,0.740848802390466,-0.002018628059188993,-0.3722429134582927,0.010082262990861787,-0.7386636330425547,0.06735348269974327,True,ok
case_001068,rudder,-6.0,0.0,6.5,0.0,0.0,10.0,0.010459477106929167,-0.027997002742785368,0.5721168298701851,-0.002036007872038831,-0.2871312189828505,0.010169068404611178,-0.570076027083155,0.04940031403894773,True,ok
case_001069,rudder,-4.0,0.0,6.5,0.0,0.0,10.0,-0.009749031002480191,-0.028168545440575635,0.3859354947292127,-0.0020484828603902867,-0.1931933192976236,0.010231376125339971,-0.38431531723594725,0.03664678205794707,True,ok
case_001070,rudder,-2.0,0.0,6.5,0.0,0.0,10.0,-0.022151317299001265,-0.028271806498801073,0.19561411328291226,-0.0020559922473540786,-0.09757804519451128,0.01026888259609594,-0.19472188062538417,0.028964657416490926,True,ok
case_001071,rudder,0.0,0.0,6.5,0.0,0.0,10.0,-0.02633012791267943,-0.02830628283996574,0.004372681854160753,-0.0020584994479517743,-0.002039145981636259,0.010281405089123683,-0.004372681854160753,0.02633012791267943,True,ok
case_001072,rudder,2.0,0.0,6.5,0.0,0.0,10.0,-0.022231539149038804,-0.028271806498801073,-0.18687869877259503,-0.002055992247354078,0.09291256402285825,0.01026888259609594,0.18598898779137282,0.028739968827647146,True,ok
case_001073,rudder,4.0,0.0,6.5,0.0,0.0,10.0,-0.009904656221899124,-0.028168545440575635,-0.3772615711440825,-0.0020484828603902798,0.1868059866199436,0.010231376125339971,0.37565166702618824,0.03619696585932851,True,ok
case_001074,rudder,6.0,0.0,6.5,0.0,0.0,10.0,0.010263093083632437,-0.02799700274278537,-0.5637645809577855,-0.0020360078720388346,0.27815736871767743,0.010169068404611176,0.5617490049440421,0.04872257450637478,True,ok
