primitive_variant_id,primitive_id,entry_role,transition_entry_class,controller_id,candidate_index,candidate_weight_label,local_lqr_speed_bin_id,local_lqr_reference_speed_m_s,K_gain_checksum,augmented_A_checksum,augmented_B_checksum,augmented_gain_checksum,Q_weight_json,R_weight_json,reference_state_vector,reference_command_vector,finite_horizon_s,controller_input_slots_per_primitive,controller_input_update_period_s,primitive_timing_contract_version,timing_augmentation_type,transition_object_id,w3_variant_status,eligible_for_post_w3_library_size_study,compatible_row_count,incompatible_row_count,continuation_valid_count,episode_terminal_useful_count,hard_failure_count,blocked_count,positive_continuation_count,transition_chain_compatible_count,transition_chain_compatible_rate,transition_success_probability,transition_exit_classes_seen,transition_pairs_seen,accepted_count,continuation_valid_rate,episode_terminal_useful_rate,hard_failure_rate,minimum_wall_margin_min_m,floor_margin_min_m,ceiling_margin_min_m,energy_residual_mean_m,lift_dwell_mean_s,saturation_fraction_mean,w3_environment_modes_seen,w3_environment_mode_count,both_w3_modes_positive,status_reason
primvar_mild_turn_right_transition_object_e043e09806a7,mild_turn_right,transition_object,boundary_near,lqrta_mild_turn_right_4d9d969689fe,29,mild_turn_right_robust_lhs_logqr_refbias_029,speed_bin_3p5_m_s,3.5,88310215ca465bc859b315b5b534922e4dbb03fc1bc3949be7c9f01ba1c606dd,05a0875ef9c591e85119d8eedc262de1b628a67b8f5e379aa700ae1875e54222,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,0e68577209de912a8f2381a11f748b3d1b7ca2bd3f3fa434c7667afcea424bec,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":5.373039141606587,""q_rates"":7.136237490779375,""q_surfaces"":0.08156850547681471,""q_velocity"":0.23548460160667262,""reference_bank_bias_rad"":0.023333333333333345,""reference_pitch_bias_rad"":0.025,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.7198576774733965,""r_elevator"":0.767613643345853,""r_rudder"":0.29427271762092816}","[0.0,0.0,0.0,0.22333333333333336,0.07245342338752223,0.0,3.467335202962152,0.0,0.47706036337073,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_mild_turn_right_transition_object_e043e09806a7__entry_boundary_near,route_usable,True,40,0,18,18,4,0,18,18,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,1,0.45,0.45,0.1,-0.0720924738267339,0.504441505904199,0.7971669948028199,-0.03216910674585115,0.02,0.79,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
primvar_mild_turn_right_transition_object_11e91b539faf,mild_turn_right,transition_object,boundary_near,lqrta_mild_turn_right_2cef3ba87df5,31,mild_turn_right_robust_lhs_logqr_refbias_031,speed_bin_6p5_m_s,6.5,b65178a217e5155387b43d70c25c99e283e19f66b641fddd83242b7e65ab5d48,7763002034843e2314c6c07973b672a307171b5d67b1fbca1d674b1f61398794,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,27189bf50d15bc5e81ad8dbf20edc940aed9676dccc2c94ccfec7653df6b7380,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":0.9554764874852202,""q_rates"":0.5351423170756628,""q_surfaces"":0.14505159379706672,""q_velocity"":0.31402376318693986,""reference_bank_bias_rad"":0.043333333333333335,""reference_pitch_bias_rad"":0.03166666666666667,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.9671470454891857,""r_elevator"":0.8864264065376302,""r_rudder"":3.3982083289425593}","[0.0,0.0,0.0,0.24333333333333335,0.01450380160294389,0.0,6.482818095890479,0.0,0.4723023772912313,0.0,0.0,0.0,0.0,-0.011856491499609824,0.0]","[0.0,-0.011856491499609824,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_mild_turn_right_transition_object_11e91b539faf__entry_boundary_near,route_usable,True,40,0,18,18,4,0,18,18,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,1,0.45,0.45,0.1,-0.0721453810510208,0.5041267296572992,0.7971669948028199,-0.0320708225757924,0.026500000000000003,0.45999999999999996,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
primvar_mild_turn_right_transition_object_361852cb16b1,mild_turn_right,transition_object,boundary_near,lqrta_mild_turn_right_b8c2f5bb64eb,31,mild_turn_right_robust_lhs_logqr_refbias_031,speed_bin_3p5_m_s,3.5,97558989c3dc6611a64f672ac4d19a1679337137de60379df83d1e76e0fe04e4,05a0875ef9c591e85119d8eedc262de1b628a67b8f5e379aa700ae1875e54222,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,84444022738ea2990e18a1531b44a846315545abe626275dc9ea34931a3a1ee2,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":0.9554764874852202,""q_rates"":0.5351423170756628,""q_surfaces"":0.14505159379706672,""q_velocity"":0.31402376318693986,""reference_bank_bias_rad"":0.043333333333333335,""reference_pitch_bias_rad"":0.03166666666666667,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.9671470454891857,""r_elevator"":0.8864264065376302,""r_rudder"":3.3982083289425593}","[0.0,0.0,0.0,0.24333333333333335,0.0791200900541889,0.0,3.467335202962152,0.0,0.47706036337073,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_mild_turn_right_transition_object_361852cb16b1__entry_boundary_near,route_usable,True,40,0,18,18,4,0,18,18,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,1,0.45,0.45,0.1,-0.072118613503842,0.504071960112134,0.7971669948028199,-0.032842448539626465,0.0225,0.76,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
primvar_mild_turn_right_transition_object_6c544f69f75b,mild_turn_right,transition_object,boundary_near,lqrta_mild_turn_right_29688b5bcb15,31,mild_turn_right_robust_lhs_logqr_refbias_031,speed_bin_8p0_m_s,8.0,7cb888d751e20099e2d93e0d8906154aa89c5a1161b3814107853e2dda7876fe,a07a3f5eab717036e5a1f18b1f433cf3acba38596179990bedb7a3a288dc8899,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,9d337d1e6c92fb0606938472de3cde7399026e35c1abc3a20ebed22c21829b19,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":0.9554764874852202,""q_rates"":0.5351423170756628,""q_surfaces"":0.14505159379706672,""q_velocity"":0.31402376318693986,""reference_bank_bias_rad"":0.043333333333333335,""reference_pitch_bias_rad"":0.03166666666666667,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.9671470454891857,""r_elevator"":0.8864264065376302,""r_rudder"":3.3982083289425593}","[0.0,0.0,0.0,0.24333333333333335,-0.03229721378584977,0.0,7.990758646972372,0.0,0.3844167606078879,0.0,0.0,0.0,0.0,-0.007922324452238772,0.0]","[0.0,-0.007922324452238772,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_mild_turn_right_transition_object_6c544f69f75b__entry_boundary_near,route_usable,True,40,0,18,19,3,0,19,19,0.475,0.475,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0,0.45,0.475,0.075,-0.0721126919769084,0.5046329026944395,0.7971669948028199,-0.03298438216113816,0.020999999999999998,0.375,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
primvar_mild_turn_right_transition_object_756bd37c5261,mild_turn_right,transition_object,boundary_near,lqrta_mild_turn_right_b7a17eb455da,31,mild_turn_right_robust_lhs_logqr_refbias_031,speed_bin_7p0_m_s,7.0,dab9eba8cf8cbada4f25907b99d4baecadf85138176a7901864ccf5a3d648d5b,4960290c4b345812154abcd290cb6390b92798e13de9f1681834a40c6dd42943,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,4a88b8ba28c79b22fe8e844d9228250c4fe3c45db803fdb3cafe8cdc2d1ea9b4,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":0.9554764874852202,""q_rates"":0.5351423170756628,""q_surfaces"":0.14505159379706672,""q_velocity"":0.31402376318693986,""reference_bank_bias_rad"":0.043333333333333335,""reference_pitch_bias_rad"":0.03166666666666667,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.9671470454891857,""r_elevator"":0.8864264065376302,""r_rudder"":3.3982083289425593}","[0.0,0.0,0.0,0.24333333333333335,-0.0014357969205806426,0.0,6.986238655337723,0.0,0.4387134037899517,0.0,0.0,0.0,0.0,-0.010271096863337612,0.0]","[0.0,-0.010271096863337612,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_mild_turn_right_transition_object_756bd37c5261__entry_boundary_near,route_usable,True,40,0,18,19,3,0,19,19,0.475,0.475,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,1,0.45,0.475,0.075,-0.072050409488674,0.5059447849296391,0.7971669948028199,-0.0314375621844618,0.025,0.39,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
primvar_mild_turn_right_transition_object_7800b8ecdbc3,mild_turn_right,transition_object,boundary_near,lqrta_mild_turn_right_58d672901715,31,mild_turn_right_robust_lhs_logqr_refbias_031,speed_bin_3p0_m_s,3.0,ebe4d83099d815f5c7f6e5ddc5bc5ff200ef0162f0c9993163fe17b33e1f32bd,1d1fcb4bc0a3d44eb46fb20c2ff74df8038da7f13c084e0025398358a3b0e8e7,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,5b791acaf18aa09537d21ba756c3d01d4713e13134884e37ac86ba9f08d2acd8,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":0.9554764874852202,""q_rates"":0.5351423170756628,""q_surfaces"":0.14505159379706672,""q_velocity"":0.31402376318693986,""reference_bank_bias_rad"":0.043333333333333335,""reference_pitch_bias_rad"":0.03166666666666667,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.9671470454891857,""r_elevator"":0.8864264065376302,""r_rudder"":3.3982083289425593}","[0.0,0.0,0.0,0.24333333333333335,0.0791200900541889,0.0,2.9720016025389873,0.0,0.40890888288919713,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_mild_turn_right_transition_object_7800b8ecdbc3__entry_boundary_near,route_usable,True,40,0,18,18,4,0,18,18,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,2,0.45,0.45,0.1,-0.0720346772619526,0.5046260443606994,0.7971669948028199,-0.03227019406088608,0.023,0.79,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
primvar_mild_turn_right_transition_object_9d34972d6d44,mild_turn_right,transition_object,boundary_near,lqrta_mild_turn_right_e3eac18678bb,31,mild_turn_right_robust_lhs_logqr_refbias_031,speed_bin_4p0_m_s,4.0,8e7b2615607b194aaea07377a72d4f8bb50b6844695c7a23ade1f3cd994442f3,54927bcefebfb3a189c1207a244274e701e97e6071e85e03dc6da4071a460bfc,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,86e39a991d781aa51697c64bb9bd0f3e52d8f699252dc1681c5c6815d09c162f,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":0.9554764874852202,""q_rates"":0.5351423170756628,""q_surfaces"":0.14505159379706672,""q_velocity"":0.31402376318693986,""reference_bank_bias_rad"":0.043333333333333335,""reference_pitch_bias_rad"":0.03166666666666667,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.9671470454891857,""r_elevator"":0.8864264065376302,""r_rudder"":3.3982083289425593}","[0.0,0.0,0.0,0.24333333333333335,0.0791200900541889,0.0,3.9626688033853164,0.0,0.5452118438522628,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_mild_turn_right_transition_object_9d34972d6d44__entry_boundary_near,route_usable,True,40,0,18,19,3,0,19,19,0.475,0.475,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,2,0.45,0.475,0.075,-0.0721214357743154,0.5047920682104602,0.7971669948028199,-0.03118118298333371,0.023,0.6849999999999999,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
primvar_mild_turn_right_transition_object_aceff3aa818f,mild_turn_right,transition_object,boundary_near,lqrta_mild_turn_right_8a18e2894bc4,31,mild_turn_right_robust_lhs_logqr_refbias_031,speed_bin_5p0_m_s,5.0,2b8017a2de2882b426b419e8f66468cf0863ed9f1327a50d547651496229063d,46f7e19c62c0c6d4eb88fcf9b345043db8a00901e32d949735a0a37072ae2af0,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,8d2c977987e228d0e7cd1b37cfeb1cb001f3ea8ff96533c8b2412fda23f308a8,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":0.9554764874852202,""q_rates"":0.5351423170756628,""q_surfaces"":0.14505159379706672,""q_velocity"":0.31402376318693986,""reference_bank_bias_rad"":0.043333333333333335,""reference_pitch_bias_rad"":0.03166666666666667,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.9671470454891857,""r_elevator"":0.8864264065376302,""r_rudder"":3.3982083289425593}","[0.0,0.0,0.0,0.24333333333333335,0.07010970157907447,0.0,4.961198229091909,0.0,0.6217009985960275,0.0,0.0,0.0,0.0,-0.021914755184844342,0.0]","[0.0,-0.021914755184844342,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_mild_turn_right_transition_object_aceff3aa818f__entry_boundary_near,route_usable,True,40,0,18,18,4,0,18,18,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,2,0.45,0.45,0.1,-0.0721664689896517,0.5046782155006181,0.7971669948028199,-0.03213340128449158,0.028500000000000004,0.5449999999999999,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
primvar_mild_turn_right_transition_object_cdd106da03f0,mild_turn_right,transition_object,boundary_near,lqrta_mild_turn_right_9bfd7ecff9e3,31,mild_turn_right_robust_lhs_logqr_refbias_031,speed_bin_5p5_m_s,5.5,0ad514436b4b372679f777a935a11cbb03c308ff2d1f87709ac5df7a9d80dc7f,ddf6fd76f0fb11df88c353b8f32edee2fba2359ad84e4c295b6ac036772b5afc,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,bed170a0429dc2380befee9b7e673b31a045954c68a06b7fa6a25eefd4686661,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":0.9554764874852202,""q_rates"":0.5351423170756628,""q_surfaces"":0.14505159379706672,""q_velocity"":0.31402376318693986,""reference_bank_bias_rad"":0.043333333333333335,""reference_pitch_bias_rad"":0.03166666666666667,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.9671470454891857,""r_elevator"":0.8864264065376302,""r_rudder"":3.3982083289425593}","[0.0,0.0,0.0,0.24333333333333335,0.049537592986282075,0.0,5.4714374007798,0.0,0.5597970787240485,0.0,0.0,0.0,0.0,-0.016697164375168067,0.0]","[0.0,-0.016697164375168067,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_mild_turn_right_transition_object_cdd106da03f0__entry_boundary_near,route_usable,True,40,0,18,18,4,0,18,18,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,2,0.45,0.45,0.1,-0.0721228626414207,0.5043678269545893,0.7971669948028199,-0.031997122287231214,0.026000000000000002,0.43,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
primvar_mild_turn_right_transition_object_d2aac5781258,mild_turn_right,transition_object,boundary_near,lqrta_mild_turn_right_56e0bb21e687,31,mild_turn_right_robust_lhs_logqr_refbias_031,speed_bin_7p5_m_s,7.499999999999999,ba88b52cc6883fb8d274946d42760d8d2c97a8522e6f5b1099b770c4ff43ed48,4f5d934bc3d60a8e43ce0972e21274db050873d01b035e2087f8e340a1eb6746,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,b65d679ef9d07c129ae0acbfcc82740d8338ca1c5ab5f6fc41da92931b96a1cc,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":0.9554764874852202,""q_rates"":0.5351423170756628,""q_surfaces"":0.14505159379706672,""q_velocity"":0.31402376318693986,""reference_bank_bias_rad"":0.043333333333333335,""reference_pitch_bias_rad"":0.03166666666666667,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.9671470454891857,""r_elevator"":0.8864264065376302,""r_rudder"":3.3982083289425593}","[0.0,0.0,0.0,0.24333333333333335,-0.016939785859214337,0.0,7.488799706034377,0.0,0.40973035389072937,0.0,0.0,0.0,0.0,-0.008985397011923286,0.0]","[0.0,-0.008985397011923286,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_mild_turn_right_transition_object_d2aac5781258__entry_boundary_near,route_usable,True,40,0,18,19,3,0,19,19,0.475,0.475,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,1,0.45,0.475,0.075,-0.0721696615732865,0.5055453191578734,0.7971669948028199,-0.030828053126920645,0.023,0.44000000000000006,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
primvar_mild_turn_right_transition_object_dd9df7e13d23,mild_turn_right,transition_object,boundary_near,lqrta_mild_turn_right_b3fc2e7f6830,31,mild_turn_right_robust_lhs_logqr_refbias_031,speed_bin_6p0_m_s,6.0,4915bf02cfdbf22e9ca3fcc65de960788a74d4a23d168074ddd99ad83d6dd6e6,b148f66e4f45ae527c4d5dcdc76ca8c8d29f7cdb9bd3a8ee6e8492396dd0b15b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,065b94db157cdb08250170bbb0582844363a24c53d2888f360314c4d6fdaa8f2,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":0.9554764874852202,""q_rates"":0.5351423170756628,""q_surfaces"":0.14505159379706672,""q_velocity"":0.31402376318693986,""reference_bank_bias_rad"":0.043333333333333335,""reference_pitch_bias_rad"":0.03166666666666667,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.9671470454891857,""r_elevator"":0.8864264065376302,""r_rudder"":3.3982083289425593}","[0.0,0.0,0.0,0.24333333333333335,0.03129253045992452,0.0,5.9781252864518635,0.0,0.5118769964403785,0.0,0.0,0.0,0.0,-0.013881220204409472,0.0]","[0.0,-0.013881220204409472,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_mild_turn_right_transition_object_dd9df7e13d23__entry_boundary_near,route_usable,True,40,0,18,18,4,0,18,18,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,2,0.45,0.45,0.1,-0.0721131807407262,0.5039557607549238,0.7971669948028199,-0.03133072814748632,0.025,0.44000000000000006,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
