comparison_type,environment_block_id,library_size_case_id,outer_case_index,common_final_launch_key,policy_id,baseline_policy_id,history_length,launch_score,baseline_launch_score,delta_launch_score,accumulated_selected_score,baseline_accumulated_selected_score,delta_accumulated_selected_score,executed_selected_decision_count,baseline_executed_selected_decision_count,mission_success_delta,safe_success_delta,hard_failure_delta,no_viable_primitive_delta,claim_status
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,45,r10_changed_final_0045,spatial_flow_belief_memory_h10,no_memory_baseline,10,120.0,120.0,0.0,11.81053615889718,11.3048814295423,0.5056547293548803,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,41,r10_changed_final_0041,spatial_flow_belief_memory_h10,no_memory_baseline,10,-100.0,-100.0,0.0,8.500414070991,7.965884811192893,0.5345292597981075,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,24,r10_changed_final_0024,spatial_flow_belief_memory_h10,no_memory_baseline,10,-100.0,-100.0,0.0,15.055924134256143,14.390800721133752,0.6651234131223909,14,14,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,37,r10_changed_final_0037,spatial_flow_belief_memory_h10,no_memory_baseline,10,-40.0,-40.0,0.0,0.0,0.0,0.0,13,13,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,46,r10_changed_final_0046,spatial_flow_belief_memory_h10,no_memory_baseline,10,0.0,0.0,0.0,3.0638742827743397,2.6527548496910938,0.41111943308324594,7,7,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,34,r10_changed_final_0034,spatial_flow_belief_memory_h10,no_memory_baseline,10,129.00155485524755,129.00155485524755,0.0,11.464207352096295,11.044170880616587,0.42003647147970824,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,47,r10_changed_final_0047,spatial_flow_belief_memory_h10,no_memory_baseline,10,0.0,0.0,0.0,4.72909925118553,4.30011893293736,0.4289803182481702,7,7,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,42,r10_changed_final_0042,spatial_flow_belief_memory_h10,no_memory_baseline,10,134.69576924576472,134.69576924576472,0.0,13.10107832903225,12.566239771124817,0.5348385579074328,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,39,r10_changed_final_0039,spatial_flow_belief_memory_h10,no_memory_baseline,10,-100.0,-100.0,0.0,9.970416293871448,9.399531000364124,0.5708852935073239,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,38,r10_changed_final_0038,spatial_flow_belief_memory_h10,no_memory_baseline,10,0.0,0.0,0.0,5.28438989264759,4.550065037996457,0.734324854651133,13,13,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,43,r10_changed_final_0043,spatial_flow_belief_memory_h10,no_memory_baseline,10,138.91169797246587,138.91169797246587,0.0,10.961433389815095,10.532779553305025,0.4286538365100707,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,0,r10_changed_final_0000,spatial_flow_belief_memory_h30,no_memory_baseline,30,-40.0,-40.0,0.0,0.0,0.0,0.0,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,48,r10_changed_final_0048,spatial_flow_belief_memory_h10,no_memory_baseline,10,127.20697795039861,127.20697795039861,0.0,11.406926195505134,10.94422201505196,0.46270418045317463,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,49,r10_changed_final_0049,spatial_flow_belief_memory_h10,no_memory_baseline,10,-100.0,-100.0,0.0,14.574326385925382,14.095131163535726,0.47919522238965584,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,44,r10_changed_final_0044,spatial_flow_belief_memory_h10,no_memory_baseline,10,126.05552258648945,126.05552258648945,0.0,11.892684920828264,11.301295289197377,0.5913896316308875,12,12,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,5,r10_changed_final_0005,spatial_flow_belief_memory_h30,no_memory_baseline,30,120.0,120.0,0.0,13.049686023631299,12.626958338728366,0.42272768490293267,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,10,r10_changed_final_0010,spatial_flow_belief_memory_h30,no_memory_baseline,30,-100.0,-100.0,0.0,9.232172084553374,8.821873972002749,0.41029811255062576,8,8,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,1,r10_changed_final_0001,spatial_flow_belief_memory_h30,no_memory_baseline,30,115.6390445766492,115.6390445766492,0.0,13.541871626165642,13.004200588331503,0.5376710378341389,12,12,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,11,r10_changed_final_0011,spatial_flow_belief_memory_h30,no_memory_baseline,30,113.65762526415388,113.65762526415388,0.0,17.917619095150755,17.35015747442658,0.567461620724174,12,12,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,6,r10_changed_final_0006,spatial_flow_belief_memory_h30,no_memory_baseline,30,120.24011791917894,120.24011791917894,0.0,11.505778533041257,11.091905042826737,0.41387349021452025,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,15,r10_changed_final_0015,spatial_flow_belief_memory_h30,no_memory_baseline,30,-100.0,-100.0,0.0,10.115661867424674,9.791825320002665,0.3238365474220082,7,7,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,2,r10_changed_final_0002,spatial_flow_belief_memory_h30,no_memory_baseline,30,-50.0,-50.0,0.0,8.2889703834314,8.020959667584806,0.268010715846593,6,6,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,16,r10_changed_final_0016,spatial_flow_belief_memory_h30,no_memory_baseline,30,120.0028683163461,120.0028683163461,0.0,9.733261880052629,9.270967205710262,0.4622946743423668,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,7,r10_changed_final_0007,spatial_flow_belief_memory_h30,no_memory_baseline,30,-40.0,-40.0,0.0,0.0,0.0,0.0,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,12,r10_changed_final_0012,spatial_flow_belief_memory_h30,no_memory_baseline,30,-50.0,-50.0,0.0,9.209299365613738,8.726638225123448,0.48266114049028985,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,3,r10_changed_final_0003,spatial_flow_belief_memory_h30,no_memory_baseline,30,122.62957916236873,122.62957916236873,0.0,13.118541168751285,12.683141759452427,0.43539940929885823,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,20,r10_changed_final_0020,spatial_flow_belief_memory_h30,no_memory_baseline,30,0.0,0.0,0.0,11.680715858862136,11.207638106117198,0.47307775274493835,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,17,r10_changed_final_0017,spatial_flow_belief_memory_h30,no_memory_baseline,30,-40.0,-40.0,0.0,0.0,0.0,0.0,8,8,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,4,r10_changed_final_0004,spatial_flow_belief_memory_h30,no_memory_baseline,30,-100.0,-100.0,0.0,6.054485186214512,5.583528108091949,0.47095707812256293,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,9,r10_changed_final_0009,spatial_flow_belief_memory_h30,no_memory_baseline,30,-100.0,-100.0,0.0,10.352529079769816,9.990309035055065,0.36222004471475167,8,8,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,8,r10_changed_final_0008,spatial_flow_belief_memory_h30,no_memory_baseline,30,133.5429800993917,133.5429800993917,0.0,11.54922236508535,11.121013155397703,0.42820920968764753,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,25,r10_changed_final_0025,spatial_flow_belief_memory_h30,no_memory_baseline,30,-100.0,-100.0,0.0,8.381218375522378,7.935818483937914,0.44539989158446414,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,21,r10_changed_final_0021,spatial_flow_belief_memory_h30,no_memory_baseline,30,120.02587743834299,120.02587743834299,0.0,14.23855362206116,13.839707320801327,0.398846301259832,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,18,r10_changed_final_0018,spatial_flow_belief_memory_h30,no_memory_baseline,30,0.0,0.0,0.0,9.963093718964123,9.43184966254757,0.5312440564165524,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,30,r10_changed_final_0030,spatial_flow_belief_memory_h30,no_memory_baseline,30,120.0,120.0,0.0,10.818115084929026,10.396676929140826,0.4214381557882003,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,26,r10_changed_final_0026,spatial_flow_belief_memory_h30,no_memory_baseline,30,131.59696541674197,131.59696541674197,0.0,13.164978410267612,12.822063901369877,0.342914508897735,8,8,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,22,r10_changed_final_0022,spatial_flow_belief_memory_h30,no_memory_baseline,30,119.78412681491707,119.78412681491707,0.0,10.774941447539756,10.282501118292988,0.4924403292467687,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,14,r10_changed_final_0014,spatial_flow_belief_memory_h30,no_memory_baseline,30,-100.0,-100.0,0.0,12.545280360755457,11.927186626488627,0.6180937342668305,13,13,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,13,r10_changed_final_0013,spatial_flow_belief_memory_h30,no_memory_baseline,30,127.75768293959914,127.75768293959914,0.0,13.646410342115463,13.133077172854208,0.513333169261255,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,27,r10_changed_final_0027,spatial_flow_belief_memory_h30,no_memory_baseline,30,119.305741361507,119.305741361507,0.0,11.929053494895678,11.392607337490928,0.5364461574047503,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,31,r10_changed_final_0031,spatial_flow_belief_memory_h30,no_memory_baseline,30,120.0022677400586,120.0022677400586,0.0,12.366910286120573,11.921298044314767,0.44561224180580616,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,23,r10_changed_final_0023,spatial_flow_belief_memory_h30,no_memory_baseline,30,-100.0,-100.0,0.0,12.195696271250712,11.771707484399588,0.4239887868511243,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,35,r10_changed_final_0035,spatial_flow_belief_memory_h30,no_memory_baseline,30,0.0,0.0,0.0,8.218212948594779,7.633344308661062,0.5848686399337168,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,32,r10_changed_final_0032,spatial_flow_belief_memory_h30,no_memory_baseline,30,130.89988196609775,130.89988196609775,0.0,12.169070319658626,11.661543692504726,0.5075266271539007,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,40,r10_changed_final_0040,spatial_flow_belief_memory_h30,no_memory_baseline,30,0.0,0.0,0.0,3.6573016002984713,3.235596301982862,0.4217052983156093,8,8,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,28,r10_changed_final_0028,spatial_flow_belief_memory_h30,no_memory_baseline,30,121.55442872087035,121.55442872087035,0.0,11.8335560844024,11.410624139860944,0.422931944541455,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,19,r10_changed_final_0019,spatial_flow_belief_memory_h30,no_memory_baseline,30,158.2675959771103,158.2675959771103,0.0,14.190901789190558,13.30967471097684,0.881227078213719,17,17,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,36,r10_changed_final_0036,spatial_flow_belief_memory_h30,no_memory_baseline,30,126.70954104073274,126.70954104073274,0.0,10.752896120395176,10.347317124508947,0.4055789958862288,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,29,r10_changed_final_0029,spatial_flow_belief_memory_h30,no_memory_baseline,30,-100.0,-100.0,0.0,6.376198896611695,6.050024727289868,0.32617416932182675,6,6,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,33,r10_changed_final_0033,spatial_flow_belief_memory_h30,no_memory_baseline,30,120.1390050205499,120.1390050205499,0.0,9.22537219189089,8.821313237611088,0.40405895427980276,8,8,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,41,r10_changed_final_0041,spatial_flow_belief_memory_h30,no_memory_baseline,30,-100.0,-100.0,0.0,8.500294923442809,7.965884811192893,0.5344101122499154,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,24,r10_changed_final_0024,spatial_flow_belief_memory_h30,no_memory_baseline,30,-100.0,-100.0,0.0,15.056260075336114,14.390800721133752,0.6654593542023619,14,14,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,45,r10_changed_final_0045,spatial_flow_belief_memory_h30,no_memory_baseline,30,120.0,120.0,0.0,11.810573730835864,11.3048814295423,0.5056923012935641,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,37,r10_changed_final_0037,spatial_flow_belief_memory_h30,no_memory_baseline,30,-40.0,-40.0,0.0,0.0,0.0,0.0,13,13,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,0,r10_changed_final_0000,spatial_flow_belief_memory_h3,no_memory_baseline,3,0.0,0.0,0.0,6.656234612344158,6.131702385164469,0.5245322271796891,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,5,r10_changed_final_0005,spatial_flow_belief_memory_h3,no_memory_baseline,3,120.0,120.0,0.0,12.282411720204074,11.85965271211506,0.4227590080890131,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,balanced_cluster,1,r10_changed_final_0001,spatial_flow_belief_memory_h3,no_memory_baseline,3,117.06648144303944,117.06648144303944,0.0,13.485668993550599,12.948611864316666,0.5370571292339328,12,12,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
