episode_id,episode_index,paired_episode_index,replicate_id,common_random_key,launch_state_seed,environment_seed,policy_id,memory_lambda,uses_memory_features,updates_belief,W_layer,environment_mode,paired_schedule_version,claim_status,governor_config_id,calibration_subrun_dir
v49_r001_context_plus_memory_lambda_0_95_p00014_rep00,89,14,0,v410_run001_seed00511_r00_e00014,511529,1022591,context_plus_memory_lambda_0_95,0.95,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_no_memory_baseline_p00015_rep00,90,15,0,v410_run001_seed00511_r00_e00015,511566,1022632,no_memory_baseline,0.0,False,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_static_map_baseline_p00015_rep00,91,15,0,v410_run001_seed00511_r00_e00015,511566,1022632,static_map_baseline,0.8,True,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_only_without_memory_p00015_rep00,92,15,0,v410_run001_seed00511_r00_e00015,511566,1022632,context_only_without_memory,0.0,False,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_5_p00015_rep00,93,15,0,v410_run001_seed00511_r00_e00015,511566,1022632,context_plus_memory_lambda_0_5,0.5,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_8_p00015_rep00,94,15,0,v410_run001_seed00511_r00_e00015,511566,1022632,context_plus_memory_lambda_0_8,0.8,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_95_p00015_rep00,95,15,0,v410_run001_seed00511_r00_e00015,511566,1022632,context_plus_memory_lambda_0_95,0.95,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_no_memory_baseline_p00016_rep00,96,16,0,v410_run001_seed00511_r00_e00016,511603,1022673,no_memory_baseline,0.0,False,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_static_map_baseline_p00016_rep00,97,16,0,v410_run001_seed00511_r00_e00016,511603,1022673,static_map_baseline,0.8,True,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_only_without_memory_p00016_rep00,98,16,0,v410_run001_seed00511_r00_e00016,511603,1022673,context_only_without_memory,0.0,False,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_5_p00016_rep00,99,16,0,v410_run001_seed00511_r00_e00016,511603,1022673,context_plus_memory_lambda_0_5,0.5,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_8_p00016_rep00,100,16,0,v410_run001_seed00511_r00_e00016,511603,1022673,context_plus_memory_lambda_0_8,0.8,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_95_p00016_rep00,101,16,0,v410_run001_seed00511_r00_e00016,511603,1022673,context_plus_memory_lambda_0_95,0.95,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_no_memory_baseline_p00017_rep00,102,17,0,v410_run001_seed00511_r00_e00017,511640,1022714,no_memory_baseline,0.0,False,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_static_map_baseline_p00017_rep00,103,17,0,v410_run001_seed00511_r00_e00017,511640,1022714,static_map_baseline,0.8,True,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_only_without_memory_p00017_rep00,104,17,0,v410_run001_seed00511_r00_e00017,511640,1022714,context_only_without_memory,0.0,False,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_5_p00017_rep00,105,17,0,v410_run001_seed00511_r00_e00017,511640,1022714,context_plus_memory_lambda_0_5,0.5,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_8_p00017_rep00,106,17,0,v410_run001_seed00511_r00_e00017,511640,1022714,context_plus_memory_lambda_0_8,0.8,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_95_p00017_rep00,107,17,0,v410_run001_seed00511_r00_e00017,511640,1022714,context_plus_memory_lambda_0_95,0.95,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_no_memory_baseline_p00018_rep00,108,18,0,v410_run001_seed00511_r00_e00018,511677,1022755,no_memory_baseline,0.0,False,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_static_map_baseline_p00018_rep00,109,18,0,v410_run001_seed00511_r00_e00018,511677,1022755,static_map_baseline,0.8,True,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_only_without_memory_p00018_rep00,110,18,0,v410_run001_seed00511_r00_e00018,511677,1022755,context_only_without_memory,0.0,False,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_5_p00018_rep00,111,18,0,v410_run001_seed00511_r00_e00018,511677,1022755,context_plus_memory_lambda_0_5,0.5,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_8_p00018_rep00,112,18,0,v410_run001_seed00511_r00_e00018,511677,1022755,context_plus_memory_lambda_0_8,0.8,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_95_p00018_rep00,113,18,0,v410_run001_seed00511_r00_e00018,511677,1022755,context_plus_memory_lambda_0_95,0.95,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_no_memory_baseline_p00019_rep00,114,19,0,v410_run001_seed00511_r00_e00019,511714,1022796,no_memory_baseline,0.0,False,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_static_map_baseline_p00019_rep00,115,19,0,v410_run001_seed00511_r00_e00019,511714,1022796,static_map_baseline,0.8,True,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_only_without_memory_p00019_rep00,116,19,0,v410_run001_seed00511_r00_e00019,511714,1022796,context_only_without_memory,0.0,False,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_5_p00019_rep00,117,19,0,v410_run001_seed00511_r00_e00019,511714,1022796,context_plus_memory_lambda_0_5,0.5,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_8_p00019_rep00,118,19,0,v410_run001_seed00511_r00_e00019,511714,1022796,context_plus_memory_lambda_0_8,0.8,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_95_p00019_rep00,119,19,0,v410_run001_seed00511_r00_e00019,511714,1022796,context_plus_memory_lambda_0_95,0.95,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_no_memory_baseline_p00020_rep00,120,20,0,v410_run001_seed00511_r00_e00020,511751,1022837,no_memory_baseline,0.0,False,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_static_map_baseline_p00020_rep00,121,20,0,v410_run001_seed00511_r00_e00020,511751,1022837,static_map_baseline,0.8,True,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_only_without_memory_p00020_rep00,122,20,0,v410_run001_seed00511_r00_e00020,511751,1022837,context_only_without_memory,0.0,False,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_5_p00020_rep00,123,20,0,v410_run001_seed00511_r00_e00020,511751,1022837,context_plus_memory_lambda_0_5,0.5,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_8_p00020_rep00,124,20,0,v410_run001_seed00511_r00_e00020,511751,1022837,context_plus_memory_lambda_0_8,0.8,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_95_p00020_rep00,125,20,0,v410_run001_seed00511_r00_e00020,511751,1022837,context_plus_memory_lambda_0_95,0.95,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_no_memory_baseline_p00021_rep00,126,21,0,v410_run001_seed00511_r00_e00021,511788,1022878,no_memory_baseline,0.0,False,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_static_map_baseline_p00021_rep00,127,21,0,v410_run001_seed00511_r00_e00021,511788,1022878,static_map_baseline,0.8,True,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_only_without_memory_p00021_rep00,128,21,0,v410_run001_seed00511_r00_e00021,511788,1022878,context_only_without_memory,0.0,False,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_5_p00021_rep00,129,21,0,v410_run001_seed00511_r00_e00021,511788,1022878,context_plus_memory_lambda_0_5,0.5,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_8_p00021_rep00,130,21,0,v410_run001_seed00511_r00_e00021,511788,1022878,context_plus_memory_lambda_0_8,0.8,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_95_p00021_rep00,131,21,0,v410_run001_seed00511_r00_e00021,511788,1022878,context_plus_memory_lambda_0_95,0.95,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_no_memory_baseline_p00022_rep00,132,22,0,v410_run001_seed00511_r00_e00022,511825,1022919,no_memory_baseline,0.0,False,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_static_map_baseline_p00022_rep00,133,22,0,v410_run001_seed00511_r00_e00022,511825,1022919,static_map_baseline,0.8,True,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_only_without_memory_p00022_rep00,134,22,0,v410_run001_seed00511_r00_e00022,511825,1022919,context_only_without_memory,0.0,False,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_5_p00022_rep00,135,22,0,v410_run001_seed00511_r00_e00022,511825,1022919,context_plus_memory_lambda_0_5,0.5,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_8_p00022_rep00,136,22,0,v410_run001_seed00511_r00_e00022,511825,1022919,context_plus_memory_lambda_0_8,0.8,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_95_p00022_rep00,137,22,0,v410_run001_seed00511_r00_e00022,511825,1022919,context_plus_memory_lambda_0_95,0.95,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_no_memory_baseline_p00023_rep00,138,23,0,v410_run001_seed00511_r00_e00023,511862,1022960,no_memory_baseline,0.0,False,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_static_map_baseline_p00023_rep00,139,23,0,v410_run001_seed00511_r00_e00023,511862,1022960,static_map_baseline,0.8,True,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_only_without_memory_p00023_rep00,140,23,0,v410_run001_seed00511_r00_e00023,511862,1022960,context_only_without_memory,0.0,False,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_5_p00023_rep00,141,23,0,v410_run001_seed00511_r00_e00023,511862,1022960,context_plus_memory_lambda_0_5,0.5,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_8_p00023_rep00,142,23,0,v410_run001_seed00511_r00_e00023,511862,1022960,context_plus_memory_lambda_0_8,0.8,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_95_p00023_rep00,143,23,0,v410_run001_seed00511_r00_e00023,511862,1022960,context_plus_memory_lambda_0_95,0.95,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_no_memory_baseline_p00024_rep00,144,24,0,v410_run001_seed00511_r00_e00024,511899,1023001,no_memory_baseline,0.0,False,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_static_map_baseline_p00024_rep00,145,24,0,v410_run001_seed00511_r00_e00024,511899,1023001,static_map_baseline,0.8,True,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_only_without_memory_p00024_rep00,146,24,0,v410_run001_seed00511_r00_e00024,511899,1023001,context_only_without_memory,0.0,False,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_5_p00024_rep00,147,24,0,v410_run001_seed00511_r00_e00024,511899,1023001,context_plus_memory_lambda_0_5,0.5,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_8_p00024_rep00,148,24,0,v410_run001_seed00511_r00_e00024,511899,1023001,context_plus_memory_lambda_0_8,0.8,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_95_p00024_rep00,149,24,0,v410_run001_seed00511_r00_e00024,511899,1023001,context_plus_memory_lambda_0_95,0.95,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_no_memory_baseline_p00025_rep00,150,25,0,v410_run001_seed00511_r00_e00025,511936,1023042,no_memory_baseline,0.0,False,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_static_map_baseline_p00025_rep00,151,25,0,v410_run001_seed00511_r00_e00025,511936,1023042,static_map_baseline,0.8,True,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_only_without_memory_p00025_rep00,152,25,0,v410_run001_seed00511_r00_e00025,511936,1023042,context_only_without_memory,0.0,False,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_5_p00025_rep00,153,25,0,v410_run001_seed00511_r00_e00025,511936,1023042,context_plus_memory_lambda_0_5,0.5,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_8_p00025_rep00,154,25,0,v410_run001_seed00511_r00_e00025,511936,1023042,context_plus_memory_lambda_0_8,0.8,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_context_plus_memory_lambda_0_95_p00025_rep00,155,25,0,v410_run001_seed00511_r00_e00025,511936,1023042,context_plus_memory_lambda_0_95,0.95,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
v49_r001_no_memory_baseline_p00026_rep00,156,26,0,v410_run001_seed00511_r00_e00026,511973,1023083,no_memory_baseline,0.0,False,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule,v410_cfg_000_b0.05_h0.75_tb0,c000
