source_rollout_id,rollout_id,source_outcome_class,w2_outcome_class,source_reuse_count
r646_c00018_00157,w2_r648_011625,boundary_terminal,boundary_terminal,1
r646_c00028_00367,w2_r648_011626,failed,failed,1
r646_c00048_00834,w2_r648_011627,failed,failed,1
r646_c00057_00980,w2_r648_011628,rejected,rejected,1
r646_c00058_00999,w2_r648_011629,rejected,rejected,3
r646_c00058_00645,w2_r648_011630,accepted,accepted,1
r646_c00068_00833,w2_r648_011631,accepted,boundary_terminal,1
r646_c00058_00546,w2_r648_011632,weak,boundary_terminal,2
r646_c00046_00951,w2_r648_011633,weak,weak,1
r646_c00009_00880,w2_r648_011634,boundary_terminal,rejected,1
r646_c00018_00170,w2_r648_011635,boundary_terminal,boundary_terminal,1
r646_c00028_00380,w2_r648_011636,failed,failed,1
r646_c00048_00858,w2_r648_011637,failed,boundary_terminal,1
r646_c00057_00981,w2_r648_011638,rejected,rejected,1
r646_c00063_00098,w2_r648_011639,rejected,rejected,3
r646_c00058_00646,w2_r648_011640,accepted,accepted,1
r646_c00068_00850,w2_r648_011641,accepted,failed,1
r646_c00058_00740,w2_r648_011642,weak,failed,2
r646_c00046_00972,w2_r648_011643,weak,failed,1
r646_c00009_00963,w2_r648_011644,boundary_terminal,boundary_terminal,1
r646_c00018_00171,w2_r648_011645,boundary_terminal,boundary_terminal,1
r646_c00028_00381,w2_r648_011646,failed,failed,1
r646_c00048_00859,w2_r648_011647,failed,boundary_terminal,1
r646_c00062_00002,w2_r648_011648,rejected,rejected,1
r646_c00063_00099,w2_r648_011649,rejected,rejected,3
r646_c00058_00647,w2_r648_011650,accepted,accepted,1
r646_c00068_00852,w2_r648_011651,accepted,accepted,1
r646_c00058_00760,w2_r648_011652,weak,failed,2
r646_c00051_00010,w2_r648_011653,weak,weak,1
r646_c00014_00062,w2_r648_011654,boundary_terminal,boundary_terminal,1
r646_c00018_00176,w2_r648_011655,boundary_terminal,boundary_terminal,1
r646_c00028_00400,w2_r648_011656,failed,failed,1
r646_c00048_00878,w2_r648_011657,failed,failed,1
r646_c00062_00003,w2_r648_011658,rejected,rejected,1
r646_c00063_00678,w2_r648_011659,rejected,rejected,3
r646_c00058_00664,w2_r648_011660,accepted,accepted,1
r646_c00068_00889,w2_r648_011661,accepted,failed,1
r646_c00058_00827,w2_r648_011662,weak,accepted,2
r646_c00051_00014,w2_r648_011663,weak,weak,1
r646_c00014_00102,w2_r648_011664,boundary_terminal,boundary_terminal,1
r646_c00018_00179,w2_r648_011665,boundary_terminal,boundary_terminal,1
r646_c00028_00401,w2_r648_011666,failed,failed,1
r646_c00048_00879,w2_r648_011667,failed,failed,1
r646_c00062_00044,w2_r648_011668,rejected,rejected,1
r646_c00063_00699,w2_r648_011669,rejected,failed,3
r646_c00058_00665,w2_r648_011670,accepted,accepted,1
r646_c00068_00892,w2_r648_011671,accepted,weak,1
r646_c00063_00103,w2_r648_011672,weak,failed,2
r646_c00051_00177,w2_r648_011673,weak,accepted,1
r646_c00014_00107,w2_r648_011674,boundary_terminal,boundary_terminal,1
r646_c00018_00195,w2_r648_011675,boundary_terminal,boundary_terminal,1
r646_c00028_00402,w2_r648_011676,failed,failed,1
r646_c00048_00889,w2_r648_011677,failed,failed,1
r646_c00062_00045,w2_r648_011678,rejected,rejected,1
r646_c00068_00078,w2_r648_011679,rejected,rejected,3
r646_c00058_00666,w2_r648_011680,accepted,accepted,1
r646_c00068_00895,w2_r648_011681,accepted,accepted,1
r646_c00063_00186,w2_r648_011682,weak,failed,2
r646_c00051_00199,w2_r648_011683,weak,weak,1
r646_c00014_00123,w2_r648_011684,boundary_terminal,failed,1
r646_c00018_00196,w2_r648_011685,boundary_terminal,boundary_terminal,1
r646_c00028_00403,w2_r648_011686,failed,failed,1
r646_c00048_00894,w2_r648_011687,failed,failed,1
r646_c00062_00062,w2_r648_011688,rejected,rejected,1
r646_c00068_00518,w2_r648_011689,rejected,rejected,3
r646_c00058_00667,w2_r648_011690,accepted,accepted,1
r646_c00068_00911,w2_r648_011691,accepted,weak,1
r646_c00063_00261,w2_r648_011692,weak,failed,2
r646_c00051_00215,w2_r648_011693,weak,failed,1
r646_c00014_00147,w2_r648_011694,boundary_terminal,rejected,1
r646_c00018_00197,w2_r648_011695,boundary_terminal,boundary_terminal,1
r646_c00028_00405,w2_r648_011696,failed,rejected,1
r646_c00048_00895,w2_r648_011697,failed,failed,1
r646_c00062_00063,w2_r648_011698,rejected,rejected,1
r646_c00068_00519,w2_r648_011699,rejected,rejected,3
r646_c00058_00682,w2_r648_011700,accepted,accepted,1
r646_c00068_00912,w2_r648_011701,accepted,failed,1
r646_c00063_00445,w2_r648_011702,weak,failed,2
r646_c00051_00234,w2_r648_011703,weak,weak,1
r646_c00014_00260,w2_r648_011704,boundary_terminal,boundary_terminal,1
r646_c00018_00198,w2_r648_011705,boundary_terminal,boundary_terminal,1
r646_c00028_00422,w2_r648_011706,failed,failed,1
r646_c00048_00898,w2_r648_011707,failed,failed,1
r646_c00062_00142,w2_r648_011708,rejected,rejected,1
r646_c00073_00018,w2_r648_011709,rejected,rejected,3
r646_c00058_00683,w2_r648_011710,accepted,accepted,1
r646_c00068_00917,w2_r648_011711,accepted,failed,1
r646_c00063_00542,w2_r648_011712,weak,failed,2
r646_c00051_00353,w2_r648_011713,weak,failed,1
r646_c00014_00261,w2_r648_011714,boundary_terminal,rejected,1
r646_c00018_00199,w2_r648_011715,boundary_terminal,boundary_terminal,1
r646_c00028_00423,w2_r648_011716,failed,failed,1
r646_c00048_00899,w2_r648_011717,failed,failed,1
r646_c00062_00143,w2_r648_011718,rejected,rejected,1
r646_c00073_00019,w2_r648_011719,rejected,rejected,3
r646_c00058_00702,w2_r648_011720,accepted,accepted,1
r646_c00068_00932,w2_r648_011721,accepted,boundary_terminal,1
r646_c00063_00543,w2_r648_011722,weak,failed,2
r646_c00051_00369,w2_r648_011723,weak,accepted,1
r646_c00014_00283,w2_r648_011724,boundary_terminal,failed,1
r646_c00018_00212,w2_r648_011725,boundary_terminal,boundary_terminal,1
r646_c00028_00424,w2_r648_011726,failed,rejected,1
r646_c00048_00919,w2_r648_011727,failed,failed,1
r646_c00062_00200,w2_r648_011728,rejected,rejected,1
r646_c00073_00138,w2_r648_011729,rejected,rejected,3
r646_c00058_00703,w2_r648_011730,accepted,accepted,1
r646_c00068_00953,w2_r648_011731,accepted,accepted,1
r646_c00063_00666,w2_r648_011732,weak,failed,2
r646_c00051_00439,w2_r648_011733,weak,weak,1
r646_c00014_00285,w2_r648_011734,boundary_terminal,rejected,1
r646_c00018_00214,w2_r648_011735,boundary_terminal,boundary_terminal,1
r646_c00028_00425,w2_r648_011736,failed,rejected,1
r646_c00048_00928,w2_r648_011737,failed,failed,1
r646_c00062_00226,w2_r648_011738,rejected,rejected,1
r646_c00073_00238,w2_r648_011739,rejected,rejected,3
r646_c00058_00742,w2_r648_011740,accepted,failed,1
r646_c00068_00954,w2_r648_011741,accepted,accepted,1
r646_c00063_00983,w2_r648_011742,weak,failed,2
r646_c00051_00529,w2_r648_011743,weak,weak,1
r646_c00014_00307,w2_r648_011744,boundary_terminal,boundary_terminal,1
r646_c00018_00216,w2_r648_011745,boundary_terminal,boundary_terminal,1
r646_c00028_00440,w2_r648_011746,failed,rejected,1
r646_c00048_00929,w2_r648_011747,failed,failed,1
r646_c00062_00227,w2_r648_011748,rejected,rejected,1
r646_c00073_00338,w2_r648_011749,rejected,rejected,3
r646_c00058_00744,w2_r648_011750,accepted,accepted,1
r646_c00068_00955,w2_r648_011751,accepted,weak,1
r646_c00068_00022,w2_r648_011752,weak,failed,2
r646_c00051_00533,w2_r648_011753,weak,failed,1
r646_c00014_00363,w2_r648_011754,boundary_terminal,boundary_terminal,1
r646_c00018_00217,w2_r648_011755,boundary_terminal,boundary_terminal,1
r646_c00028_00442,w2_r648_011756,failed,failed,1
r646_c00048_00935,w2_r648_011757,failed,accepted,1
r646_c00062_00260,w2_r648_011758,rejected,rejected,1
r646_c00073_00738,w2_r648_011759,rejected,rejected,3
r646_c00058_00745,w2_r648_011760,accepted,accepted,1
r646_c00068_00970,w2_r648_011761,accepted,failed,1
r646_c00068_00084,w2_r648_011762,weak,failed,2
r646_c00051_00554,w2_r648_011763,weak,failed,1
r646_c00014_00406,w2_r648_011764,boundary_terminal,boundary_terminal,1
r646_c00018_00218,w2_r648_011765,boundary_terminal,boundary_terminal,1
r646_c00028_00443,w2_r648_011766,failed,failed,1
r646_c00048_00937,w2_r648_011767,failed,failed,1
r646_c00062_00261,w2_r648_011768,rejected,rejected,1
r646_c00073_00739,w2_r648_011769,rejected,rejected,3
r646_c00058_00761,w2_r648_011770,accepted,failed,1
r646_c00068_00971,w2_r648_011771,accepted,failed,1
r646_c00068_00147,w2_r648_011772,weak,accepted,2
r646_c00051_00639,w2_r648_011773,weak,weak,1
r646_c00014_00427,w2_r648_011774,boundary_terminal,rejected,1
r646_c00018_00219,w2_r648_011775,boundary_terminal,boundary_terminal,1
r646_c00028_00444,w2_r648_011776,failed,failed,1
r646_c00048_00938,w2_r648_011777,failed,failed,1
r646_c00062_00282,w2_r648_011778,rejected,rejected,1
r646_c00078_00098,w2_r648_011779,rejected,rejected,3
r646_c00058_00765,w2_r648_011780,accepted,accepted,1
r646_c00068_00989,w2_r648_011781,accepted,failed,1
r646_c00068_00183,w2_r648_011782,weak,failed,2
r646_c00051_00649,w2_r648_011783,weak,accepted,1
r646_c00014_00466,w2_r648_011784,boundary_terminal,failed,1
r646_c00018_00228,w2_r648_011785,boundary_terminal,boundary_terminal,1
r646_c00028_00445,w2_r648_011786,failed,failed,1
r646_c00048_00939,w2_r648_011787,failed,failed,1
r646_c00062_00283,w2_r648_011788,rejected,rejected,1
r646_c00078_00099,w2_r648_011789,rejected,rejected,3
r646_c00058_00780,w2_r648_011790,accepted,accepted,1
r646_c00068_00991,w2_r648_011791,accepted,weak,1
r646_c00068_00222,w2_r648_011792,weak,failed,2
r646_c00051_00695,w2_r648_011793,weak,weak,1
r646_c00014_00467,w2_r648_011794,boundary_terminal,boundary_terminal,1
r646_c00018_00229,w2_r648_011795,boundary_terminal,boundary_terminal,1
r646_c00028_00462,w2_r648_011796,failed,rejected,1
r646_c00048_00952,w2_r648_011797,failed,failed,1
r646_c00062_00322,w2_r648_011798,rejected,rejected,1
r646_c00078_00258,w2_r648_011799,rejected,failed,3
r646_c00058_00781,w2_r648_011800,accepted,accepted,1
r646_c00068_00992,w2_r648_011801,accepted,failed,1
r646_c00068_00223,w2_r648_011802,weak,weak,2
r646_c00051_00733,w2_r648_011803,weak,weak,1
r646_c00014_00484,w2_r648_011804,boundary_terminal,boundary_terminal,1
r646_c00018_00230,w2_r648_011805,boundary_terminal,boundary_terminal,1
r646_c00028_00463,w2_r648_011806,failed,rejected,1
r646_c00048_00959,w2_r648_011807,failed,rejected,1
r646_c00062_00323,w2_r648_011808,rejected,rejected,1
r646_c00078_00259,w2_r648_011809,rejected,rejected,3
r646_c00058_00802,w2_r648_011810,accepted,accepted,1
r646_c00073_00017,w2_r648_011811,accepted,boundary_terminal,1
r646_c00068_00285,w2_r648_011812,weak,failed,2
r646_c00051_00770,w2_r648_011813,weak,weak,1
r646_c00014_00485,w2_r648_011814,boundary_terminal,failed,1
r646_c00018_00231,w2_r648_011815,boundary_terminal,boundary_terminal,1
r646_c00028_00464,w2_r648_011816,failed,failed,1
r646_c00048_00970,w2_r648_011817,failed,failed,1
r646_c00062_00363,w2_r648_011818,rejected,rejected,1
r646_c00078_00338,w2_r648_011819,rejected,rejected,3
r646_c00058_00803,w2_r648_011820,accepted,accepted,1
r646_c00073_00032,w2_r648_011821,accepted,failed,1
r646_c00068_00362,w2_r648_011822,weak,failed,2
r646_c00051_00835,w2_r648_011823,weak,weak,1
r646_c00014_00500,w2_r648_011824,boundary_terminal,rejected,1
r646_c00018_00232,w2_r648_011825,boundary_terminal,boundary_terminal,1
r646_c00028_00465,w2_r648_011826,failed,failed,1
r646_c00048_00971,w2_r648_011827,failed,failed,1
r646_c00062_00382,w2_r648_011828,rejected,rejected,1
r646_c00078_00339,w2_r648_011829,rejected,failed,3
r646_c00058_00826,w2_r648_011830,accepted,accepted,1
r646_c00073_00033,w2_r648_011831,accepted,weak,1
r646_c00068_00526,w2_r648_011832,weak,failed,2
r646_c00051_00889,w2_r648_011833,weak,accepted,1
r646_c00014_00501,w2_r648_011834,boundary_terminal,rejected,1
r646_c00018_00233,w2_r648_011835,boundary_terminal,boundary_terminal,1
r646_c00028_00480,w2_r648_011836,failed,failed,1
r646_c00048_00978,w2_r648_011837,failed,failed,1
r646_c00062_00383,w2_r648_011838,rejected,rejected,1
r646_c00078_00418,w2_r648_011839,rejected,rejected,3
r646_c00058_00862,w2_r648_011840,accepted,failed,1
r646_c00073_00052,w2_r648_011841,accepted,failed,1
r646_c00068_00586,w2_r648_011842,weak,failed,2
r646_c00051_00913,w2_r648_011843,weak,accepted,1
r646_c00014_00506,w2_r648_011844,boundary_terminal,rejected,1
r646_c00018_00234,w2_r648_011845,boundary_terminal,boundary_terminal,1
r646_c00028_00481,w2_r648_011846,failed,failed,1
r646_c00048_00993,w2_r648_011847,failed,failed,1
r646_c00062_00420,w2_r648_011848,rejected,rejected,1
r646_c00078_00419,w2_r648_011849,rejected,rejected,3
r646_c00058_00863,w2_r648_011850,accepted,accepted,1
r646_c00073_00089,w2_r648_011851,accepted,failed,1
r646_c00068_00664,w2_r648_011852,weak,failed,2
r646_c00051_00934,w2_r648_011853,weak,accepted,1
r646_c00014_00507,w2_r648_011854,boundary_terminal,rejected,1
r646_c00018_00235,w2_r648_011855,boundary_terminal,boundary_terminal,1
r646_c00028_00482,w2_r648_011856,failed,failed,1
r646_c00048_00998,w2_r648_011857,failed,failed,1
r646_c00062_00421,w2_r648_011858,rejected,rejected,1
r646_c00078_00658,w2_r648_011859,rejected,rejected,3
r646_c00058_00864,w2_r648_011860,accepted,accepted,1
r646_c00073_00092,w2_r648_011861,accepted,failed,1
r646_c00068_00666,w2_r648_011862,weak,failed,2
r646_c00051_00973,w2_r648_011863,weak,failed,1
r646_c00014_00522,w2_r648_011864,boundary_terminal,boundary_terminal,1
r646_c00018_00236,w2_r648_011865,boundary_terminal,boundary_terminal,1
r646_c00028_00483,w2_r648_011866,failed,failed,1
r646_c00048_00999,w2_r648_011867,failed,failed,1
r646_c00062_00444,w2_r648_011868,rejected,rejected,1
r646_c00078_00918,w2_r648_011869,rejected,rejected,3
r646_c00058_00865,w2_r648_011870,accepted,accepted,1
r646_c00073_00093,w2_r648_011871,accepted,failed,1
r646_c00068_00667,w2_r648_011872,weak,boundary_terminal,2
r646_c00056_00032,w2_r648_011873,weak,weak,1
r646_c00014_00523,w2_r648_011874,boundary_terminal,boundary_terminal,1
r646_c00018_00237,w2_r648_011875,boundary_terminal,boundary_terminal,1
r646_c00028_00484,w2_r648_011876,failed,rejected,1
r646_c00053_00018,w2_r648_011877,failed,failed,1
r646_c00062_00445,w2_r648_011878,rejected,rejected,1
r646_c00002_00259,w2_r648_011879,rejected,rejected,3
r646_c00058_00880,w2_r648_011880,accepted,accepted,1
r646_c00073_00097,w2_r648_011881,accepted,failed,1
r646_c00073_00023,w2_r648_011882,weak,failed,2
r646_c00056_00050,w2_r648_011883,weak,failed,1
r646_c00014_00546,w2_r648_011884,boundary_terminal,boundary_terminal,1
r646_c00018_00238,w2_r648_011885,boundary_terminal,boundary_terminal,1
r646_c00028_00485,w2_r648_011886,failed,rejected,1
r646_c00053_00019,w2_r648_011887,failed,failed,1
r646_c00062_00544,w2_r648_011888,rejected,rejected,1
r646_c00002_00298,w2_r648_011889,rejected,failed,3
r646_c00058_00886,w2_r648_011890,accepted,accepted,1
r646_c00073_00113,w2_r648_011891,accepted,accepted,1
r646_c00073_00024,w2_r648_011892,weak,failed,2
r646_c00056_00069,w2_r648_011893,weak,accepted,1
r646_c00014_00547,w2_r648_011894,boundary_terminal,boundary_terminal,1
r646_c00018_00239,w2_r648_011895,boundary_terminal,boundary_terminal,1
r646_c00028_00487,w2_r648_011896,failed,rejected,1
r646_c00053_00030,w2_r648_011897,failed,accepted,1
r646_c00062_00545,w2_r648_011898,rejected,rejected,1
r646_c00002_00299,w2_r648_011899,rejected,rejected,3
r646_c00058_00887,w2_r648_011900,accepted,accepted,1
r646_c00073_00129,w2_r648_011901,accepted,weak,1
r646_c00073_00027,w2_r648_011902,weak,accepted,2
r646_c00056_00095,w2_r648_011903,weak,weak,1
r646_c00014_00562,w2_r648_011904,boundary_terminal,boundary_terminal,1
r646_c00018_00250,w2_r648_011905,boundary_terminal,boundary_terminal,1
r646_c00028_00500,w2_r648_011906,failed,rejected,1
r646_c00053_00031,w2_r648_011907,failed,accepted,1
r646_c00062_00566,w2_r648_011908,rejected,rejected,1
r646_c00002_00318,w2_r648_011909,rejected,rejected,3
r646_c00058_00906,w2_r648_011910,accepted,failed,1
r646_c00073_00132,w2_r648_011911,accepted,accepted,1
r646_c00073_00066,w2_r648_011912,weak,failed,2
r646_c00056_00193,w2_r648_011913,weak,weak,1
r646_c00014_00563,w2_r648_011914,boundary_terminal,rejected,1
r646_c00018_00251,w2_r648_011915,boundary_terminal,boundary_terminal,1
r646_c00028_00501,w2_r648_011916,failed,rejected,1
r646_c00053_00033,w2_r648_011917,failed,accepted,1
r646_c00062_00567,w2_r648_011918,rejected,rejected,1
r646_c00002_00698,w2_r648_011919,rejected,rejected,3
r646_c00058_00942,w2_r648_011920,accepted,failed,1
r646_c00073_00154,w2_r648_011921,accepted,failed,1
r646_c00073_00324,w2_r648_011922,weak,failed,2
r646_c00056_00335,w2_r648_011923,weak,weak,1
r646_c00014_00606,w2_r648_011924,boundary_terminal,boundary_terminal,1
r646_c00018_00252,w2_r648_011925,boundary_terminal,boundary_terminal,1
r646_c00028_00504,w2_r648_011926,failed,failed,1
r646_c00053_00038,w2_r648_011927,failed,failed,1
r646_c00062_00580,w2_r648_011928,rejected,rejected,1
r646_c00002_00699,w2_r648_011929,rejected,rejected,3
r646_c00058_00943,w2_r648_011930,accepted,accepted,1
r646_c00073_00155,w2_r648_011931,accepted,failed,1
r646_c00073_00342,w2_r648_011932,weak,failed,2
r646_c00056_00354,w2_r648_011933,weak,accepted,1
r646_c00014_00620,w2_r648_011934,boundary_terminal,boundary_terminal,1
r646_c00018_00253,w2_r648_011935,boundary_terminal,boundary_terminal,1
r646_c00028_00505,w2_r648_011936,failed,failed,1
r646_c00053_00039,w2_r648_011937,failed,failed,1
r646_c00062_00581,w2_r648_011938,rejected,rejected,1
r646_c00002_00838,w2_r648_011939,rejected,rejected,3
r646_c00058_00960,w2_r648_011940,accepted,accepted,1
r646_c00073_00168,w2_r648_011941,accepted,failed,1
r646_c00073_00343,w2_r648_011942,weak,failed,2
r646_c00056_00370,w2_r648_011943,weak,failed,1
r646_c00014_00666,w2_r648_011944,boundary_terminal,boundary_terminal,1
r646_c00018_00254,w2_r648_011945,boundary_terminal,boundary_terminal,1
r646_c00028_00506,w2_r648_011946,failed,failed,1
r646_c00053_00058,w2_r648_011947,failed,failed,1
r646_c00062_00586,w2_r648_011948,rejected,rejected,1
r646_c00002_00839,w2_r648_011949,rejected,rejected,3
r646_c00058_00961,w2_r648_011950,accepted,accepted,1
r646_c00073_00208,w2_r648_011951,accepted,accepted,1
r646_c00073_00443,w2_r648_011952,weak,accepted,2
r646_c00056_00495,w2_r648_011953,weak,weak,1
r646_c00014_00667,w2_r648_011954,boundary_terminal,boundary_terminal,1
r646_c00018_00256,w2_r648_011955,boundary_terminal,boundary_terminal,1
r646_c00028_00507,w2_r648_011956,failed,failed,1
r646_c00053_00059,w2_r648_011957,failed,failed,1
r646_c00062_00587,w2_r648_011958,rejected,rejected,1
r646_c00007_00118,w2_r648_011959,rejected,rejected,3
r646_c00058_00964,w2_r648_011960,accepted,weak,1
r646_c00073_00209,w2_r648_011961,accepted,accepted,1
r646_c00073_00600,w2_r648_011962,weak,failed,2
r646_c00056_00535,w2_r648_011963,weak,failed,1
r646_c00014_00844,w2_r648_011964,boundary_terminal,boundary_terminal,1
r646_c00018_00257,w2_r648_011965,boundary_terminal,boundary_terminal,1
r646_c00028_00522,w2_r648_011966,failed,rejected,1
r646_c00053_00069,w2_r648_011967,failed,failed,1
r646_c00062_00600,w2_r648_011968,rejected,rejected,1
r646_c00007_00119,w2_r648_011969,rejected,rejected,3
r646_c00058_00965,w2_r648_011970,accepted,weak,1
r646_c00073_00212,w2_r648_011971,accepted,accepted,1
r646_c00073_00604,w2_r648_011972,weak,failed,2
r646_c00056_00573,w2_r648_011973,weak,accepted,1
r646_c00014_00947,w2_r648_011974,boundary_terminal,failed,1
r646_c00018_00270,w2_r648_011975,boundary_terminal,boundary_terminal,1
r646_c00028_00523,w2_r648_011976,failed,rejected,1
r646_c00053_00071,w2_r648_011977,failed,failed,1
r646_c00062_00601,w2_r648_011978,rejected,rejected,1
r646_c00007_00598,w2_r648_011979,rejected,rejected,3
r646_c00058_00982,w2_r648_011980,accepted,failed,1
r646_c00073_00231,w2_r648_011981,accepted,accepted,1
r646_c00073_00680,w2_r648_011982,weak,failed,2
r646_c00056_00574,w2_r648_011983,weak,weak,1
r646_c00014_00987,w2_r648_011984,boundary_terminal,boundary_terminal,1
r646_c00018_00271,w2_r648_011985,boundary_terminal,boundary_terminal,1
r646_c00028_00541,w2_r648_011986,failed,rejected,1
r646_c00053_00078,w2_r648_011987,failed,failed,1
r646_c00062_00602,w2_r648_011988,rejected,rejected,1
r646_c00007_00818,w2_r648_011989,rejected,failed,3
r646_c00058_00983,w2_r648_011990,accepted,accepted,1
r646_c00073_00248,w2_r648_011991,accepted,failed,1
r646_c00073_00764,w2_r648_011992,weak,failed,2
r646_c00056_00591,w2_r648_011993,weak,weak,1
r646_c00019_00060,w2_r648_011994,boundary_terminal,boundary_terminal,1
r646_c00018_00274,w2_r648_011995,boundary_terminal,boundary_terminal,1
r646_c00028_00542,w2_r648_011996,failed,failed,1
r646_c00053_00079,w2_r648_011997,failed,failed,1
r646_c00062_00603,w2_r648_011998,rejected,rejected,1
r646_c00007_00819,w2_r648_011999,rejected,failed,3
r646_c00063_00002,w2_r648_012000,accepted,failed,1
r646_c00073_00249,w2_r648_012001,accepted,failed,1
r646_c00073_00784,w2_r648_012002,weak,accepted,2
r646_c00056_00592,w2_r648_012003,weak,weak,1
r646_c00019_00106,w2_r648_012004,boundary_terminal,boundary_terminal,1
r646_c00018_00275,w2_r648_012005,boundary_terminal,boundary_terminal,1
r646_c00028_00543,w2_r648_012006,failed,failed,1
r646_c00053_00095,w2_r648_012007,failed,weak,1
r646_c00062_00626,w2_r648_012008,rejected,rejected,1
r646_c00012_00158,w2_r648_012009,rejected,rejected,3
r646_c00063_00024,w2_r648_012010,accepted,failed,1
r646_c00073_00250,w2_r648_012011,accepted,accepted,1
r646_c00073_00805,w2_r648_012012,weak,accepted,2
r646_c00056_00614,w2_r648_012013,weak,failed,1
r646_c00019_00107,w2_r648_012014,boundary_terminal,boundary_terminal,1
r646_c00018_00276,w2_r648_012015,boundary_terminal,boundary_terminal,1
r646_c00028_00560,w2_r648_012016,failed,failed,1
r646_c00053_00098,w2_r648_012017,failed,failed,1
r646_c00062_00627,w2_r648_012018,rejected,rejected,1
r646_c00012_00178,w2_r648_012019,rejected,rejected,3
r646_c00063_00025,w2_r648_012020,accepted,weak,1
r646_c00073_00255,w2_r648_012021,accepted,accepted,1
r646_c00073_00882,w2_r648_012022,weak,failed,2
r646_c00056_00694,w2_r648_012023,weak,failed,1
r646_c00019_00166,w2_r648_012024,boundary_terminal,rejected,1
r646_c00018_00277,w2_r648_012025,boundary_terminal,boundary_terminal,1
r646_c00028_00561,w2_r648_012026,failed,failed,1
r646_c00053_00099,w2_r648_012027,failed,failed,1
r646_c00062_00782,w2_r648_012028,rejected,rejected,1
r646_c00012_00179,w2_r648_012029,rejected,rejected,3
r646_c00063_00040,w2_r648_012030,accepted,weak,1
r646_c00073_00274,w2_r648_012031,accepted,boundary_terminal,1
r646_c00073_00946,w2_r648_012032,weak,failed,2
r646_c00056_00715,w2_r648_012033,weak,accepted,1
r646_c00019_00184,w2_r648_012034,boundary_terminal,boundary_terminal,1
r646_c00018_00288,w2_r648_012035,boundary_terminal,boundary_terminal,1
r646_c00028_00564,w2_r648_012036,failed,rejected,1
r646_c00053_00119,w2_r648_012037,failed,failed,1
r646_c00062_00783,w2_r648_012038,rejected,rejected,1
r646_c00012_00358,w2_r648_012039,rejected,rejected,3
r646_c00063_00041,w2_r648_012040,accepted,accepted,1
r646_c00073_00348,w2_r648_012041,accepted,accepted,1
r646_c00073_00960,w2_r648_012042,weak,failed,2
r646_c00056_00792,w2_r648_012043,weak,weak,1
r646_c00019_00185,w2_r648_012044,boundary_terminal,boundary_terminal,1
r646_c00018_00289,w2_r648_012045,boundary_terminal,accepted,1
r646_c00028_00565,w2_r648_012046,failed,rejected,1
r646_c00053_00138,w2_r648_012047,failed,failed,1
r646_c00062_00904,w2_r648_012048,rejected,rejected,1
r646_c00012_00359,w2_r648_012049,rejected,rejected,3
r646_c00063_00046,w2_r648_012050,accepted,failed,1
r646_c00073_00349,w2_r648_012051,accepted,accepted,1
r646_c00078_00026,w2_r648_012052,weak,failed,2
r646_c00056_00815,w2_r648_012053,weak,weak,1
r646_c00019_00242,w2_r648_012054,boundary_terminal,rejected,1
r646_c00018_00290,w2_r648_012055,boundary_terminal,boundary_terminal,1
r646_c00028_00581,w2_r648_012056,failed,failed,1
r646_c00053_00139,w2_r648_012057,failed,boundary_terminal,1
r646_c00062_00905,w2_r648_012058,rejected,rejected,1
r646_c00012_00878,w2_r648_012059,rejected,rejected,3
r646_c00063_00047,w2_r648_012060,accepted,accepted,1
r646_c00073_00372,w2_r648_012061,accepted,weak,1
r646_c00078_00123,w2_r648_012062,weak,failed,2
r646_c00056_00973,w2_r648_012063,weak,weak,1
r646_c00019_00243,w2_r648_012064,boundary_terminal,rejected,1
r646_c00018_00291,w2_r648_012065,boundary_terminal,boundary_terminal,1
r646_c00028_00582,w2_r648_012066,failed,failed,1
r646_c00053_00159,w2_r648_012067,failed,failed,1
r646_c00062_00964,w2_r648_012068,rejected,rejected,1
r646_c00017_00478,w2_r648_012069,rejected,rejected,3
r646_c00063_00064,w2_r648_012070,accepted,accepted,1
r646_c00073_00392,w2_r648_012071,accepted,weak,1
r646_c00078_00365,w2_r648_012072,weak,rejected,2
r646_c00061_00012,w2_r648_012073,weak,failed,1
r646_c00019_00280,w2_r648_012074,boundary_terminal,boundary_terminal,1
r646_c00018_00294,w2_r648_012075,boundary_terminal,accepted,1
r646_c00028_00583,w2_r648_012076,failed,failed,1
r646_c00053_00175,w2_r648_012077,failed,failed,1
r646_c00062_00965,w2_r648_012078,rejected,rejected,1
r646_c00017_00878,w2_r648_012079,rejected,rejected,3
r646_c00063_00065,w2_r648_012080,accepted,accepted,1
r646_c00073_00393,w2_r648_012081,accepted,accepted,1
r646_c00078_00382,w2_r648_012082,weak,accepted,2
r646_c00061_00014,w2_r648_012083,weak,accepted,1
r646_c00019_00284,w2_r648_012084,boundary_terminal,rejected,1
r646_c00018_00296,w2_r648_012085,boundary_terminal,boundary_terminal,1
r646_c00028_00584,w2_r648_012086,failed,failed,1
r646_c00053_00177,w2_r648_012087,failed,failed,1
r646_c00067_00102,w2_r648_012088,rejected,rejected,1
r646_c00017_00998,w2_r648_012089,rejected,failed,3
r646_c00063_00082,w2_r648_012090,accepted,accepted,1
r646_c00073_00408,w2_r648_012091,accepted,failed,1
r646_c00078_00463,w2_r648_012092,weak,failed,2
r646_c00061_00017,w2_r648_012093,weak,weak,1
r646_c00019_00285,w2_r648_012094,boundary_terminal,rejected,1
