candidate_id,selection_class,joint_pareto_profile,accepted,acceptance_reason,pareto_member,alignment_window_s,reference_candidate_id,global_reference_candidate_id,longitudinal_source_id,lateral_source_id,split,score,longitudinal_score,reference_longitudinal_score,delta_longitudinal_score,lateral_score,reference_lateral_score,delta_lateral_score,global_reference_longitudinal_score,global_delta_longitudinal_score,global_reference_lateral_score,global_delta_lateral_score,parameter_count,lateral_parameter_count,dx_mae_m,reference_dx_mae_m,delta_dx_mae_m,global_reference_dx_mae_m,global_delta_dx_mae_m,dy_mae_m,reference_dy_mae_m,delta_dy_mae_m,global_reference_dy_mae_m,global_delta_dy_mae_m,altitude_loss_mae_m,reference_altitude_loss_mae_m,delta_altitude_loss_mae_m,global_reference_altitude_loss_mae_m,global_delta_altitude_loss_mae_m,sink_mae_m_s,reference_sink_mae_m_s,delta_sink_mae_m_s,global_reference_sink_mae_m_s,global_delta_sink_mae_m_s,roll_mae_deg,reference_roll_mae_deg,delta_roll_mae_deg,global_reference_roll_mae_deg,global_delta_roll_mae_deg,pitch_mae_deg,reference_pitch_mae_deg,delta_pitch_mae_deg,global_reference_pitch_mae_deg,global_delta_pitch_mae_deg,yaw_mae_deg,reference_yaw_mae_deg,delta_yaw_mae_deg,global_reference_yaw_mae_deg,global_delta_yaw_mae_deg,parameter_updates_json
jp040local_L00_proposal_stage_5_stage5_tran_local_yaw_beta_s0p8_local_post_stall_Cl_r_s0p7,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,True,0.04,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_5_stage5_transition_blend,local_yaw_beta_s0p8+local_post_stall_Cl_r_s0p7,heldout,9.068155901,6.918737409,6.898168128,0.02056928128,2.149418491,2.889249518,-0.7398310271,6.898168128,0.02056928128,2.889249518,-0.7398310271,4,2,0.3006342508,0.2855181765,0.01511607421,0.2855181765,0.01511607421,0.586176679,0.6124369379,-0.02626025891,0.6124369379,-0.02626025891,0.3258064368,0.3265137476,-0.0007073107852,0.3265137476,-0.0007073107852,0.2812632935,0.2818881716,-0.0006248780595,0.2818881716,-0.0006248780595,7.401362384,15.53625683,-8.134894447,15.53625683,-8.134894447,3.889366647,4.066112604,-0.1767459562,4.066112604,-0.1767459562,4.140422105,4.204628567,-0.06420646149,4.204628567,-0.06420646149,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.5367061386415017, ""yaw_moment_beta_coeff"": -0.03578095753777337}"
jp040local_L00_proposal_stage_5_stage5_tran_local_yaw_beta_s0p9_local_post_stall_Cl_r_s0p65,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_5_stage5_transition_blend,local_yaw_beta_s0p9+local_post_stall_Cl_r_s0p65,heldout,9.070681802,6.922789708,6.898168128,0.02462157971,2.147892094,2.889249518,-0.7413574242,6.898168128,0.02462157971,2.889249518,-0.7413574242,4,2,0.3024251025,0.2855181765,0.01690692597,0.2855181765,0.01690692597,0.585254519,0.6124369379,-0.02718241894,0.6124369379,-0.02718241894,0.3257936174,0.3265137476,-0.0007201302067,0.3265137476,-0.0007201302067,0.281246453,0.2818881716,-0.0006417186048,0.2818881716,-0.0006417186048,7.700507669,15.53625683,-7.835749162,15.53625683,-7.835749162,3.872946913,4.066112604,-0.1931656908,4.066112604,-0.1931656908,3.701115432,4.204628567,-0.5035131352,4.204628567,-0.5035131352,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.4983699858813946, ""yaw_moment_beta_coeff"": -0.03869107722999504}"
jp040local_L00_proposal_stage_5_stage5_tran_local_yaw_beta_s0p85_local_post_stall_Cl_r_s0p65,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_5_stage5_transition_blend,local_yaw_beta_s0p85+local_post_stall_Cl_r_s0p65,heldout,9.076223439,6.920689467,6.898168128,0.02252133913,2.155533972,2.889249518,-0.7337155461,6.898168128,0.02252133913,2.889249518,-0.7337155461,4,2,0.3012969761,0.2855181765,0.01577879952,0.2855181765,0.01577879952,0.5848478601,0.6124369379,-0.02758907788,0.6124369379,-0.02758907788,0.3258411347,0.3265137476,-0.0006726129421,0.3265137476,-0.0006726129421,0.2812894354,0.2818881716,-0.000598736163,0.2818881716,-0.000598736163,7.709957618,15.53625683,-7.826299213,15.53625683,-7.826299213,3.881290706,4.066112604,-0.1848218979,4.066112604,-0.1848218979,3.840760672,4.204628567,-0.3638678954,4.204628567,-0.3638678954,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.4983699858813946, ""yaw_moment_beta_coeff"": -0.037236017383884205}"
jp040local_L00_proposal_stage_5_stage5_tran_local_yaw_beta_s1_local_post_stall_Cl_r_s0p6,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_5_stage5_transition_blend,local_yaw_beta_s1+local_post_stall_Cl_r_s0p6,heldout,9.083200694,6.927265418,6.898168128,0.0290972897,2.155935277,2.889249518,-0.7333142417,6.898168128,0.0290972897,2.889249518,-0.7333142417,4,2,0.30444784,0.2855181765,0.01892966343,0.2855181765,0.01892966343,0.5872210463,0.6124369379,-0.02521589167,0.6124369379,-0.02521589167,0.3257711327,0.3265137476,-0.0007426149098,0.3265137476,-0.0007426149098,0.2812207772,0.2818881716,-0.0006673943708,0.2818881716,-0.0006673943708,7.976563755,15.53625683,-7.559693076,15.53625683,-7.559693076,3.854720732,4.066112604,-0.2113918711,4.066112604,-0.2113918711,3.353147496,4.204628567,-0.8514810708,4.204628567,-0.8514810708,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.46003383312128726, ""yaw_moment_beta_coeff"": -0.04160119692221671}"
jp040local_L00_proposal_stage_5_stage5_tran_local_yaw_beta_s0p8_local_post_stall_Cl_r_s0p65,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_5_stage5_transition_blend,local_yaw_beta_s0p8+local_post_stall_Cl_r_s0p65,heldout,9.084917511,6.918743234,6.898168128,0.0205751056,2.166174278,2.889249518,-0.7230752407,6.898168128,0.0205751056,2.889249518,-0.7230752407,4,2,0.3002065549,0.2855181765,0.01468837833,0.2855181765,0.01468837833,0.5858776403,0.6124369379,-0.02655929767,0.6124369379,-0.02655929767,0.325890868,0.3265137476,-0.0006228795894,0.3265137476,-0.0006228795894,0.2813342436,0.2818881716,-0.0005539280399,0.2818881716,-0.0005539280399,7.719766385,15.53625683,-7.816490446,15.53625683,-7.816490446,3.889550485,4.066112604,-0.1765621186,4.066112604,-0.1765621186,3.976381811,4.204628567,-0.2282467561,4.204628567,-0.2282467561,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.4983699858813946, ""yaw_moment_beta_coeff"": -0.03578095753777337}"
jp040local_L00_proposal_stage_5_stage5_tran_local_yaw_beta_s0p95_local_post_stall_Cl_r_s0p6,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_5_stage5_transition_blend,local_yaw_beta_s0p95+local_post_stall_Cl_r_s0p6,heldout,9.085455617,6.924858708,6.898168128,0.0266905801,2.160596909,2.889249518,-0.7286526098,6.898168128,0.0266905801,2.889249518,-0.7286526098,4,2,0.3032411522,0.2855181765,0.01772297568,0.2855181765,0.01772297568,0.5864108393,0.6124369379,-0.02602609866,0.6124369379,-0.02602609866,0.3258141896,0.3265137476,-0.0006995579602,0.3265137476,-0.0006995579602,0.2812601508,0.2818881716,-0.0006280207951,0.2818881716,-0.0006280207951,8.013258472,15.53625683,-7.522998358,15.53625683,-7.522998358,3.863351125,4.066112604,-0.2027614789,4.066112604,-0.2027614789,3.414423075,4.204628567,-0.7902054921,4.204628567,-0.7902054921,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.46003383312128726, ""yaw_moment_beta_coeff"": -0.04014613707610588}"
jp040local_L00_proposal_stage_5_stage5_tran_local_yaw_beta_s0p9_local_post_stall_Cl_r_s0p6,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_5_stage5_transition_blend,local_yaw_beta_s0p9+local_post_stall_Cl_r_s0p6,heldout,9.091737121,6.922605524,6.898168128,0.02443739589,2.169131598,2.889249518,-0.7201179208,6.898168128,0.02443739589,2.889249518,-0.7201179208,4,2,0.3020730072,0.2855181765,0.01655483066,0.2855181765,0.01655483066,0.5856159624,0.6124369379,-0.02682097552,0.6124369379,-0.02682097552,0.3258588864,0.3265137476,-0.0006548611575,0.3265137476,-0.0006548611575,0.2813009192,0.2818881716,-0.000587252383,0.2818881716,-0.000587252383,8.049837696,15.53625683,-7.486419134,15.53625683,-7.486419134,3.871955875,4.066112604,-0.1941567285,4.066112604,-0.1941567285,3.544973714,4.204628567,-0.6596548533,4.204628567,-0.6596548533,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.46003383312128726, ""yaw_moment_beta_coeff"": -0.03869107722999504}"
jp040local_L00_proposal_stage_5_stage5_tran_local_yaw_beta_s0p75_local_post_stall_Cl_r_s0p65,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,True,0.04,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_5_stage5_transition_blend,local_yaw_beta_s0p75+local_post_stall_Cl_r_s0p65,heldout,9.094788395,6.916946589,6.898168128,0.01877846044,2.177841807,2.889249518,-0.7114077115,6.898168128,0.01877846044,2.889249518,-0.7114077115,4,2,0.2991501453,0.2855181765,0.01363196879,0.2855181765,0.01363196879,0.5869046952,0.6124369379,-0.02553224273,0.6124369379,-0.02553224273,0.3259431719,0.3265137476,-0.000570575746,0.3265137476,-0.000570575746,0.2813811691,0.2818881716,-0.0005070024916,0.2818881716,-0.0005070024916,7.74457354,15.53625683,-7.791683291,15.53625683,-7.791683291,3.897746476,4.066112604,-0.1683661273,4.066112604,-0.1683661273,4.108104405,4.204628567,-0.09652416142,4.204628567,-0.09652416142,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.4983699858813946, ""yaw_moment_beta_coeff"": -0.034325897691662534}"
jp040local_L00_proposal_stage_5_stage5_tran_local_yaw_beta_s0p85_local_post_stall_Cl_r_s0p6,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_5_stage5_transition_blend,local_yaw_beta_s0p85+local_post_stall_Cl_r_s0p6,heldout,9.098564924,6.920513667,6.898168128,0.02234553868,2.178051257,2.889249518,-0.7111982615,6.898168128,0.02234553868,2.889249518,-0.7111982615,4,2,0.3009409227,0.2855181765,0.01542274615,0.2855181765,0.01542274615,0.5848359854,0.6124369379,-0.02760095254,0.6124369379,-0.02760095254,0.3259064561,0.3265137476,-0.000607291475,0.3265137476,-0.000607291475,0.2813440388,0.2818881716,-0.0005441328159,0.2818881716,-0.0005441328159,8.086290325,15.53625683,-7.449966506,15.53625683,-7.449966506,3.880497356,4.066112604,-0.1856152471,4.066112604,-0.1856152471,3.682047721,4.204628567,-0.5225808455,4.204628567,-0.5225808455,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.46003383312128726, ""yaw_moment_beta_coeff"": -0.037236017383884205}"
jp040local_L00_proposal_stage_5_stage5_tran_local_yaw_beta_s1_local_post_stall_Cl_r_s0p55,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_5_stage5_transition_blend,local_yaw_beta_s1+local_post_stall_Cl_r_s0p55,heldout,9.103204734,6.926890493,6.898168128,0.02872236458,2.176314241,2.889249518,-0.7129352774,6.898168128,0.02872236458,2.889249518,-0.7129352774,4,2,0.3041591164,0.2855181765,0.01864093987,0.2855181765,0.01864093987,0.5875362203,0.6124369379,-0.02490071766,0.6124369379,-0.02490071766,0.3258183049,0.3265137476,-0.0006954427439,0.3265137476,-0.0006954427439,0.2812596981,0.2818881716,-0.0006284734944,0.2818881716,-0.0006284734944,8.32778725,15.53625683,-7.208469581,15.53625683,-7.208469581,3.852772498,4.066112604,-0.2133401053,4.066112604,-0.2133401053,3.180526652,4.204628567,-1.024101915,4.204628567,-1.024101915,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.42169768036118005, ""yaw_moment_beta_coeff"": -0.04160119692221671}"
jp040local_L00_proposal_stage_5_stage5_tran_local_yaw_beta_s0p95_local_post_stall_Cl_r_s0p55,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_5_stage5_transition_blend,local_yaw_beta_s0p95+local_post_stall_Cl_r_s0p55,heldout,9.107177203,6.924500752,6.898168128,0.02633262438,2.182676451,2.889249518,-0.7065730676,6.898168128,0.02633262438,2.889249518,-0.7065730676,4,2,0.3029519481,0.2855181765,0.01743377151,0.2855181765,0.01743377151,0.5867494161,0.6124369379,-0.0256875218,0.6124369379,-0.0256875218,0.325861623,0.3265137476,-0.0006521246222,0.3265137476,-0.0006521246222,0.2812993783,0.2818881716,-0.0005887932454,0.2818881716,-0.0005887932454,8.376009573,15.53625683,-7.160247258,15.53625683,-7.160247258,3.861536173,4.066112604,-0.2045764301,4.066112604,-0.2045764301,3.254185109,4.204628567,-0.9504434579,4.204628567,-0.9504434579,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.42169768036118005, ""yaw_moment_beta_coeff"": -0.04014613707610588}"
jp040local_L00_proposal_stage_5_stage5_tran_local_yaw_beta_s0p8_local_post_stall_Cl_r_s0p6,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_5_stage5_transition_blend,local_yaw_beta_s0p8+local_post_stall_Cl_r_s0p6,heldout,9.108736387,6.918570685,6.898168128,0.02040255668,2.190165702,2.889249518,-0.6990838161,6.898168128,0.02040255668,2.889249518,-0.6990838161,4,2,0.2998454574,0.2855181765,0.01432728086,0.2855181765,0.01432728086,0.5855879719,0.6124369379,-0.02684896608,0.6124369379,-0.02684896608,0.3259560828,0.3265137476,-0.000557664762,0.3265137476,-0.000557664762,0.2813888503,0.2818881716,-0.0004993213322,0.2818881716,-0.0004993213322,8.122618817,15.53625683,-7.413638013,15.53625683,-7.413638013,3.888966338,4.066112604,-0.1771462651,4.066112604,-0.1771462651,3.815535539,4.204628567,-0.3890930275,4.204628567,-0.3890930275,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.46003383312128726, ""yaw_moment_beta_coeff"": -0.03578095753777337}"
jp040local_L00_proposal_stage_5_stage5_tran_local_yaw_beta_s0p9_local_post_stall_Cl_r_s0p55,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_5_stage5_transition_blend,local_yaw_beta_s0p9+local_post_stall_Cl_r_s0p55,heldout,9.114856791,6.922260928,6.898168128,0.02409280001,2.192595863,2.889249518,-0.696653655,6.898168128,0.02409280001,2.889249518,-0.696653655,4,2,0.3017819578,0.2855181765,0.01626378129,0.2855181765,0.01626378129,0.5859756553,0.6124369379,-0.02646128259,0.6124369379,-0.02646128259,0.3259064359,0.3265137476,-0.0006073117089,0.3265137476,-0.0006073117089,0.2813403309,0.2818881716,-0.0005478406747,0.2818881716,-0.0005478406747,8.42382995,15.53625683,-7.11242688,15.53625683,-7.11242688,3.870307937,4.066112604,-0.1958046664,4.066112604,-0.1958046664,3.391954401,4.204628567,-0.8126741654,4.204628567,-0.8126741654,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.42169768036118005, ""yaw_moment_beta_coeff"": -0.03869107722999504}"
jp040local_L00_proposal_stage_5_stage5_tran_local_yaw_beta_s0p75_local_post_stall_Cl_r_s0p6,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,True,0.04,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_5_stage5_transition_blend,local_yaw_beta_s0p75+local_post_stall_Cl_r_s0p6,heldout,9.11950049,6.91677334,6.898168128,0.01860521222,2.20272715,2.889249518,-0.6865223687,6.898168128,0.01860521222,2.889249518,-0.6865223687,4,2,0.2987830497,0.2855181765,0.0132648732,0.2855181765,0.0132648732,0.5866331458,0.6124369379,-0.02580379216,0.6124369379,-0.02580379216,0.3260081706,0.3265137476,-0.0005055770082,0.3265137476,-0.0005055770082,0.2814356871,0.2818881716,-0.0004524844861,0.2818881716,-0.0004524844861,8.158812315,15.53625683,-7.377444516,15.53625683,-7.377444516,3.897382152,4.066112604,-0.1687304518,4.066112604,-0.1687304518,3.945544391,4.204628567,-0.2590841757,4.204628567,-0.2590841757,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.46003383312128726, ""yaw_moment_beta_coeff"": -0.034325897691662534}"
jp040local_L00_proposal_stage_5_stage5_tran_local_yaw_beta_s0p85_local_post_stall_Cl_r_s0p55,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_5_stage5_transition_blend,local_yaw_beta_s0p85+local_post_stall_Cl_r_s0p55,heldout,9.122502825,6.920174429,6.898168128,0.02200630112,2.202328395,2.889249518,-0.6869211229,6.898168128,0.02200630112,2.889249518,-0.6869211229,4,2,0.3006468502,0.2855181765,0.01512867364,0.2855181765,0.01512867364,0.5852146673,0.6124369379,-0.02722227068,0.6124369379,-0.02722227068,0.3259539471,0.3265137476,-0.0005598005188,0.3265137476,-0.0005598005188,0.2813834869,0.2818881716,-0.0005046846924,0.2818881716,-0.0005046846924,8.471250415,15.53625683,-7.065006416,15.53625683,-7.065006416,3.879005006,4.066112604,-0.1871075975,4.066112604,-0.1871075975,3.526448806,4.204628567,-0.678179761,4.204628567,-0.678179761,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.42169768036118005, ""yaw_moment_beta_coeff"": -0.037236017383884205}"
jp040local_L00_proposal_stage_5_stage5_tran_local_yaw_beta_s1_local_post_stall_Cl_r_s0p5,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_5_stage5_transition_blend,local_yaw_beta_s1+local_post_stall_Cl_r_s0p5,heldout,9.122544492,6.926374769,6.898168128,0.02820664138,2.196169722,2.889249518,-0.6930797962,6.898168128,0.02820664138,2.889249518,-0.6930797962,4,2,0.3039263481,0.2855181765,0.01840817152,0.2855181765,0.01840817152,0.5878512965,0.6124369379,-0.02458564146,0.6124369379,-0.02458564146,0.3258493095,0.3265137476,-0.0006644380771,0.3265137476,-0.0006644380771,0.2812848907,0.2818881716,-0.0006032809399,0.2818881716,-0.0006032809399,8.669881806,15.53625683,-6.866375024,15.53625683,-6.866375024,3.850271234,4.066112604,-0.2158413699,4.066112604,-0.2158413699,3.01218043,4.204628567,-1.192448137,4.204628567,-1.192448137,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.3833615276010727, ""yaw_moment_beta_coeff"": -0.04160119692221671}"
jp040local_L00_proposal_stage_5_stage5_tran_local_yaw_beta_s0p95_local_post_stall_Cl_r_s0p5,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_5_stage5_transition_blend,local_yaw_beta_s0p95+local_post_stall_Cl_r_s0p5,heldout,9.128742551,6.923998683,6.898168128,0.02583055492,2.204743868,2.889249518,-0.6845056501,6.898168128,0.02583055492,2.889249518,-0.6845056501,4,2,0.3027194801,0.2855181765,0.01720130357,0.2855181765,0.01720130357,0.5870871656,0.6124369379,-0.02534977231,0.6124369379,-0.02534977231,0.3258927053,0.3265137476,-0.0006210422798,0.3265137476,-0.0006210422798,0.2813247176,0.2818881716,-0.0005634540153,0.2818881716,-0.0005634540153,8.729796038,15.53625683,-6.806460793,15.53625683,-6.806460793,3.859140292,4.066112604,-0.2069723115,4.066112604,-0.2069723115,3.107208946,4.204628567,-1.097419621,4.204628567,-1.097419621,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.3833615276010727, ""yaw_moment_beta_coeff"": -0.04014613707610588}"
jp040local_L00_proposal_stage_5_stage5_tran_local_yaw_beta_s0p7_local_post_stall_Cl_r_s0p6,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,True,0.04,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_5_stage5_transition_blend,local_yaw_beta_s0p7+local_post_stall_Cl_r_s0p6,heldout,9.130193854,6.915113216,6.898168128,0.01694508773,2.215080638,2.889249518,-0.6741688804,6.898168128,0.01694508773,2.889249518,-0.6741688804,4,2,0.2977538575,0.2855181765,0.01223568092,0.2855181765,0.01223568092,0.5876741071,0.6124369379,-0.0247628308,0.6124369379,-0.0247628308,0.3260623639,0.3265137476,-0.0004513836971,0.3265137476,-0.0004513836971,0.2814842516,0.2818881716,-0.0004039200058,0.2818881716,-0.0004039200058,8.194867876,15.53625683,-7.341388955,15.53625683,-7.341388955,3.905714759,4.066112604,-0.1603978447,4.066112604,-0.1603978447,4.072185384,4.204628567,-0.1324431832,4.204628567,-0.1324431832,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.46003383312128726, ""yaw_moment_beta_coeff"": -0.0328708378455517}"
jp040local_L00_proposal_stage_5_stage5_tran_local_yaw_beta_s0p8_local_post_stall_Cl_r_s0p55,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,proposal_stage_5_stage5_transition_blend,local_yaw_beta_s0p8+local_post_stall_Cl_r_s0p55,heldout,9.131985012,6.918233214,6.898168128,0.02006508555,2.213751798,2.889249518,-0.67549772,6.898168128,0.02006508555,2.889249518,-0.67549772,4,2,0.2995473368,0.2855181765,0.0140291602,0.2855181765,0.0140291602,0.5853086277,0.6124369379,-0.02712831026,0.6124369379,-0.02712831026,0.3260033917,0.3265137476,-0.0005103558817,0.3265137476,-0.0005103558817,0.2814282304,0.2818881716,-0.0004599412278,0.2818881716,-0.0004599412278,8.518279478,15.53625683,-7.017977353,15.53625683,-7.017977353,3.887648565,4.066112604,-0.1784640384,4.066112604,-0.1784640384,3.657768047,4.204628567,-0.5468605201,4.204628567,-0.5468605201,"{""post_stall_residual_blend_full_alpha_deg"": 18.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.42169768036118005, ""yaw_moment_beta_coeff"": -0.03578095753777337}"
jp040local_L02_active_baseline_local_yaw_beta_s1_local_post_stall_Cl_r_s0p75,,local_audit_only,True,accepted_lateral_metrics_improved_with_longitudinal_tolerance,False,0.04,jp040local_L02_active_baseline_no_lateral_update,jp040local_L00_proposal_stage_5_stage5_tran_no_lateral_update,active_baseline,local_yaw_beta_s1+local_post_stall_Cl_r_s0p75,heldout,9.133550025,6.988101173,6.948793451,0.03930772193,2.145448853,2.841821047,-0.6963721945,6.898168128,0.08993304465,2.889249518,-0.7438006657,2,2,0.2676333804,0.2533052249,0.01432815545,0.2855181765,-0.01788479615,0.5857055004,0.5929179065,-0.007212406106,0.6124369379,-0.02673143753,0.3330810155,0.3322518425,0.0008291729253,0.3265137476,0.006567267867,0.2873716608,0.2867404885,0.0006311722344,0.2818881716,0.005483489193,7.4886045,15.60615516,-8.117550655,15.53625683,-8.047652331,4.46598168,4.68272461,-0.2167429296,4.066112604,0.3998690766,3.956952582,4.026829856,-0.06987727381,4.204628567,-0.2476759846,"{""post_stall_roll_moment_r_hat_rbf_20_coeff"": -0.5750422914016091, ""yaw_moment_beta_coeff"": -0.04160119692221671}"
