candidate_id,selection_class,sweep_stage,split,score,longitudinal_score,lateral_score,parameter_count,lateral_parameter_count,dx_mae_m,dy_mae_m,altitude_loss_mae_m,sink_mae_m_s,roll_mae_deg,pitch_mae_deg,yaw_mae_deg,parameter_updates_json
joint_0276_post_stall_Cn_p_1.5,,post_stall_Cn_p,train,10.09284769,6.260780422,3.832067267,9,4,0.2808858564,0.6243138552,0.299177077,0.2200039051,22.91353087,6.31312874,9.634360299,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.07119920085255141, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.12179026134753516}"
joint_0277_post_stall_Cn_p_0,,post_stall_Cn_p,train,10.1332626,6.241889316,3.891373288,8,3,0.2793323825,0.6272066122,0.2987442176,0.2194356279,23.3499802,6.268899488,9.931484398,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.09743220907802813}"
joint_0278_post_stall_Cn_p_0.5,,post_stall_Cn_p,train,10.12016908,6.247369585,3.872799496,9,4,0.2796471547,0.6261392284,0.298896823,0.2196110259,23.2157612,6.282952849,9.841179996,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.023733066950850472, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.09743220907802813}"
joint_0279_post_stall_Cn_p_0.75,,post_stall_Cn_p,train,10.11384243,6.25001613,3.863826305,9,4,0.2798056285,0.6256183411,0.2989700168,0.2196957519,23.15069381,6.289563762,9.798099132,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.035599600426275704, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.09743220907802813}"
joint_0280_post_stall_Cn_p_1,,post_stall_Cn_p,train,10.10765797,6.252601941,3.855056033,9,4,0.2799647069,0.6251059035,0.2990411795,0.2197785459,23.08695172,6.295909632,9.756344884,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.047466133901700944, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.09743220907802813}"
joint_0281_post_stall_Cn_p_1.25,,post_stall_Cn_p,train,10.10161239,6.255128304,3.846484083,9,4,0.2801243087,0.6246018527,0.2991103392,0.2198594427,23.02450743,6.302000212,9.715878239,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.05933266737712618, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.09743220907802813}"
joint_0282_post_stall_Cn_p_1.5,,post_stall_Cn_p,train,10.09570239,6.257596448,3.838105944,9,4,0.2802843596,0.6241061225,0.2991775252,0.2199384776,22.96333389,6.307844301,9.676661257,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.07119920085255141, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.09743220907802813}"
joint_0283_post_stall_Cn_p_0,,post_stall_Cn_p,train,10.13699569,6.238292225,3.898703462,8,3,0.2787580558,0.6270519114,0.2987255431,0.2193575355,23.4067813,6.261438248,9.984413917,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.0730741568085211}"
joint_0284_post_stall_Cn_p_0.5,,post_stall_Cn_p,train,10.12364559,6.243899447,3.879746146,9,4,0.2790673683,0.6259729614,0.2988826358,0.219536669,23.27034615,6.276195633,9.89099294,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.023733066950850472, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.0730741568085211}"
joint_0285_post_stall_Cn_p_0.75,,post_stall_Cn_p,train,10.11719601,6.246607621,3.870588384,9,4,0.2792232503,0.6254462073,0.2989581144,0.2196232425,23.20421617,6.283134079,9.846418369,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.035599600426275704, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.0730741568085211}"
joint_0286_post_stall_Cn_p_1,,post_stall_Cn_p,train,10.11089211,6.249253889,3.861638219,9,4,0.2793798215,0.624927853,0.2990315874,0.2197078706,23.13944116,6.289792166,9.803212083,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.047466133901700944, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.0730741568085211}"
joint_0287_post_stall_Cn_p_1.25,,post_stall_Cn_p,train,10.10473049,6.251839498,3.852890994,9,4,0.2795369931,0.624417836,0.2991030829,0.219790589,23.07599397,6.296179406,9.761333507,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.05933266737712618, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.0730741568085211}"
joint_0288_post_stall_Cn_p_1.5,,post_stall_Cn_p,train,10.09870785,6.254365788,3.844342063,9,4,0.2796946835,0.6239160944,0.2991726275,0.219871432,23.0138469,6.302306267,9.720743011,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.07119920085255141, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.0730741568085211}"
joint_0289_post_stall_Cn_p_0,,post_stall_Cn_p,train,10.138907,6.236446767,3.902460237,8,3,0.2791120874,0.634529676,0.2985099634,0.2191351843,23.28701961,6.27138271,9.932567826,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -2.25, ""transition_yaw_moment_p_hat_coeff"": -0.1461483136170422}"
joint_0290_post_stall_Cn_p_0.5,,post_stall_Cn_p,train,10.12601388,6.241605603,3.884408275,9,4,0.279400528,0.6334297501,0.2986557253,0.2193034912,23.15748146,6.284378874,9.845936761,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.023733066950850472, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -2.25, ""transition_yaw_moment_p_hat_coeff"": -0.1461483136170422}"
joint_0291_post_stall_Cn_p_0.75,,post_stall_Cn_p,train,10.11977593,6.244094817,3.875681118,9,4,0.2795460383,0.63289324,0.2987253853,0.2193846149,23.09463155,6.290503296,9.804583201,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.035599600426275704, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -2.25, ""transition_yaw_moment_p_hat_coeff"": -0.1461483136170422}"
joint_0292_post_stall_Cn_p_1,,post_stall_Cn_p,train,10.11368724,6.246539991,3.867147247,9,4,0.2796965774,0.6323655842,0.2987929533,0.2194637774,23.03302698,6.296390141,9.764486611,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.047466133901700944, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -2.25, ""transition_yaw_moment_p_hat_coeff"": -0.1461483136170422}"
joint_0293_post_stall_Cn_p_1.25,,post_stall_Cn_p,train,10.10781041,6.249008096,3.858802313,9,4,0.279849972,0.6318467037,0.2988624724,0.2195449438,22.97264224,6.302048149,9.725610116,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.05933266737712618, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -2.25, ""transition_yaw_moment_p_hat_coeff"": -0.1461483136170422}"
joint_0294_post_stall_Cn_p_1.5,,post_stall_Cn_p,train,10.10207901,6.251436956,3.850642051,9,4,0.2800038485,0.6313365138,0.2989309078,0.2196251429,22.91345244,6.307484675,9.68791771,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.07119920085255141, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -2.25, ""transition_yaw_moment_p_hat_coeff"": -0.1461483136170422}"
joint_0295_post_stall_Cn_p_0,,post_stall_Cn_p,train,10.14111397,6.234844111,3.906269862,8,3,0.2782511169,0.6269132843,0.2987041283,0.2192785429,23.46466806,6.253538901,10.03932404,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.048716104539014066}"
joint_0296_post_stall_Cn_p_0.5,,post_stall_Cn_p,train,10.12737261,6.240454835,3.886917777,9,4,0.2785180754,0.6258230416,0.2988651992,0.2194612778,23.32592931,6.269051465,9.942704351,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.023733066950850472, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.048716104539014066}"
joint_0297_post_stall_Cn_p_0.75,,post_stall_Cn_p,train,10.12073424,6.243164272,3.877569967,9,4,0.2786533587,0.6252905534,0.2989427076,0.2195496314,23.2586927,6.276341996,9.896598213,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.035599600426275704, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.048716104539014066}"
joint_0298_post_stall_Cn_p_1,,post_stall_Cn_p,train,10.1143045,6.245869957,3.868434543,9,4,0.2788072327,0.6247664129,0.2990182361,0.2196360249,23.19284104,6.283336312,9.85190371,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.047466133901700944, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.048716104539014066}"
joint_0299_post_stall_Cn_p_1.25,,post_stall_Cn_p,train,10.1080206,6.248513871,3.85950673,9,4,0.2789617982,0.6242505613,0.2990918143,0.2197204959,23.12834654,6.290044661,9.808578877,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.05933266737712618, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.048716104539014066}"
joint_0300_post_stall_Cn_p_1.5,,post_stall_Cn_p,train,10.10187913,6.2510973,3.850781826,9,4,0.2791169667,0.6237429359,0.2991634712,0.2198030808,23.06518176,6.296476767,9.766582794,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.07119920085255141, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.048716104539014066}"
joint_0270_post_stall_Cn_p_1.5,,post_stall_Cn_p,heldout,7.292771738,4.162574786,3.130196952,9,4,0.3708335836,0.5327974126,0.1445171091,0.1317766404,18.8763792,4.043871944,6.717079833,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.07119920085255141, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.1461483136170422}"
joint_0276_post_stall_Cn_p_1.5,,post_stall_Cn_p,heldout,7.296118472,4.165393861,3.130724611,9,4,0.3710806845,0.5323462415,0.1446167771,0.1318632217,18.86177722,4.0468622,6.766527502,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.07119920085255141, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.12179026134753516}"
joint_0282_post_stall_Cn_p_1.5,,post_stall_Cn_p,heldout,7.299776876,4.168458222,3.131318654,9,4,0.3713317743,0.5318960089,0.1447170336,0.1319503593,18.84733269,4.052067681,6.816896376,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.07119920085255141, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.09743220907802813}"
joint_0269_post_stall_Cn_p_1.25,,post_stall_Cn_p,heldout,7.2974546,4.162635051,3.134819549,9,4,0.3710178512,0.5328653899,0.1444436407,0.1317168464,18.89741041,4.050434104,6.766020676,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.05933266737712618, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.1461483136170422}"
joint_0275_post_stall_Cn_p_1.25,,post_stall_Cn_p,heldout,7.301080209,4.165722818,3.135357392,9,4,0.3712677783,0.5324085938,0.1445449468,0.1318048624,18.88249566,4.055737101,6.816345804,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.05933266737712618, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.12179026134753516}"
joint_0288_post_stall_Cn_p_1.5,,post_stall_Cn_p,heldout,7.303543128,4.171558333,3.131984794,9,4,0.3715869081,0.5314468099,0.1448178615,0.1320380379,18.83307699,4.057394147,6.868238412,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_yaw_moment_p_hat_rbf_20_coeff"": -0.07119920085255141, ""side_force_beta_coeff"": -1.9802669025044202, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738, ""transition_side_force_r_hat_coeff"": -3.0, ""transition_yaw_moment_p_hat_coeff"": -0.0730741568085211}"
joint_0133_post_lift_drag_0,,post_lift_drag_cleanup,heldout,12.11661197,5.220590741,6.89602123,5,0,0.4310386435,1.545852177,0.1630413573,0.147286756,22.17592595,9.522497256,29.03040614,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 1.9293719328896604, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0139_post_lift_drag_0,,post_lift_drag_cleanup,heldout,11.91894212,4.953786451,6.965155673,5,0,0.4163924952,1.549405679,0.1633702497,0.1471611125,23.29175538,7.327815952,28.45894188,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 2.8940578993344905, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0145_post_lift_drag_0,,post_lift_drag_cleanup,heldout,11.65568065,4.742955589,6.912725058,5,0,0.4014638382,1.554317431,0.1715757556,0.1535122417,23.23263308,4.398224139,27.40740422,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 4.0, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0151_post_lift_drag_0,,post_lift_drag_cleanup,heldout,11.69101307,4.753574335,6.937438734,5,0,0.4032560951,1.5538092,0.170251015,0.1524738717,23.45440304,4.658901766,27.53992467,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_damping_coeff"": 3.8587438657793207, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0157_post_lift_drag_0,,post_lift_drag_cleanup,heldout,12.09019644,5.229247521,6.860948917,5,0,0.4022139984,1.543219684,0.1614702631,0.1459897211,21.73751126,10.83051456,29.16202625,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_pitch_moment_coeff"": 0.05689405939684328, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""post_stall_residual_blend_start_alpha_deg"": 14.0, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
joint_0134_post_lift_drag_0.5,,post_lift_drag_cleanup,heldout,12.27801893,5.470976802,6.807042125,7,0,0.4871209751,1.530934115,0.1708215242,0.1537844482,21.45225207,8.858830347,29.11101555,"{""attached_pitch_moment_bias_coeff"": 0.11309832420327923, ""post_stall_drag_residual_coeff"": 0.02557521809374836, ""post_stall_lift_residual_coeff"": -0.007940876209738794, ""post_stall_pitch_damping_coeff"": 1.9293719328896604, ""post_stall_pitch_moment_coeff"": 0.07585874586245771, ""post_stall_residual_blend_full_alpha_deg"": 22.0, ""transition_pitch_moment_bias_coeff"": 0.05711558897899738}"
