environment_block_id,library_size_case_id,policy_id,history_length,launch_speed_bin_id,source_validation_run_count,source_validation_run_labels,launch_count,launch_speed_bin_min_m_s,launch_speed_bin_max_m_s,launch_speed_bin_label,start_energy_feasibility_threshold_m_s,start_energy_group_basis,mission_success_count,mission_success_rate,safe_success_count,safe_success_rate,full_safe_success_count,full_safe_success_rate,front_wall_terminal_success_count,front_wall_terminal_success_rate,wrong_wall_exit_count,wrong_wall_exit_rate,expected_low_energy_dry_air_sink_count,expected_low_energy_dry_air_sink_rate,claim_bearing_episode_count,claim_bearing_episode_rate,no_viable_primitive_count,no_viable_primitive_rate,hard_failure_count,hard_failure_rate,floor_or_ceiling_violation_count,floor_or_ceiling_violation_rate,physical_hard_failure_count,physical_hard_failure_rate,physical_floor_or_ceiling_violation_count,physical_floor_or_ceiling_violation_rate,terminal_useful_count,terminal_useful_rate,lift_capture_count,lift_capture_rate,memory_changed_selection_count,memory_changed_selection_rate,exploration_changed_selection_count,exploration_changed_selection_rate,mean_initial_launch_speed_m_s,min_initial_launch_speed_m_s,max_initial_launch_speed_m_s,mean_launch_score,median_launch_score,mean_episode_flight_time_s,mean_lift_dwell_time_s,mean_terminal_specific_energy_m,mean_terminal_specific_energy_reserve_m,mean_terminal_specific_energy_bonus,mean_positive_specific_energy_gain_m,mean_updraft_specific_energy_gain_proxy_m,mean_net_specific_energy_delta_m,mean_gross_specific_energy_loss_m
r11_l0_dry_air_fixed,super_light_cluster,no_memory_baseline,0,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,27,0.7297297297297297,31,0.8378378378378378,0,0.0,27,0.7297297297297297,4,0.10810810810810811,0,0.0,37,1.0,3,0.08108108108108109,3,0.08108108108108109,3,0.08108108108108109,3,0.08108108108108109,3,0.08108108108108109,31,0.8378378378378378,0,0.0,0,0.0,0,0.0,6.506391804796203,6.028526570094748,6.979864483039106,70.14154558722407,118.6139199542623,0.9735135135135135,0.0,2.385811611791149,1.9858116117911497,13.925329371007841,0.0,0.0,-1.334706328010408,1.334706328010408
r11_l0_dry_air_fixed,super_light_cluster,no_memory_baseline,0,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,38,0.7307692307692307,41,0.7884615384615384,0,0.0,38,0.7307692307692307,3,0.057692307692307696,0,0.0,52,1.0,3,0.057692307692307696,8,0.15384615384615385,8,0.15384615384615385,8,0.15384615384615385,8,0.15384615384615385,41,0.7884615384615384,0,0.0,0,0.0,0,0.0,7.572313176412759,7.025729538848876,8.113857356532092,67.08092780577152,120.0,0.8273076923076922,0.0,3.0640978379774975,2.664097837977498,14.58092780577152,0.0,0.0,-1.4336335101294386,1.4336335101294386
r11_l0_dry_air_fixed,super_light_cluster,no_memory_baseline,0,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22,0.7096774193548387,9,0.2903225806451613,9,0.2903225806451613,0,0.0,0,0.0,22,0.7096774193548387,22,0.7096774193548387,0,0.0,0,0.0,0,0.0,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,-11.612903225806452,0.0,0.9948387096774192,0.0,1.5541676079379785,1.1541676079379786,0.0,0.0,0.0,-1.1029320297250562,1.1029320297250562
r11_l0_dry_air_fixed,super_light_cluster,no_memory_baseline,0,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,12,0.3,16,0.4,0,0.0,12,0.3,4,0.1,0,0.0,40,1.0,8,0.2,16,0.4,16,0.4,16,0.4,16,0.4,16,0.4,0,0.0,0,0.0,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,-19.04754006922243,-45.0,1.112,0.0,1.7403306737055757,1.3403306737055758,3.9524599307775725,0.0,0.0,-1.3643728301826887,1.3643728301826887
r11_l1_single_fan_fixed_nominal,super_light_cluster,no_memory_baseline,0,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,42,0.8076923076923077,48,0.9230769230769231,0,0.0,42,0.8076923076923077,6,0.11538461538461539,0,0.0,52,1.0,1,0.019230769230769232,3,0.057692307692307696,3,0.057692307692307696,3,0.057692307692307696,3,0.057692307692307696,48,0.9230769230769231,52,1.0,0,0.0,0,0.0,7.572313176412759,7.025729538848876,8.113857356532092,91.66584178867191,127.87721243377288,0.8742307692307691,0.35807692307692307,3.205552158750469,2.805552158750469,16.153846153846153,0.00018944111921415,0.29861899605811265,-1.2921791893564678,1.292368630475682
r11_l1_single_fan_fixed_nominal,super_light_cluster,no_memory_baseline,0,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,33,0.8918918918918919,36,0.972972972972973,0,0.0,33,0.8918918918918919,3,0.08108108108108109,0,0.0,37,1.0,1,0.02702702702702703,0,0.0,0,0.0,0,0.0,0,0.0,36,0.972972972972973,36,0.972972972972973,0,0.0,0,0.0,6.506391804796203,6.028526570094748,6.979864483039106,110.52588186604356,130.3608883940169,1.0394594594594595,0.407027027027027,2.5058336359017788,2.105833635901778,17.24144586431048,0.00019847555156834323,0.36916354549520075,-1.214684303899779,1.2148827794513473
r11_l1_single_fan_fixed_nominal,super_light_cluster,no_memory_baseline,0,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,2,0.06451612903225806,2,0.06451612903225806,0,0.0,2,0.06451612903225806,0,0.0,19,0.6129032258064516,12,0.3870967741935484,10,0.3225806451612903,0,0.0,0,0.0,19,0.6129032258064516,19,0.6129032258064516,2,0.06451612903225806,31,1.0,0,0.0,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,-3.9411908605444945,0.0,1.1638709677419357,0.5780645161290322,1.5551526309032457,1.1551526309032456,0.878181047531345,0.003660081850021651,0.539003354269343,-1.1019470067597892,1.1056070886098108
r11_l1_single_fan_fixed_nominal,super_light_cluster,no_memory_baseline,0,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,22,0.55,27,0.675,0,0.0,22,0.55,5,0.125,0,0.0,40,1.0,2,0.05,11,0.275,11,0.275,11,0.275,11,0.275,27,0.675,39,0.975,0,0.0,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,35.3927837959476,119.55538673757715,1.2395,0.5664999999999999,1.74757110360219,1.3475711036021902,7.994655859274841,0.004835746487749348,0.49053003724157873,-1.357132400286074,1.3619681467738236
r11_l2_four_fan_fixed_nominal,super_light_cluster,no_memory_baseline,0,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,49,0.9423076923076923,52,1.0,0,0.0,49,0.9423076923076923,3,0.057692307692307696,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,52,1.0,0,0.0,0,0.0,7.572313176412759,7.025729538848876,8.113857356532092,127.18546354829638,137.60612269892277,0.921153846153846,0.9003846153846153,3.4366005196613525,3.0366005196613517,18.846153846153847,0.00027412117351054615,0.677269831941196,-1.0611308284455852,1.0614049496190958
r11_l2_four_fan_fixed_nominal,super_light_cluster,no_memory_baseline,0,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,34,0.918918918918919,37,1.0,0,0.0,34,0.918918918918919,3,0.08108108108108109,0,0.0,37,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37,1.0,37,1.0,0,0.0,0,0.0,6.506391804796203,6.028526570094748,6.979864483039106,124.96821158922137,140.39801722312416,1.1064864864864863,1.0751351351351353,2.7091046773566676,2.309104677356668,18.244058202390438,0.0,0.7539713182149146,-1.0114132624448895,1.0114132624448895
r11_l2_four_fan_fixed_nominal,super_light_cluster,no_memory_baseline,0,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,24,0.6,32,0.8,0,0.0,24,0.6,13,0.325,0,0.0,40,1.0,2,0.05,6,0.15,1,0.025,6,0.15,1,0.025,32,0.8,40,1.0,0,0.0,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,59.98134897176105,138.8523423088722,1.2349999999999999,1.2045000000000001,2.1237768294913946,1.7237768294913944,10.470749863890855,0.00047939819924284745,1.0066305167128196,-0.9809266743968701,0.9814060725961129
r11_l2_four_fan_fixed_nominal,super_light_cluster,no_memory_baseline,0,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,12,0.3870967741935484,12,0.3870967741935484,0,0.0,12,0.3870967741935484,4,0.12903225806451613,13,0.41935483870967744,18,0.5806451612903226,2,0.06451612903225806,4,0.12903225806451613,0,0.0,17,0.5483870967741935,13,0.41935483870967744,12,0.3870967741935484,31,1.0,0,0.0,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,40.574606040045694,0.0,1.2393548387096776,1.1870967741935483,1.6697937804156129,1.269793780415613,5.308598350037035,0.0033425158270523293,1.0143834352178251,-0.987305857247422,0.9906483730744744
r11_l3_fan_parameter_uncertainty,super_light_cluster,no_memory_baseline,0,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,47,0.9038461538461539,52,1.0,0,0.0,47,0.9038461538461539,5,0.09615384615384616,0,0.0,52,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52,1.0,52,1.0,0,0.0,0,0.0,7.572313176412761,7.025729538848876,8.113857356532092,119.19710216918367,133.57024008335287,0.9253846153846154,0.8061538461538462,3.3609721580307577,2.9609721580307573,18.076923076923077,0.0048852233246107725,0.6802156150771205,-1.1367591900761798,1.1416444134007904
r11_l3_fan_parameter_uncertainty,super_light_cluster,no_memory_baseline,0,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,32,0.8648648648648649,35,0.9459459459459459,0,0.0,32,0.8648648648648649,4,0.10810810810810811,0,0.0,37,1.0,1,0.02702702702702703,1,0.02702702702702703,0,0.0,1,0.02702702702702703,0,0.0,35,0.9459459459459459,37,1.0,0,0.0,0,0.0,6.506391804796203,6.028526570094748,6.979864483039106,112.57169894369848,134.62549418110262,1.0675675675675673,0.9475675675675674,2.6239678865032134,2.223967886503214,16.97224705973554,0.004460903012885889,0.7443186001732339,-1.0965500532983439,1.1010109563112296
r11_l3_fan_parameter_uncertainty,super_light_cluster,no_memory_baseline,0,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,22,0.55,30,0.75,0,0.0,22,0.55,13,0.325,0,0.0,40,1.0,2,0.05,8,0.2,3,0.075,8,0.2,3,0.075,30,0.75,40,1.0,0,0.0,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,45.42259797678147,123.47442580208154,1.2785,1.113,1.8852176348111827,1.4852176348111823,8.07504574272556,0.00658549213829266,0.9637772680051413,-1.2194858690770822,1.2260713612153746
r11_l3_fan_parameter_uncertainty,super_light_cluster,no_memory_baseline,0,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,6,0.1935483870967742,7,0.22580645161290322,0,0.0,6,0.1935483870967742,2,0.06451612903225806,18,0.5806451612903226,13,0.41935483870967744,5,0.16129032258064516,1,0.03225806451612903,0,0.0,19,0.6129032258064516,18,0.5806451612903226,7,0.22580645161290322,31,1.0,0,0.0,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,17.432039002473086,0.0,1.1819354838709675,1.0006451612903227,1.5504459429878872,1.1504459429878873,2.5618527503331436,0.005205305274704042,0.750969377338099,-1.1066536946751475,1.1118589999498516
r11_l4_local_fan_position_uncertainty,super_light_cluster,no_memory_baseline,0,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,47,0.9038461538461539,51,0.9807692307692307,0,0.0,47,0.9038461538461539,4,0.07692307692307693,0,0.0,52,1.0,0,0.0,1,0.019230769230769232,1,0.019230769230769232,1,0.019230769230769232,1,0.019230769230769232,51,0.9807692307692307,52,1.0,0,0.0,0,0.0,7.572313176412761,7.025729538848876,8.113857356532092,118.59573357835691,135.94050598686385,0.9188461538461538,0.8011538461538461,3.372249516723112,2.972249516723112,18.076923076923077,0.004700170891168023,0.6813227585530257,-1.1254818313838248,1.1301820022749929
r11_l4_local_fan_position_uncertainty,super_light_cluster,no_memory_baseline,0,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,31,0.8378378378378378,33,0.8918918918918919,0,0.0,31,0.8378378378378378,5,0.13513513513513514,0,0.0,37,1.0,0,0.0,4,0.10810810810810811,1,0.02702702702702703,4,0.10810810810810811,1,0.02702702702702703,33,0.8918918918918919,37,1.0,0,0.0,0,0.0,6.506391804796203,6.028526570094748,6.979864483039106,101.2638927547231,133.23712759343232,1.0751351351351353,0.9145945945945947,2.5681538168256544,2.1681538168256544,16.39572677967314,0.0033543459282629057,0.6774537755377268,-1.1523641229759027,1.1557184689041655
r11_l4_local_fan_position_uncertainty,super_light_cluster,no_memory_baseline,0,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,19,0.475,27,0.675,0,0.0,19,0.475,14,0.35,0,0.0,40,1.0,3,0.075,10,0.25,4,0.1,10,0.25,4,0.1,27,0.675,40,1.0,0,0.0,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,28.587688462250277,-40.0,1.2630000000000001,1.1015000000000001,1.8847290655941582,1.484729065594158,7.303302360768635,0.0013369006220117527,0.909569826989068,-1.2199744382941062,1.2213113389161179
r11_l4_local_fan_position_uncertainty,super_light_cluster,no_memory_baseline,0,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,8,0.25806451612903225,8,0.25806451612903225,0,0.0,8,0.25806451612903225,2,0.06451612903225806,17,0.5483870967741935,14,0.45161290322580644,4,0.12903225806451613,2,0.06451612903225806,0,0.0,19,0.6129032258064516,17,0.5483870967741935,8,0.25806451612903225,31,1.0,0,0.0,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,25.55454033675929,0.0,1.2141935483870967,1.0180645161290323,1.4950792764197094,1.0950792764197097,3.235393323247166,0.006338909979502697,0.8007064766997952,-1.1620203612433258,1.1683592712228281
r11_l5_active_fan_count_uncertainty,super_light_cluster,no_memory_baseline,0,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,30,0.8108108108108109,34,0.918918918918919,0,0.0,30,0.8108108108108109,4,0.10810810810810811,0,0.0,37,1.0,2,0.05405405405405406,1,0.02702702702702703,1,0.02702702702702703,1,0.02702702702702703,1,0.02702702702702703,34,0.918918918918919,27,0.7297297297297297,0,0.0,0,0.0,6.506391804796203,6.028526570094748,6.979864483039106,95.33534538733197,124.40021555860122,1.0259459459459457,0.5210810810810811,2.4898658596211662,2.0898658596211663,15.656470298284022,0.002277237002733054,0.37776278365871596,-1.2306520801803909,1.232929317183124
r11_l5_active_fan_count_uncertainty,super_light_cluster,no_memory_baseline,0,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,3,0.0967741935483871,4,0.12903225806451613,0,0.0,3,0.0967741935483871,1,0.03225806451612903,21,0.6774193548387096,10,0.3225806451612903,6,0.1935483870967742,0,0.0,0,0.0,21,0.6774193548387096,21,0.6774193548387096,4,0.12903225806451613,21,0.6774193548387096,0,0.0,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,3.8724823400822066,0.0,1.0896774193548384,0.5206451612903226,1.5542990066546643,1.1542990066546646,1.161949696948245,0.0010816688249658838,0.35417672935788014,-1.102800631008371,1.1038822998333369
r11_l5_active_fan_count_uncertainty,super_light_cluster,no_memory_baseline,0,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,44,0.8461538461538461,47,0.9038461538461539,0,0.0,44,0.8461538461538461,3,0.057692307692307696,0,0.0,52,1.0,2,0.038461538461538464,3,0.057692307692307696,3,0.057692307692307696,3,0.057692307692307696,3,0.057692307692307696,47,0.9038461538461539,40,0.7692307692307693,0,0.0,0,0.0,7.572313176412761,7.025729538848876,8.113857356532092,99.33958355314434,124.70044150740948,0.8653846153846154,0.4026923076923076,3.189536952356507,2.789536952356506,16.923076923076923,0.00043245658462910767,0.33031533783523837,-1.3081943957504305,1.3086268523350597
r11_l6_environment_only_full_uncertainty,super_light_cluster,no_memory_baseline,0,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,18,0.45,24,0.6,0,0.0,18,0.45,8,0.2,0,0.0,40,1.0,2,0.05,14,0.35,12,0.3,14,0.35,12,0.3,24,0.6,31,0.775,0,0.0,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,13.646605182697352,-45.0,1.186,0.5805,1.8060329002795474,1.4060329002795473,6.303623242887781,0.0026007124211069647,0.43661505305309695,-1.298670603608717,1.301271316029824
r11_l5_active_fan_count_uncertainty,super_light_cluster,no_memory_baseline,0,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,18,0.45,24,0.6,0,0.0,18,0.45,8,0.2,0,0.0,40,1.0,0,0.0,16,0.4,14,0.35,16,0.4,14,0.35,24,0.6,30,0.75,0,0.0,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,10.229920275607466,-50.0,1.1955,0.5730000000000001,1.79798093087726,1.3979809308772602,6.242347072171086,0.001785676928022525,0.4525763896587657,-1.3067225730110041,1.3085082499390268
r11_l6_environment_only_full_uncertainty,super_light_cluster,no_memory_baseline,0,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,41,0.7884615384615384,44,0.8461538461538461,0,0.0,41,0.7884615384615384,4,0.07692307692307693,0,0.0,52,1.0,3,0.057692307692307696,5,0.09615384615384616,4,0.07692307692307693,5,0.09615384615384616,4,0.07692307692307693,44,0.8461538461538461,38,0.7307692307692307,0,0.0,0,0.0,7.572313176412759,7.025729538848876,8.113857356532092,86.44909695286404,123.38891821163145,0.8707692307692306,0.3942307692307692,3.2007155648622594,2.8007155648622586,15.76923076923077,0.0007671407730685385,0.2913033980236888,-1.297015783244678,1.2977829240177468
r11_l6_environment_only_full_uncertainty,super_light_cluster,no_memory_baseline,0,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,1,0.03225806451612903,2,0.06451612903225806,0,0.0,1,0.03225806451612903,1,0.03225806451612903,22,0.7096774193548387,9,0.2903225806451613,7,0.22580645161290322,0,0.0,0,0.0,22,0.7096774193548387,22,0.7096774193548387,2,0.06451612903225806,22,0.7096774193548387,0,0.0,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,-5.9780902722688944,0.0,1.0909677419354837,0.4961290322580646,1.556384833595608,1.1563848335956084,0.43840293923410933,0.006757946649721562,0.3588320490990252,-1.100714804067427,1.1074727507171485
r11_l6_environment_only_full_uncertainty,super_light_cluster,no_memory_baseline,0,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,31,0.8378378378378378,35,0.9459459459459459,0,0.0,31,0.8378378378378378,4,0.10810810810810811,0,0.0,37,1.0,1,0.02702702702702703,1,0.02702702702702703,1,0.02702702702702703,1,0.02702702702702703,1,0.02702702702702703,35,0.9459459459459459,29,0.7837837837837838,0,0.0,0,0.0,6.506391804796202,6.028526570094748,6.979864483039106,100.17584825859251,126.19280362725408,1.0275675675675675,0.5054054054054055,2.504216290701463,2.104216290701464,16.200125998844264,0.0031963568491222595,0.387877679143506,-1.2163016491000938,1.219498005949216
r11_l7_full_domain_randomisation_arena_wide,super_light_cluster,no_memory_baseline,0,v0_6_0_to_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,37,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,24,0.6486486486486487,29,0.7837837837837838,0,0.0,24,0.6486486486486487,6,0.16216216216216217,0,0.0,37,1.0,2,0.05405405405405406,6,0.16216216216216217,4,0.10810810810810811,6,0.16216216216216217,4,0.10810810810810811,29,0.7837837837837838,26,0.7027027027027027,0,0.0,0,0.0,6.506391804796203,6.028526570094748,6.979864483039106,58.03163093847297,119.48587820254292,1.1037837837837836,0.45729729729729734,2.3014362721405957,1.9014362721405955,12.351973105937141,0.006028649805477784,0.39739543133338057,-1.4190816676609614,1.4251103174664395
r11_l7_full_domain_randomisation_arena_wide,super_light_cluster,no_memory_baseline,0,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26,0.8387096774193549,5,0.16129032258064516,4,0.12903225806451613,1,0.03225806451612903,0,0.0,27,0.8709677419354839,26,0.8387096774193549,0,0.0,19,0.6129032258064516,0,0.0,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,-8.387096774193548,0.0,1.1354838709677417,0.4541935483870968,1.4967149185094422,1.096714918509442,0.0,0.0004328196095005678,0.45230162550212855,-1.160384719153593,1.1608175387630937
r11_l7_full_domain_randomisation_arena_wide,super_light_cluster,no_memory_baseline,0,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,39,0.75,42,0.8076923076923077,0,0.0,39,0.75,5,0.09615384615384616,0,0.0,52,1.0,3,0.057692307692307696,7,0.1346153846153846,5,0.09615384615384616,7,0.1346153846153846,5,0.09615384615384616,42,0.8076923076923077,32,0.6153846153846154,0,0.0,0,0.0,7.572313176412759,7.025729538848876,8.113857356532092,75.01249205011149,120.00469095496263,0.8592307692307691,0.25192307692307697,3.061717500118625,2.661717500118625,14.883251505101704,0.004090825560071528,0.21854720439921838,-1.4360138479883118,1.4401046735483833
r11_l7_full_domain_randomisation_arena_wide,super_light_cluster,no_memory_baseline,0,v0_5_0_to_6_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,40,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,13,0.325,17,0.425,0,0.0,13,0.325,5,0.125,0,0.0,40,1.0,7,0.175,16,0.4,15,0.375,16,0.4,15,0.375,17,0.425,28,0.7,0,0.0,0,0.0,5.521251456839984,5.074888455000787,5.964701744631371,-11.30346493184589,-45.0,1.181,0.4035,1.694089261355952,1.294089261355952,4.615622352513206,0.0012152628249698526,0.3151284929207186,-1.4106142425323125,1.4118295053572825
r11_l0_dry_air_fixed,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,52,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,38,0.7307692307692307,41,0.7884615384615384,0,0.0,38,0.7307692307692307,3,0.057692307692307696,0,0.0,52,1.0,3,0.057692307692307696,8,0.15384615384615385,8,0.15384615384615385,8,0.15384615384615385,8,0.15384615384615385,41,0.7884615384615384,0,0.0,2,0.038461538461538464,0,0.0,7.572313176412761,7.025729538848876,8.113857356532092,67.08092780577152,120.0,0.8273076923076922,0.0,3.0640491694550085,2.6640491694550095,14.58092780577152,0.0,0.0,-1.433682178651928,1.433682178651928
r11_l0_dry_air_fixed,super_light_cluster,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,8,E03.1;E03.2;E03.3;E03.4;E03.5;E03.6;E03.7;E03.8,31,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22,0.7096774193548387,9,0.2903225806451613,9,0.2903225806451613,0,0.0,0,0.0,22,0.7096774193548387,22,0.7096774193548387,0,0.0,0,0.0,2,0.06451612903225806,0,0.0,4.545967336221252,4.1060983395932,4.9393583014014855,-11.612903225806452,0.0,0.9948387096774192,0.0,1.5542704375665612,1.1542704375665613,0.0,0.0,0.0,-1.1028292000964734,1.1028292000964734
