environment_block_id,library_size_case_id,policy_id,history_length,launch_speed_bin_id,source_validation_run_count,source_validation_run_labels,launch_count,launch_speed_bin_min_m_s,launch_speed_bin_max_m_s,launch_speed_bin_label,start_energy_feasibility_threshold_m_s,start_energy_group_basis,mission_success_count,mission_success_rate,safe_success_count,safe_success_rate,full_safe_success_count,full_safe_success_rate,front_wall_terminal_success_count,front_wall_terminal_success_rate,wrong_wall_exit_count,wrong_wall_exit_rate,expected_low_energy_dry_air_sink_count,expected_low_energy_dry_air_sink_rate,claim_bearing_episode_count,claim_bearing_episode_rate,no_viable_primitive_count,no_viable_primitive_rate,hard_failure_count,hard_failure_rate,floor_or_ceiling_violation_count,floor_or_ceiling_violation_rate,physical_hard_failure_count,physical_hard_failure_rate,physical_floor_or_ceiling_violation_count,physical_floor_or_ceiling_violation_rate,terminal_useful_count,terminal_useful_rate,lift_capture_count,lift_capture_rate,memory_changed_selection_count,memory_changed_selection_rate,exploration_changed_selection_count,exploration_changed_selection_rate,mean_initial_launch_speed_m_s,min_initial_launch_speed_m_s,max_initial_launch_speed_m_s,mean_launch_score,median_launch_score,mean_episode_flight_time_s,mean_lift_dwell_time_s,mean_terminal_specific_energy_m,mean_terminal_specific_energy_reserve_m,mean_terminal_specific_energy_bonus,mean_positive_specific_energy_gain_m,mean_updraft_specific_energy_gain_proxy_m,mean_net_specific_energy_delta_m,mean_gross_specific_energy_loss_m
r11_l7_full_domain_randomisation_arena_wide,heavy_cluster,open_loop_zero_command_baseline,0,v0_ge_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,27,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,18,0.6666666666666666,21,0.7777777777777778,0,0.0,18,0.6666666666666666,3,0.1111111111111111,0,0.0,0,0.0,1,0.037037037037037035,5,0.18518518518518517,5,0.18518518518518517,5,0.18518518518518517,5,0.18518518518518517,21,0.7777777777777778,20,0.7407407407407407,0,0.0,0,0.0,7.616733485403875,7.025729538848876,8.034078728789705,57.74870293582772,120.00484234022318,0.8585185185185185,0.262962962962963,3.0947528778834488,2.694752877883449,13.333333333333334,0.0003445319595854222,0.20253210107732458,-1.4614581390020291,1.4618026709616145
r11_l7_full_domain_randomisation_arena_wide,heavy_cluster,open_loop_zero_command_baseline,0,v0_5_0_to_6_0_m_s,4,E03.1;E03.2;E03.3;E03.4,19,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,6,0.3157894736842105,9,0.47368421052631576,0,0.0,6,0.3157894736842105,3,0.15789473684210525,0,0.0,0,0.0,1,0.05263157894736842,9,0.47368421052631576,9,0.47368421052631576,9,0.47368421052631576,9,0.47368421052631576,9,0.47368421052631576,13,0.6842105263157895,0,0.0,0,0.0,5.495970239291155,5.12330928775431,5.959681147377292,-17.04760289430606,-50.0,1.2073684210526314,0.37052631578947365,1.5465147297553201,1.1465147297553202,4.832324785058771,0.0005429890489295211,0.2780896060311459,-1.5555538005289302,1.5560967895778597
r11_l0_dry_air_fixed,heavy_cluster,no_memory_baseline,0,v0_ge_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,27,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,17,0.6296296296296297,19,0.7037037037037037,0,0.0,17,0.6296296296296297,2,0.07407407407407407,0,0.0,27,1.0,2,0.07407407407407407,6,0.2222222222222222,6,0.2222222222222222,6,0.2222222222222222,6,0.2222222222222222,19,0.7037037037037037,0,0.0,0,0.0,0,0.0,7.616733485403875,7.025729538848876,8.034078728789705,46.57725737804331,120.0,0.7955555555555555,0.0,2.998844003271483,2.5988440032714832,12.503183303969244,0.0,0.0,-1.5573670136139948,1.5573670136139948
r11_l0_dry_air_fixed,heavy_cluster,no_memory_baseline,0,v0_6_0_to_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,11,0.6470588235294118,12,0.7058823529411765,0,0.0,11,0.6470588235294118,1,0.058823529411764705,0,0.0,17,1.0,1,0.058823529411764705,4,0.23529411764705882,4,0.23529411764705882,4,0.23529411764705882,4,0.23529411764705882,12,0.7058823529411765,0,0.0,0,0.0,0,0.0,6.600901092811046,6.099974731221514,6.979864483039106,47.866274059750246,116.89906370856032,0.9188235294117646,0.0,2.365347805086432,1.9653478050864317,11.983921118573779,0.0,0.0,-1.4197809328696205,1.4197809328696205
r11_l0_dry_air_fixed,heavy_cluster,no_memory_baseline,0,v0_5_0_to_6_0_m_s,4,E03.1;E03.2;E03.3;E03.4,19,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,5,0.2631578947368421,6,0.3157894736842105,0,0.0,5,0.2631578947368421,1,0.05263157894736842,0,0.0,19,1.0,1,0.05263157894736842,12,0.631578947368421,12,0.631578947368421,12,0.631578947368421,12,0.631578947368421,6,0.3157894736842105,0,0.0,0,0.0,0,0.0,5.495970239291155,5.12330928775431,5.959681147377292,-37.91167474166474,-100.0,1.083157894736842,0.0,1.7506535565091228,1.3506535565091224,3.6672726267563114,0.0,0.0,-1.3514149737751278,1.3514149737751278
r11_l0_dry_air_fixed,heavy_cluster,no_memory_baseline,0,v0_4_0_to_5_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,0.8235294117647058,3,0.17647058823529413,3,0.17647058823529413,0,0.0,0,0.0,14,0.8235294117647058,14,0.8235294117647058,0,0.0,0,0.0,0,0.0,0,0.0,4.57718943642704,4.1060983395932,4.902884016874245,-7.0588235294117645,0.0,1.0270588235294116,0.0,1.5709631622845128,1.1709631622845131,0.0,0.0,0.0,-1.127507357155556,1.127507357155556
r11_l1_single_fan_fixed_nominal,heavy_cluster,no_memory_baseline,0,v0_ge_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,27,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,22,0.8148148148148148,24,0.8888888888888888,0,0.0,22,0.8148148148148148,2,0.07407407407407407,0,0.0,27,1.0,0,0.0,3,0.1111111111111111,3,0.1111111111111111,3,0.1111111111111111,3,0.1111111111111111,24,0.8888888888888888,27,1.0,0,0.0,0,0.0,7.616733485403874,7.025729538848876,8.034078728789705,89.72540116114493,128.6089464844697,0.8414814814814813,0.3348148148148148,3.1667363166793296,2.7667363166793297,16.296296296296298,0.0020953329754231963,0.2821089234004441,-1.3894747002061483,1.3915700331815715
r11_l1_single_fan_fixed_nominal,heavy_cluster,no_memory_baseline,0,v0_6_0_to_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,15,0.8823529411764706,16,0.9411764705882353,0,0.0,15,0.8823529411764706,1,0.058823529411764705,0,0.0,17,1.0,0,0.0,1,0.058823529411764705,1,0.058823529411764705,1,0.058823529411764705,1,0.058823529411764705,16,0.9411764705882353,17,1.0,0,0.0,0,0.0,6.600901092811046,6.099974731221514,6.979864483039106,106.75119568015064,131.58970711647228,0.9917647058823527,0.41529411764705887,2.5854874195134347,2.185487419513435,17.505414896028743,0.004823948252807524,0.41236027220424226,-1.1996413184426173,1.2044652666954245
r11_l1_single_fan_fixed_nominal,heavy_cluster,no_memory_baseline,0,v0_4_0_to_5_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,0.9411764705882353,1,0.058823529411764705,1,0.058823529411764705,0,0.0,0,0.0,16,0.9411764705882353,16,0.9411764705882353,0,0.0,17,1.0,0,0.0,0,0.0,4.57718943642704,4.1060983395932,4.902884016874245,-2.3529411764705883,0.0,1.3623529411764705,0.7658823529411765,1.3662242206000585,0.9662242206000586,0.0,0.0,0.8551607567554453,-1.3322462988400101,1.3322462988400101
r11_l1_single_fan_fixed_nominal,heavy_cluster,no_memory_baseline,0,v0_5_0_to_6_0_m_s,4,E03.1;E03.2;E03.3;E03.4,19,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,10,0.5263157894736842,11,0.5789473684210527,0,0.0,10,0.5263157894736842,1,0.05263157894736842,0,0.0,19,1.0,2,0.10526315789473684,6,0.3157894736842105,6,0.3157894736842105,6,0.3157894736842105,6,0.3157894736842105,11,0.5789473684210527,18,0.9473684210526315,0,0.0,0,0.0,5.495970239291155,5.12330928775431,5.959681147377292,28.10446400907789,114.69152362207326,1.2536842105263157,0.5842105263157895,1.6597318329932649,1.2597318329932652,7.271009878057245,0.000775621267539521,0.4890132240076598,-1.4423366972909852,1.4431123185585248
r11_l2_four_fan_fixed_nominal,heavy_cluster,no_memory_baseline,0,v0_ge_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,27,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,25,0.9259259259259259,27,1.0,0,0.0,25,0.9259259259259259,2,0.07407407407407407,0,0.0,27,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,1.0,27,1.0,0,0.0,0,0.0,7.616733485403875,7.025729538848876,8.034078728789705,123.35614355762782,137.44442894092293,0.8822222222222221,0.8600000000000001,3.3574207690125806,2.957420769012581,18.51851851851852,0.0,0.6473935744235265,-1.1987902478728978,1.1987902478728978
r11_l2_four_fan_fixed_nominal,heavy_cluster,no_memory_baseline,0,v0_6_0_to_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,16,0.9411764705882353,17,1.0,0,0.0,16,0.9411764705882353,1,0.058823529411764705,0,0.0,17,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,1.0,17,1.0,0,0.0,0,0.0,6.600901092811046,6.099974731221514,6.979864483039106,128.72901807584643,138.72294013482843,1.0658823529411765,1.0364705882352943,2.742547137401971,2.3425471374019713,18.79013287007327,0.0,0.7588028569259396,-1.0425816005540811,1.0425816005540811
r11_l2_four_fan_fixed_nominal,heavy_cluster,no_memory_baseline,0,v0_5_0_to_6_0_m_s,4,E03.1;E03.2;E03.3;E03.4,19,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,14,0.7368421052631579,17,0.8947368421052632,0,0.0,14,0.7368421052631579,3,0.15789473684210525,0,0.0,19,1.0,1,0.05263157894736842,1,0.05263157894736842,1,0.05263157894736842,1,0.05263157894736842,1,0.05263157894736842,17,0.8947368421052632,19,1.0,0,0.0,0,0.0,5.495970239291155,5.12330928775431,5.959681147377292,91.52797991128517,144.74691368571374,1.2473684210526315,1.2189473684210526,2.0458591003608873,1.645859100360887,12.3451708490568,0.0006454001948030053,1.0432198474011614,-1.056209429923363,1.0568548301181664
r11_l2_four_fan_fixed_nominal,heavy_cluster,no_memory_baseline,0,v0_4_0_to_5_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,7,0.4117647058823529,7,0.4117647058823529,0,0.0,7,0.4117647058823529,0,0.0,5,0.29411764705882354,12,0.7058823529411765,5,0.29411764705882354,0,0.0,0,0.0,5,0.29411764705882354,5,0.29411764705882354,7,0.4117647058823529,17,1.0,0,0.0,0,0.0,4.57718943642704,4.1060983395932,4.902884016874245,48.659396301610364,0.0,1.2976470588235296,1.2411764705882353,1.6153343337329256,1.2153343337329254,6.132096096269948,0.00047762643792138235,1.0463802842320922,-1.0831361857071435,1.083613812145065
r11_l3_fan_parameter_uncertainty,heavy_cluster,no_memory_baseline,0,v0_ge_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,27,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,23,0.8518518518518519,26,0.9629629629629629,0,0.0,23,0.8518518518518519,3,0.1111111111111111,0,0.0,27,1.0,0,0.0,1,0.037037037037037035,1,0.037037037037037035,1,0.037037037037037035,1,0.037037037037037035,26,0.9629629629629629,27,1.0,0,0.0,0,0.0,7.616733485403876,7.025729538848876,8.034078728789705,107.11094043883405,133.61250337306603,0.8777777777777777,0.7555555555555556,3.260550497026245,2.860550497026245,16.974193710975392,0.0049348841894687415,0.6178718078102426,-1.2956605198592328,1.3005954040487016
r11_l3_fan_parameter_uncertainty,heavy_cluster,no_memory_baseline,0,v0_6_0_to_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,14,0.8235294117647058,14,0.8235294117647058,0,0.0,14,0.8235294117647058,1,0.058823529411764705,0,0.0,17,1.0,2,0.11764705882352941,1,0.058823529411764705,0,0.0,1,0.058823529411764705,0,0.0,14,0.8235294117647058,17,1.0,0,0.0,0,0.0,6.600901092811046,6.099974731221514,6.979864483039106,103.22912780623503,134.4036932370978,1.0305882352941176,0.9129411764705883,2.6112806512615636,2.211280651261564,15.893667939620958,0.002151552951585706,0.6956951872373741,-1.173848086694488,1.175999639646074
r11_l3_fan_parameter_uncertainty,heavy_cluster,no_memory_baseline,0,v0_5_0_to_6_0_m_s,4,E03.1;E03.2;E03.3;E03.4,19,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,10,0.5263157894736842,14,0.7368421052631579,0,0.0,10,0.5263157894736842,6,0.3157894736842105,0,0.0,19,1.0,2,0.10526315789473684,3,0.15789473684210525,1,0.05263157894736842,3,0.15789473684210525,1,0.05263157894736842,14,0.7368421052631579,19,1.0,0,0.0,0,0.0,5.495970239291155,5.12330928775431,5.959681147377292,45.22303207390542,120.81143095616132,1.265263157894737,1.1021052631578947,1.9374857692021747,1.5374857692021748,8.411858109318802,0.011058958353664905,1.0538982481121164,-1.1645827610820756,1.1756417194357405
r11_l3_fan_parameter_uncertainty,heavy_cluster,no_memory_baseline,0,v0_4_0_to_5_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,4,0.23529411764705882,4,0.23529411764705882,0,0.0,4,0.23529411764705882,0,0.0,10,0.5882352941176471,7,0.4117647058823529,3,0.17647058823529413,0,0.0,0,0.0,10,0.5882352941176471,10,0.5882352941176471,4,0.23529411764705882,17,1.0,0,0.0,0,0.0,4.57718943642704,4.1060983395932,4.902884016874245,29.067864787048762,0.0,1.2270588235294118,1.0282352941176471,1.5759986037442795,1.1759986037442796,3.4257710256255427,0.005257957590285377,0.7965701817144936,-1.1224719156957894,1.1277298732860748
r11_l4_local_fan_position_uncertainty,heavy_cluster,no_memory_baseline,0,v0_ge_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,27,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,23,0.8518518518518519,25,0.9259259259259259,0,0.0,23,0.8518518518518519,2,0.07407407407407407,0,0.0,27,1.0,1,0.037037037037037035,1,0.037037037037037035,1,0.037037037037037035,1,0.037037037037037035,1,0.037037037037037035,25,0.9259259259259259,27,1.0,0,0.0,0,0.0,7.616733485403875,7.025729538848876,8.034078728789705,108.0004594829197,136.2093539261974,0.8762962962962961,0.7474074074074074,3.3072075738745386,2.907207573874538,16.971659117339748,0.002690462578951152,0.6469632210091579,-1.249003443010939,1.25169390558989
r11_l4_local_fan_position_uncertainty,heavy_cluster,no_memory_baseline,0,v0_6_0_to_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,15,0.8823529411764706,15,0.8823529411764706,0,0.0,15,0.8823529411764706,1,0.058823529411764705,0,0.0,17,1.0,1,0.058823529411764705,1,0.058823529411764705,0,0.0,1,0.058823529411764705,0,0.0,15,0.8823529411764706,17,1.0,0,0.0,0,0.0,6.600901092811046,6.099974731221514,6.979864483039106,111.9074604850021,134.83311342613405,1.0388235294117647,0.8929411764705882,2.48580384688663,2.0858038468866296,16.921794134407804,0.003205025803793717,0.6171920414732383,-1.2993248910694226,1.3025299168732163
r11_l5_active_fan_count_uncertainty,heavy_cluster,no_memory_baseline,0,v0_6_0_to_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,14,0.8235294117647058,15,0.8823529411764706,0,0.0,14,0.8235294117647058,1,0.058823529411764705,0,0.0,17,1.0,1,0.058823529411764705,1,0.058823529411764705,1,0.058823529411764705,1,0.058823529411764705,1,0.058823529411764705,15,0.8823529411764706,11,0.6470588235294118,0,0.0,0,0.0,6.600901092811046,6.099974731221514,6.979864483039106,93.38771306158036,122.5167952511256,0.9705882352941176,0.4035294117647059,2.409248698345942,2.009248698345942,15.609537194357479,0.0,0.24585166686669654,-1.3758800396101103,1.3758800396101103
r11_l4_local_fan_position_uncertainty,heavy_cluster,no_memory_baseline,0,v0_5_0_to_6_0_m_s,4,E03.1;E03.2;E03.3;E03.4,19,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,10,0.5263157894736842,14,0.7368421052631579,0,0.0,10,0.5263157894736842,5,0.2631578947368421,0,0.0,19,1.0,0,0.0,5,0.2631578947368421,4,0.21052631578947367,5,0.2631578947368421,4,0.21052631578947367,14,0.7368421052631579,19,1.0,0,0.0,0,0.0,5.495970239291155,5.12330928775431,5.959681147377292,38.35118717990573,123.75834736807631,1.2936842105263158,1.1705263157894739,1.8746370411069189,1.4746370411069187,8.474005261229314,0.000615727472866642,1.0312048809011316,-1.2274314891773315,1.2280472166501981
r11_l4_local_fan_position_uncertainty,heavy_cluster,no_memory_baseline,0,v0_4_0_to_5_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,6,0.35294117647058826,6,0.35294117647058826,0,0.0,6,0.35294117647058826,0,0.0,10,0.5882352941176471,7,0.4117647058823529,1,0.058823529411764705,0,0.0,0,0.0,10,0.5882352941176471,10,0.5882352941176471,6,0.35294117647058826,17,1.0,0,0.0,0,0.0,4.57718943642704,4.1060983395932,4.902884016874245,49.536144553537255,0.0,1.2564705882352942,1.0600000000000003,1.5389484151649402,1.1389484151649405,4.292196647904611,0.004634300502431653,0.8332362920487874,-1.159522104275128,1.1641564047775597
r11_l5_active_fan_count_uncertainty,heavy_cluster,no_memory_baseline,0,v0_4_0_to_5_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,2,0.11764705882352941,2,0.11764705882352941,0,0.0,2,0.11764705882352941,0,0.0,13,0.7647058823529411,4,0.23529411764705882,2,0.11764705882352941,0,0.0,0,0.0,13,0.7647058823529411,13,0.7647058823529411,2,0.11764705882352941,12,0.7058823529411765,0,0.0,0,0.0,4.57718943642704,4.1060983395932,4.902884016874245,12.084370901701698,0.0,1.1329411764705881,0.5647058823529412,1.580316223297855,1.1803162232978552,1.5144136258579082,0.0008090981739090177,0.37292319778603056,-1.1181542961422135,1.1189633943161226
r11_l5_active_fan_count_uncertainty,heavy_cluster,no_memory_baseline,0,v0_ge_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,27,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,22,0.8148148148148148,24,0.8888888888888888,0,0.0,22,0.8148148148148148,2,0.07407407407407407,0,0.0,27,1.0,1,0.037037037037037035,2,0.07407407407407407,2,0.07407407407407407,2,0.07407407407407407,2,0.07407407407407407,24,0.8888888888888888,22,0.8148148148148148,0,0.0,0,0.0,7.616733485403875,7.025729538848876,8.034078728789705,92.77063985741721,127.0856255766258,0.8362962962962962,0.4162962962962962,3.133863772172655,2.7338637721726546,16.25557907354943,0.00031443441905747036,0.35984910274155235,-1.422347244712823,1.4226616791318802
r11_l5_active_fan_count_uncertainty,heavy_cluster,no_memory_baseline,0,v0_5_0_to_6_0_m_s,4,E03.1;E03.2;E03.3;E03.4,19,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,8,0.42105263157894735,10,0.5263157894736842,0,0.0,8,0.42105263157894735,3,0.15789473684210525,0,0.0,19,1.0,0,0.0,9,0.47368421052631576,8,0.42105263157894735,9,0.47368421052631576,8,0.42105263157894735,10,0.5263157894736842,16,0.8421052631578947,0,0.0,0,0.0,5.495970239291155,5.12330928775431,5.959681147377292,1.371017153260081,-50.0,1.1989473684210528,0.5947368421052632,1.7805322530723515,1.3805322530723518,5.953814223728384,0.0,0.4946295401081207,-1.3215362772118988,1.3215362772118988
r11_l6_environment_only_full_uncertainty,heavy_cluster,no_memory_baseline,0,v0_6_0_to_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,12,0.7058823529411765,13,0.7647058823529411,0,0.0,12,0.7058823529411765,1,0.058823529411764705,0,0.0,17,1.0,1,0.058823529411764705,3,0.17647058823529413,3,0.17647058823529413,3,0.17647058823529413,3,0.17647058823529413,13,0.7647058823529411,12,0.7058823529411765,0,0.0,0,0.0,6.600901092811046,6.099974731221514,6.979864483039106,65.01886431179398,119.96993924723996,0.9658823529411764,0.33529411764705885,2.376107566202835,1.9761075662028356,13.221489594525458,0.0,0.18278519133718588,-1.4090211717532175,1.4090211717532175
r11_l6_environment_only_full_uncertainty,heavy_cluster,no_memory_baseline,0,v0_4_0_to_5_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,2,0.11764705882352941,2,0.11764705882352941,0,0.0,2,0.11764705882352941,0,0.0,10,0.5882352941176471,7,0.4117647058823529,5,0.29411764705882354,0,0.0,0,0.0,10,0.5882352941176471,10,0.5882352941176471,2,0.11764705882352941,13,0.7647058823529411,0,0.0,0,0.0,4.57718943642704,4.1060983395932,4.902884016874245,4.176135119955791,0.0,1.1411764705882352,0.5411764705882354,1.547903922967647,1.1479039229676473,1.4771383965557252,0.010104793640659141,0.37801162070994804,-1.1505665964724217,1.1606713901130807
r11_l6_environment_only_full_uncertainty,heavy_cluster,no_memory_baseline,0,v0_ge_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,27,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,21,0.7777777777777778,23,0.8518518518518519,0,0.0,21,0.7777777777777778,2,0.07407407407407407,0,0.0,27,1.0,1,0.037037037037037035,3,0.1111111111111111,3,0.1111111111111111,3,0.1111111111111111,3,0.1111111111111111,23,0.8518518518518519,20,0.7407407407407407,0,0.0,0,0.0,7.616733485403874,7.025729538848876,8.034078728789705,83.64587738890675,123.80544711012328,0.8459259259259257,0.41703703703703704,3.1517619413417317,2.751761941341732,15.555555555555555,0.00042793094871193706,0.3214758859981874,-1.404449075543746,1.4048770064924578
r11_l6_environment_only_full_uncertainty,heavy_cluster,no_memory_baseline,0,v0_5_0_to_6_0_m_s,4,E03.1;E03.2;E03.3;E03.4,19,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,7,0.3684210526315789,9,0.47368421052631576,0,0.0,7,0.3684210526315789,3,0.15789473684210525,0,0.0,19,1.0,0,0.0,10,0.5263157894736842,9,0.47368421052631576,10,0.5263157894736842,9,0.47368421052631576,9,0.47368421052631576,16,0.8421052631578947,0,0.0,0,0.0,5.495970239291155,5.12330928775431,5.959681147377292,-10.495243111053579,-100.0,1.1873684210526314,0.6389473684210527,1.7418664516256261,1.3418664516256262,5.039414471339442,0.0,0.4669835731919097,-1.3602020786586244,1.3602020786586244
r11_l7_full_domain_randomisation_arena_wide,heavy_cluster,no_memory_baseline,0,v0_6_0_to_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,12,0.7058823529411765,14,0.8235294117647058,0,0.0,12,0.7058823529411765,2,0.11764705882352941,0,0.0,17,1.0,0,0.0,3,0.17647058823529413,3,0.17647058823529413,3,0.17647058823529413,3,0.17647058823529413,14,0.8235294117647058,10,0.5882352941176471,0,0.0,0,0.0,6.600901092811046,6.099974731221514,6.979864483039106,65.66789712066881,122.3296056040727,1.0235294117647058,0.29764705882352943,2.349790274736832,1.9497902747368323,13.182341029744983,0.0,0.23318151314823066,-1.4353384632192199,1.4353384632192199
r11_l7_full_domain_randomisation_arena_wide,heavy_cluster,no_memory_baseline,0,v0_4_0_to_5_0_m_s,4,E03.1;E03.2;E03.3;E03.4,17,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,1,0.058823529411764705,15,0.8823529411764706,2,0.11764705882352941,1,0.058823529411764705,1,0.058823529411764705,0,0.0,16,0.9411764705882353,15,0.8823529411764706,0,0.0,9,0.5294117647058824,0,0.0,0,0.0,4.57718943642704,4.1060983395932,4.902884016874245,-8.235294117647058,0.0,1.1517647058823528,0.39176470588235296,1.461303598228173,1.061303598228173,0.0,0.0,0.34138315315105183,-1.2371669212118956,1.2371669212118956
r11_l7_full_domain_randomisation_arena_wide,heavy_cluster,no_memory_baseline,0,v0_ge_7_0_m_s,4,E03.1;E03.2;E03.3;E03.4,27,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,20,0.7407407407407407,21,0.7777777777777778,0,0.0,20,0.7407407407407407,2,0.07407407407407407,0,0.0,27,1.0,2,0.07407407407407407,4,0.14814814814814814,3,0.1111111111111111,4,0.14814814814814814,3,0.1111111111111111,21,0.7777777777777778,19,0.7037037037037037,0,0.0,0,0.0,7.616733485403875,7.025729538848876,8.034078728789705,72.51432439956442,120.01145303229966,0.8237037037037036,0.2488888888888889,3.025833917713316,2.625833917713316,14.580392468888922,0.0,0.19199418931822462,-1.530377099172162,1.530377099172162
r11_l7_full_domain_randomisation_arena_wide,heavy_cluster,no_memory_baseline,0,v0_5_0_to_6_0_m_s,4,E03.1;E03.2;E03.3;E03.4,19,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,5,0.2631578947368421,7,0.3684210526315789,0,0.0,5,0.2631578947368421,2,0.10526315789473684,0,0.0,19,1.0,4,0.21052631578947367,8,0.42105263157894735,8,0.42105263157894735,8,0.42105263157894735,8,0.42105263157894735,7,0.3684210526315789,13,0.6842105263157895,0,0.0,0,0.0,5.495970239291155,5.12330928775431,5.959681147377292,-21.380041052500427,-50.0,1.1610526315789471,0.36947368421052634,1.7220349369032781,1.3220349369032782,4.438728314508067,0.0,0.2695510263097343,-1.3800335933809722,1.3800335933809722
