split,session_label,calibration_profile_hash,case_id,case_name,throw_id,command_axis,command_value,pulse_start_s,pulse_duration_s,replay_status,replay_policy,replay_dt_s,replay_command_source,actual_termination_group,sim_first_exit_reason,sim_first_exit_time_s,duration_s,x0_m,y0_m,z0_m,u0_m_s,v0_m_s,w0_m_s,p0_rad_s,q0_rad_s,r0_rad_s,phi0_deg,theta0_deg,psi0_deg,actual_x_end_m,actual_y_end_m,actual_z_end_m,sim_x_end_m,sim_y_end_m,sim_z_end_m,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_sink_rate_m_s,sim_sink_rate_m_s,sink_rate_residual_actual_minus_sim_m_s,actual_glide_ratio_x_over_altloss,sim_glide_ratio_x_over_altloss,glide_ratio_residual_actual_minus_sim,actual_final_phi_deg,sim_final_phi_deg,actual_final_theta_deg,sim_final_theta_deg,actual_final_psi_deg,sim_final_psi_deg,max_abs_sim_phi_deg,max_abs_sim_theta_deg,max_abs_sim_p_rad_s,max_abs_sim_q_rad_s,max_abs_sim_r_rad_s
heldout,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p8,rudder pulse +0.8,v003,delta_r,0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.005,1.1293088,1.270047858,2.067475676,1.479482077,4.405715517,1.313995329,-0.1252166363,-0.3640354529,-0.172077805,-0.3421051187,5.378468528,-5.421486821,-10.90135568,5.262541501,2.574388505,0.3935263899,5.627721478,2.637833408,0.2307647779,3.992493643,4.357673621,-0.3651799774,0.5069128291,0.5703577316,-0.06344490247,1.085955687,1.248717299,-0.162761612,0.9616109315,1.105735915,-0.1441249834,3.676479336,3.48971991,0.1867594258,13.92058427,25.40094337,-9.091990988,10.92769375,-3.367552361,42.7517278,25.40094337,11.21311108,0.5869639935,0.8936417114,1.3973955
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos1p0,rudder pulse +1.0,v001,delta_r,1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.995,1.1496588,1.269826112,2.106133334,1.443761043,4.658139131,0.8378558232,-0.3514029189,0.5041516222,0.4876053006,-0.0202451385,12.63789429,-4.588246545,-5.096100703,5.418650449,1.499738564,0.3944646066,5.531115145,3.637761197,0.128714783,4.148824337,4.261289033,-0.1124646965,-0.6063947702,1.531627864,-2.138022634,1.049296436,1.31504626,-0.2657498237,0.9127024784,1.143857864,-0.231155386,3.953910634,3.240409987,0.7135006471,-3.608294217,38.55120747,-21.68909839,-3.530273312,28.31497947,68.32222047,38.55120747,5.192876464,1.214148758,1.00931431,1.60672767
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos1p0,rudder pulse +1.0,v002,delta_r,1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.145,1.1968422,1.424356553,2.120639085,1.455120596,4.864611154,0.6277626377,0.2663869632,-0.3604126625,0.2314046832,0.06088922894,6.725540881,-2.20032814,-5.077407516,5.538384306,2.005427747,0.3895735821,5.830764831,2.997221228,0.3066425638,4.114027753,4.406408278,-0.2923805247,-0.1152113376,0.876582143,-0.9917934807,1.065547014,1.148478032,-0.08293101832,0.8902986657,0.9595901883,-0.06929152258,3.860953764,3.836737103,0.02421666054,2.87897213,35.22880702,-15.86681029,6.096328511,13.72945071,57.18022034,35.22880702,11.67969395,0.8536054628,0.9586904341,1.31512378
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos1p0,rudder pulse +1.0,v003,delta_r,1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.85,1.0606675,1.248402288,2.096039579,1.44786823,4.316352317,0.9748245765,-0.2129987781,-0.2132175887,-0.3258302517,-0.3524758221,8.680251778,-7.182322242,-8.225518288,5.06128713,2.233277433,0.387391448,5.424707656,2.797896109,0.1293226403,3.812884841,4.176305368,-0.3634205267,0.1372378538,0.7018565299,-0.564618676,1.060476782,1.318545589,-0.2580688077,0.9998201902,1.243128114,-0.2433079242,3.595443962,3.167357581,0.4280863812,3.345559978,26.26594791,-6.795156135,5.767526033,8.312820898,46.15536169,26.26594791,7.733483753,0.6190216182,0.9572713234,1.518661773
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v001,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.195,1.2076013,1.387590582,2.084074439,1.411710331,4.895004006,1.09341277,0.4479338612,-0.4276056061,0.3937362687,-0.2036381743,0.09692869873,-2.745882206,-9.923244125,5.418051213,2.587226419,0.3955774771,5.878692431,2.295753154,0.3752670585,4.030460631,4.491101849,-0.4606412179,0.5031519801,0.2116787148,0.2914732653,1.016132854,1.036443272,-0.02031041859,0.8414473003,0.8582661117,-0.01681881147,3.966470148,4.333186359,-0.3667162101,8.788561303,10.84067136,-16.43266592,23.45065299,-11.02003944,14.57996458,10.84067136,23.45065299,0.7330101116,0.9797338109,0.6738190395
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v002,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.095,1.1641121,1.394619483,2.126780572,1.427160288,4.65463356,0.9267177498,0.5612351674,-0.06218974583,0.8321858314,0.08361907997,4.572824062,3.23690382,-6.301229658,4.755441619,2.181884446,0.3967789263,4.972009157,3.017550679,0.2475000669,3.360822136,3.577389674,-0.2165675376,0.05510387315,0.8907701062,-0.8356662331,1.030381361,1.179660221,-0.1492788594,0.8851221128,1.013356206,-0.1282340931,3.261726446,3.032559385,0.2291670612,-3.730538994,23.67705214,-12.60762069,18.71920645,4.694637125,44.36609805,23.67705214,20.53644609,0.2520738772,1.040745641,0.8738286862
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v003,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,front_wall,1.28,1.4152049,1.306950205,2.0521784,1.542201394,5.32326416,1.036080208,-0.2296252739,0.06997115899,0.5596638308,-0.692128051,8.48653594,-2.941906113,-8.289208879,5.80665498,2.061556133,0.3943394041,6.874899266,3.06338101,0.4193669418,4.499704775,5.567949061,-1.068244286,0.009377733282,1.01120261,-1.001824877,1.14786199,1.122834452,0.02502753769,0.8110924359,0.7934076909,0.01768474494,3.920074727,4.95883347,-1.038758743,19.85069455,22.92402223,-18.8110398,18.25763128,15.82261269,37.03441138,22.92402223,18.74670183,1.033791179,0.904324093,0.9843267333
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v004,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.06,1.1173261,1.288357525,2.066394265,1.623385874,4.134006442,0.5412118429,0.009056688794,0.05948601021,0.3595514776,0.7119119024,7.130848916,1.45397786,-6.021560499,5.000592633,1.325872807,0.2575932588,4.870890917,3.098202414,0.2811747892,3.712235108,3.582533392,0.1297017164,-0.7405214583,1.031808149,-1.772329608,1.365792615,1.342211085,0.02358153043,1.222376006,1.201270681,0.02110532497,2.718007893,2.669128151,0.04887974126,-2.116584681,23.84515772,-11.22647014,6.734116344,27.00124216,46.04774164,23.84515772,9.39433479,0.7570514154,0.6166245479,1.078544038
heldout,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v005,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.15,1.198366,1.276660263,2.087699064,1.545297502,4.457737904,0.8360213168,0.3851600686,-0.366741367,0.2159310334,-0.1148832059,3.458385675,2.035611738,-7.948568445,4.711944854,2.343937542,0.3816468848,5.216119094,2.578660716,0.303245702,3.43528459,3.93945883,-0.5041742401,0.256238478,0.4909616524,-0.2347231744,1.163650617,1.2420518,-0.07840118281,0.9710310685,1.036454472,-0.06542340387,2.952161533,3.171734729,-0.2195731966,18.18094812,15.17280055,-15.2322279,19.56083351,-0.5407684805,26.9471438,15.17280055,19.56083351,0.366741367,0.7302376634,0.6129786025
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v006,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.95,1.1314294,1.273128585,2.171140642,1.506009287,4.113563993,1.50113705,0.1191593758,-0.3722286152,-0.159229315,0.06058786477,3.652232558,-4.76792187,-13.93093354,5.058544095,2.645493486,0.3966054267,5.467648429,2.862913134,0.1468009374,3.78541551,4.194519844,-0.4091043335,0.4743528441,0.691772492,-0.2174196478,1.10940386,1.35920835,-0.2498044893,0.9805329969,1.201319631,-0.2207866344,3.412116764,3.086002116,0.3261146477,19.74459341,15.98699272,-9.84703177,12.36098195,-4.393112529,29.11547516,15.98699272,12.36098195,0.5844717093,0.7559191686,0.9404837116
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v007,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_duration,,1.3246278,1.253738193,2.075154204,1.441159927,5.321073598,0.5554144898,0.1904873515,0.06624401269,0.5295516748,-0.1258156288,5.619019523,-1.800889749,-3.120705675,5.720867606,1.789064812,0.3982820567,6.495019492,2.956129669,0.471789303,4.467129414,5.2412813,-0.774151886,-0.2860893922,0.8809754647,-1.167064857,1.042877871,0.9693706243,0.07350724629,0.7872987949,0.7318060397,0.05549275524,4.283463615,5.406890995,-1.12342738,-2.716802666,15.53662351,-22.06858339,20.71622093,11.49371068,27.52914355,15.53662351,20.71622093,0.5917384301,0.9059423894,0.5543654268
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v008,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.29,1.3082291,1.287685221,2.034484483,1.4753626,5.042382483,1.300097083,-0.02111999181,-0.05332241217,0.2273255069,-0.6081427387,6.186355342,-2.419402477,-11.00812027,5.512233346,2.36315632,0.3905208611,6.265837364,2.753443312,0.3676433616,4.224548126,4.978152143,-0.7536040179,0.3286718367,0.7189588282,-0.3902869914,1.084841739,1.107719239,-0.02287749949,0.8292444643,0.8467318444,-0.01748738007,3.894160754,4.494055867,-0.5998951124,23.01767743,23.13024341,-16.19497967,18.99818341,-0.7884152406,35.59973564,23.13024341,19.5259688,0.81205706,1.021391498,0.944258808
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v009,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,front_wall,1.385,1.4271333,1.30731241,2.100966154,1.460645863,5.406999717,1.697787539,0.135347795,-0.3470822619,0.7534202666,-0.5249383496,3.091271156,-0.8682940886,-12.94806774,6.074630687,2.551300527,0.2928651492,6.667979423,2.613595167,0.4954467446,4.767318278,5.360667013,-0.5933487353,0.4503343723,0.5126290122,-0.06229463982,1.167780714,0.9651991187,0.2025815955,0.8182702444,0.6763202279,0.1419500165,4.082374559,5.553949345,-1.471574786,7.697197981,14.77253199,-25.8257473,26.96595018,-7.434264279,21.76419018,14.77519129,26.96595018,1.030588032,0.8561912743,1.038781482
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v010,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_duration,,1.3841719,1.359953173,2.07279847,1.534701784,5.364743185,1.113925436,0.170793906,-0.08699219727,0.8776047804,-0.1124379549,8.283926738,2.378906773,-9.124403858,5.50190284,1.895976656,0.3955144062,6.278590933,3.433463293,0.4608877414,4.141949668,4.918637761,-0.776688093,-0.1768218141,1.360664823,-1.537486637,1.139187378,1.073814043,0.06537333516,0.8230100451,0.7757808424,0.04722920265,3.635880935,4.580530302,-0.9446493673,8.196380486,27.81992727,-21.38439216,14.10410571,15.19368855,49.95934608,27.81992727,18.0927739,0.9576146297,0.8776047804,1.022771197
heldout,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v001,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.31,1.3425809,1.268522714,2.187810645,1.479499547,5.049429844,1.203979828,-0.08754164002,-0.01959700458,0.2897779191,-0.04241678729,7.157396871,-0.5313480451,-6.884475978,5.633064751,2.344006047,0.3818902666,6.236218118,3.629496617,0.3347775803,4.364542037,4.967695404,-0.6031533663,0.1561954012,1.441685972,-1.28549057,1.09760928,1.144721967,-0.04711268624,0.8175367909,0.8526279248,-0.03509113398,3.976407739,4.339652377,-0.3632446377,11.44534031,23.32331545,-15.98843802,15.60235405,6.13831419,43.85146174,23.32331545,16.55906833,1.005032954,0.8677643662,0.9523219402
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v002,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.115,1.1842838,1.25936336,2.072593734,1.555338119,4.315100838,1.067904664,0.03750621228,-0.01776646389,0.02134245989,-0.03834824596,5.81386681,1.241196474,-8.870856261,4.825925751,2.287086778,0.393901664,5.276608712,2.992484221,0.2775329236,3.566562391,4.017245352,-0.4506829605,0.2144930447,0.9198904875,-0.7053974428,1.161436455,1.277805196,-0.1163687404,0.9807078803,1.078968737,-0.09826085641,3.070820083,3.143863686,-0.07304360302,6.451703506,20.83578257,-3.317872061,12.70558401,5.027602319,39.98019731,20.83578257,13.09178364,0.3889141462,0.6730848095,0.8462185934
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v003,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.01,1.1842021,1.252419691,2.109737865,1.530171798,4.216231361,1.5091322,0.05248190121,-0.3053850999,-0.07499524376,-0.001059249374,7.402156807,-2.262816211,-12.78629195,4.869203102,2.438908918,0.3999439282,5.517817549,3.214557312,0.1363498969,3.61678341,4.265397857,-0.648614447,0.3291710532,1.104819447,-0.775648394,1.13022787,1.393821901,-0.2635940314,0.9544214369,1.177013536,-0.2225920992,3.200047979,3.060217273,0.1398307058,7.76154386,21.74641013,-8.255311928,9.792699139,8.211140289,42.7135226,21.74641013,10.06919485,0.4862566468,0.7394505712,1.073299458
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v004,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.175,1.2373031,1.304444017,2.13733573,1.501151075,4.79443993,0.8441260157,0.2675209441,-0.3236803495,0.465010206,0.07563564255,8.365975498,0.8899902194,-6.273983037,5.071834195,1.847259734,0.3815279885,5.536216745,3.409228153,0.2758539011,3.767390178,4.231772728,-0.4643825498,-0.2900759956,1.271892423,-1.561968419,1.119623087,1.225297174,-0.1056740874,0.9048899067,0.9902966978,-0.0854067911,3.36487361,3.45367052,-0.08879690912,-15.73716694,27.4220932,-18.72207467,10.3671485,15.04123882,50.95961965,27.4220932,14.6841261,0.7935690467,0.8744666777,1.095877253
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v005,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_duration,,1.2854652,1.373129639,2.103312007,1.499021489,5.052194512,0.5643653634,0.3500007973,-0.3284645366,0.5671139781,0.3676175736,5.019632702,1.668543174,-3.867901951,5.37394995,1.594768488,0.3584409429,5.84022793,3.062375003,0.4178343024,4.00082031,4.467098291,-0.4662779809,-0.5085435192,0.9590629965,-1.467606516,1.140580546,1.081187186,0.05939335944,0.8872901,0.8410863136,0.04620378634,3.507705199,4.131660408,-0.6239552088,-10.41357157,19.55639081,-21.54148884,19.78860791,14.14062635,35.87436569,19.55639081,20.06256617,0.6597967511,0.8642947443,0.7214065765
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v006,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.405,1.4097533,1.262576888,2.101744452,1.54922542,5.128242234,1.510002251,-0.3219585011,-0.2401219687,0.122403288,-0.6260221186,6.17546427,-0.6859664778,-12.23473474,5.564411985,2.452181777,0.396287508,6.445761807,2.961747411,0.3856624279,4.301835096,5.183184919,-0.8813498224,0.350437325,0.860002959,-0.509565634,1.152937912,1.163562992,-0.01062508013,0.8178295534,0.8253663899,-0.007536836505,3.731194068,4.454580418,-0.7233863506,10.97371449,24.74415643,-14.35111451,19.53487688,6.056547562,39.89608555,24.74415643,20.79239071,0.9648922516,0.9910860074,1.033874908
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v007,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,front_wall,1.215,1.3424257,1.255354912,2.130947611,1.495987555,5.063036299,1.514917986,-0.4842948124,-0.5128443031,-0.2826827741,-1.060280017,12.55011719,-7.060706377,-12.44146926,5.867141606,2.190709517,0.3994262503,6.905724596,3.080376164,0.2437232078,4.611786694,5.650369684,-1.03858299,0.05976190611,0.9494285531,-0.889666647,1.096561305,1.252264347,-0.1557030425,0.8168506494,0.9328369885,-0.1159863391,4.20568068,4.512122138,-0.306441458,14.27461247,25.70918715,-5.463121899,17.77231183,22.62796743,36.74293435,25.70918715,18.28875899,1.25970186,1.123317759,1.310207877
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v008,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_duration,,1.3019618,1.349234301,2.152493626,1.482938947,5.245125777,0.9188227,0.3481220952,-0.1568811704,1.076387656,0.1821051863,6.734380609,1.426387549,-6.047013674,5.444872698,1.759362075,0.3963108137,5.90126981,3.440310059,0.4537581674,4.095638396,4.552035509,-0.4563971122,-0.3931315504,1.287816433,-1.680947983,1.086628133,1.029180779,0.05744735363,0.8346083065,0.7904846205,0.04412368599,3.769126044,4.422969802,-0.6538437585,-3.32339136,25.74655695,-29.7467242,16.50134031,16.7614579,46.49503348,25.74655695,19.01895545,0.8555944086,1.076387656,0.9276976889
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v009,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_duration,,1.3192601,1.271698869,2.067751592,1.4480527,5.236821644,0.4605874789,0.1101981375,0.07728643466,0.8936472249,0.07974813369,6.444544422,-1.407322395,-3.305711144,5.676758251,1.624571022,0.3847944396,6.255731833,3.04520192,0.4233488906,4.405059382,4.984032965,-0.5789735826,-0.4431805705,0.9774503275,-1.420630898,1.06325826,1.024703809,0.03855445101,0.8059504416,0.7767261431,0.02922429853,4.142981575,4.863876683,-0.7208951076,-16.69051275,19.18289072,-20.92887956,19.08445861,11.47694136,34.26442927,19.18289072,19.21138335,0.5801135808,0.9014977205,0.7163546763
heldout,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v010,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.3,1.3079716,1.272335363,2.091744522,1.505843328,5.095374017,1.102695346,-0.2767243658,0.3218951139,0.7168119927,-0.6954537913,10.35037455,-1.009965029,-8.578569553,5.687344844,2.201830495,0.3977608225,6.116368164,3.286999783,0.3772596494,4.41500948,4.8440328,-0.42902332,0.1100859729,1.195255261,-1.085169288,1.108082506,1.128583679,-0.02050117305,0.8471762733,0.8628502933,-0.01567402002,3.984368906,4.292134373,-0.3077654676,13.50633116,28.91320138,-16.8268634,12.55816171,10.33766999,50.79069056,28.91320138,16.7931475,0.5069003649,0.9479085062,1.091207754
