session_label,source_session_root,calibration_profile_id,calibration_profile_hash,vicon_calibration_source,case_id,case_name,throw_id,command_axis,command_value,pulse_start_s,pulse_duration_s,termination_reason,termination_group,launch_speed_m_s,duration_s,x0_m,y0_m,z0_m,launch_x_offset_m,launch_y_offset_m,launch_z_offset_m,u0_m_s,v0_m_s,w0_m_s,p0_rad_s,q0_rad_s,r0_rad_s,phi0_deg,theta0_deg,psi0_deg,speed0_m_s,horizontal_speed0_m_s,flight_path_angle_proxy0_deg,sideslip_proxy0_deg,vicon_offset_x_m,vicon_offset_y_m,vicon_offset_z_m,x_end_m,y_end_m,z_end_m,dx_m,dy_m,dz_m,altitude_loss_m,horizontal_distance_m,glide_ratio_x_over_altloss,glide_ratio_horizontal_over_altloss,sink_rate_m_s,mean_speed_m_s,mean_forward_speed_m_s,max_abs_phi_deg,max_abs_theta_deg,max_abs_psi_deg,max_abs_p_rad_s,max_abs_q_rad_s,max_abs_r_rad_s,mean_rate_confidence,min_rate_confidence,spike_downweighted_fraction,body_rate_limited_fraction,sample_count
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_pos1p0,elevator pulse +1.0,v001,delta_e,1,0.25,0.4,exit_gate_floor,floor,4.709492881,1.1209585,1.369568129,2.052127747,1.551583473,0.06956812872,0.05212774729,0.001583473034,4.5215482,1.126726249,0.5271270126,0.6121338732,1.027233214,-0.562999224,11.621083,12.71470818,-11.74225317,4.689538682,4.659818684,-6.453964765,13.99257527,4.152039683,2.461843554,0.03420135379,3.667543493,2.137948526,0.3872211432,2.297975364,0.08582077841,-1.16436233,1.16436233,2.299577348,1.9735913,1.974967146,1.038720283,2.960103068,1.353389329,47.85656334,35.23214248,33.75917565,4.126057945,1.388371016,2.033247803,0.95,0.95,0,0,180
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_pos1p0,elevator pulse +1.0,v002,delta_e,1,0.25,0.4,exit_gate_floor,floor,4.396400387,1.0661708,1.402399098,2.105426531,1.429356028,0.1023990976,0.1054265308,-0.1206439719,4.341532241,0.7349702223,0.3406768852,0.1862793736,0.324908405,0.2163697297,9.586603649,-1.987899528,-3.734212485,4.416462857,4.403303695,-4.424073719,9.608403615,4.152039683,2.461843554,0.03420135379,4.556070262,2.202455371,0.3942725132,3.153671165,0.09702884003,-1.035083515,1.035083515,3.155163452,3.046779433,3.048221141,0.9708421154,3.150782226,2.2309508,16.19700699,24.29697096,10.70379058,1.596686541,1.286756924,0.6498025018,0.95,0.95,0,0,99
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_elevator_pos1p0,elevator pulse +1.0,v003,delta_e,1,0.25,0.4,exit_gate_floor,floor,4.479099767,1.0229717,1.259269997,2.068819731,1.395309384,-0.04073000307,0.06881973108,-0.1546906159,4.322469419,1.139368722,0.32142297,-0.6823553781,0.299522926,-0.2136641227,1.064609597,-5.783383767,-8.971664273,4.481653232,4.470112187,-4.112768943,14.76682634,4.152039683,2.461843554,0.03420135379,4.329976478,2.535232269,0.3950948406,3.070706481,0.4664125376,-1.000214543,1.000214543,3.105926423,3.070047822,3.10526021,0.9777538748,3.376278818,2.335915456,11.88169755,38.967081,16.83089551,0.9776951088,1.568985216,0.3621506352,0.95,0.95,0,0,160
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_rudder_neg0p2,rudder pulse -0.2,v001,delta_r,-0.2,0.25,0.4,exit_gate_floor,floor,4.626599228,1.0362845,1.260380897,2.017630774,1.405207225,-0.0396191027,0.01763077437,-0.1447927746,4.561563408,0.1942449324,0.6695626147,-0.3779911184,0.6600124304,0.4616168109,3.09934229,1.091373848,-0.9852593553,4.614532036,4.565697298,-8.342994917,2.438351527,4.152039683,2.461843554,0.03420135379,4.625552448,1.713310989,0.3914297894,3.365171551,-0.3043197853,-1.013777436,1.013777436,3.378903683,3.319438203,3.332983713,0.978280999,3.520893026,3.094740766,13.3050212,17.94479562,6.403883819,1.408094085,1.362742848,0.4734807428,0.95,0.95,0,0,163
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_rudder_neg0p2,rudder pulse -0.2,v002,delta_r,-0.2,0.25,0.4,exit_gate_floor,floor,4.981370245,1.192487,1.26802912,2.109172482,1.469697497,-0.03197087988,0.1091724825,-0.08030250344,4.771760194,1.444177806,-0.1590242129,-0.08291111259,0.01784438251,-0.3414380849,11.00361489,-4.900401458,-11.09968353,4.988049076,4.985513502,1.826958853,16.83848993,4.152039683,2.461843554,0.03420135379,5.43783137,2.616113038,0.3945679603,4.169802249,0.5069405554,-1.075129536,1.075129536,4.200504675,3.878418469,3.906975424,0.9015859596,3.745102565,3.3179553,22.56082455,19.7837496,12.07181892,1.71272096,1.618265881,0.9180822916,0.95,0.95,0,0,184
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_rudder_neg0p2,rudder pulse -0.2,v003,delta_r,-0.2,0.25,0.4,exit_gate_floor,floor,4.345040199,1.0735056,1.285607491,2.076069896,1.457479111,-0.01439250919,0.07606989611,-0.09252088889,4.208598227,1.040197739,0.3536400316,-0.4457420323,0.4599498883,-0.3451302696,3.707710441,-1.921851384,-9.172212919,4.349640404,4.335240521,-4.663482235,13.88300089,4.152039683,2.461843554,0.03420135379,4.644856496,2.525061028,0.3970248408,3.359249005,0.4489911317,-1.06045427,1.06045427,3.38912185,3.167745276,3.195915133,0.9878423273,3.457302832,2.971877055,10.7086278,17.12310382,10.4633984,1.204955596,1.170210628,0.3820628681,0.95,0.95,0,0,174
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_rudder_neg0p4,rudder pulse -0.4,v001,delta_r,-0.4,0.25,0.4,exit_gate_floor,floor,5.035566271,1.2044278,1.295765089,2.110690569,1.428736832,-0.004234911297,0.1106905685,-0.1212631676,4.915658325,1.125017778,0.1006008696,-0.2202092017,0.5019274259,-0.4394239997,3.934808779,-4.929706753,-9.011742421,5.043756764,5.042753391,-1.142875789,12.89093745,4.152039683,2.461843554,0.03420135379,5.449284401,2.690227691,0.3893433971,4.153519312,0.5795371224,-1.039393435,1.039393435,4.19375559,3.996099235,4.034810542,0.862976955,3.749918082,3.263765575,7.063908615,21.46133608,17.35698709,0.6373417048,1.537514394,0.5043453991,0.95,0.95,0,0,190
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_rudder_neg0p4,rudder pulse -0.4,v002,delta_r,-0.4,0.25,0.4,exit_gate_floor,floor,4.781529569,1.2519314,1.285311079,2.06350974,1.463167711,-0.01468892075,0.06350974029,-0.08683228911,4.697187463,0.8775195243,0.3391128511,0.06544531043,1.073571527,-0.27784637,4.251160179,0.8577587607,-7.803660683,4.790470552,4.778452739,-4.059308787,10.5819062,4.152039683,2.461843554,0.03420135379,5.089144301,2.313422407,0.3941804368,3.803833222,0.2499126671,-1.068987274,1.068987274,3.81203404,3.558352203,3.56602378,0.8538704869,3.324505622,2.911888867,9.988806929,21.71344317,7.971135893,0.8135536686,1.421592756,0.3758283376,0.95,0.95,0,0,200
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_rudder_neg0p4,rudder pulse -0.4,v003,delta_r,-0.4,0.25,0.4,exit_gate_floor,floor,5.132031647,1.2524079,1.254813191,2.044968522,1.529869801,-0.04518680945,0.04496852195,-0.02013019889,5.138729234,-0.09633500081,0.0216305922,-0.1785194068,-0.1019784273,0.4424095065,1.786985989,-3.496430434,0.218445146,5.139677661,5.139632144,-0.2411328845,-1.073989744,4.152039683,2.461843554,0.03420135379,5.974242366,1.607331074,0.398538423,4.719429175,-0.4376374482,-1.131331378,1.131331378,4.739677022,4.171571006,4.189468368,0.9033250094,4.039088911,3.798809888,14.3138159,22.15284746,4.529349022,1.336567756,1.366914287,0.567631651,0.95,0.95,0,0,198
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_rudder_neg0p6,rudder pulse -0.6,v001,delta_r,-0.6,0.25,0.4,exit_gate_floor,floor,4.92181144,1.2114839,1.258863183,2.137341626,1.480763968,-0.04113681658,0.1373416259,-0.06923603239,4.742414437,1.299848742,0.3170297971,-0.425986355,0.3580296066,-0.246994123,4.904120126,-0.6692947075,-8.823381165,4.927535828,4.917326657,-3.688867042,15.32777077,4.152039683,2.461843554,0.03420135379,5.018358718,2.58366283,0.3971016564,3.759495534,0.4463212043,-1.083662311,1.083662311,3.785896101,3.469250057,3.493612413,0.8944917148,3.430184456,2.953574784,9.005753304,24.59387718,10.06407957,0.9290311193,1.48596019,0.4848723433,0.95,0.95,0,0,190
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_rudder_neg0p6,rudder pulse -0.6,v002,delta_r,-0.6,0.25,0.4,exit_gate_floor,floor,4.545869497,1.1374977,1.247692545,2.09513044,1.530824954,-0.05230745476,0.09513043964,-0.01917504611,4.494590468,0.6907888539,0.06980989941,0.01726431045,-0.4172671922,0.2421405251,3.746525235,-3.27142177,-5.069672897,4.547901289,4.54736547,-0.8795199014,8.73761182,4.152039683,2.461843554,0.03420135379,5.137717668,1.957148501,0.3992478498,3.890025123,-0.1379819383,-1.131577104,1.131577104,3.892471512,3.43770222,3.439864149,0.99479507,3.68458743,3.416936967,10.29566142,17.18773639,5.069672897,0.6135830363,1.584870659,0.3898940145,0.95,0.95,0,0,180
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_rudder_neg0p6,rudder pulse -0.6,v003,delta_r,-0.6,0.25,0.4,exit_gate_floor,floor,5.089492272,1.1585335,1.299225833,2.083465092,1.436397904,-0.0007741673897,0.08346509208,-0.1136020957,5.021792956,0.7183660693,-0.04370655486,-0.2310371976,-0.3691910699,0.2613765654,6.752064068,-6.403963312,-2.327906141,5.073102066,5.072913788,0.4936293569,8.140915165,4.152039683,2.461843554,0.03420135379,5.928002389,2.037113377,0.3958578778,4.628776556,-0.04635171501,-1.040540027,1.040540027,4.629008629,4.44843681,4.448659841,0.8981527306,4.172437913,3.987281114,23.95438843,12.92964454,4.77634065,1.377262934,1.337816659,0.5436211307,0.95,0.95,0,0,189
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_rudder_neg0p8,rudder pulse -0.8,v001,delta_r,-0.8,0.25,0.4,exit_gate_floor,floor,4.724590283,1.1908102,1.293539592,2.02136556,1.511368997,-0.00646040822,0.02136556043,-0.03863100269,4.67490405,0.6429491671,0.1284252216,-0.04258682483,0.6237130107,-0.03378460254,5.652466049,2.370052968,-5.562858298,4.720657215,4.718909991,-1.558920887,7.830879114,4.152039683,2.461843554,0.03420135379,5.365160076,2.076798398,0.3926469648,4.071620484,0.05543283796,-1.118722033,1.118722033,4.07199781,3.639528288,3.639865571,0.9394629241,3.699934155,3.489325247,6.782915989,24.45635624,6.792842234,0.4618941263,1.572547953,0.4938167294,0.95,0.95,0,0,191
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_rudder_neg0p8,rudder pulse -0.8,v002,delta_r,-0.8,0.25,0.4,exit_gate_floor,floor,4.604692105,1.2017935,1.260076029,2.072317874,1.517557933,-0.03992397131,0.07231787423,-0.03244206693,4.490360616,1.067307342,-0.11789887,-0.06543834,0.5483783888,-0.3880551598,5.453509171,1.968666609,-8.202232337,4.616966923,4.615461344,1.463264118,13.37044477,4.152039683,2.461843554,0.03420135379,5.009884263,2.494601151,0.3983456906,3.749808234,0.4222832768,-1.119212242,1.119212242,3.773510959,3.350399586,3.371577629,0.9312849857,3.448766254,3.0118531,7.69292754,25.42506129,14.8797992,0.4393830458,1.554855232,0.5199769721,0.95,0.95,0,0,182
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_rudder_neg0p8,rudder pulse -0.8,v003,delta_r,-0.8,0.25,0.4,exit_gate_floor,floor,5.467117004,1.2570107,1.303767542,2.055908966,1.31766586,0.003767541524,0.05590896621,-0.2323341397,5.418780123,0.5512747869,0.4543792594,-0.1652832071,0.7028515249,0.00429841762,6.897433827,-3.849368837,-4.724201966,5.46566944,5.446749665,-4.768692159,5.808949748,4.152039683,2.461843554,0.03420135379,5.651317917,1.735667039,0.3842668338,4.347550376,-0.3202419268,-0.9333990265,0.9333990265,4.35932898,4.657761849,4.670380895,0.7425545594,3.716641258,3.372577128,7.696590298,23.94823649,6.185955956,0.7631819205,1.942066291,0.451978481,0.95,0.95,0,0,203
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_rudder_neg1p0,rudder pulse -1.0,v001,delta_r,-1,0.25,0.4,exit_gate_floor,floor,4.958552584,1.2065446,1.267491985,2.066325478,1.467787342,-0.03250801537,0.06632547783,-0.08221265781,4.942235927,0.5160360456,-0.07450186081,-0.1107942981,0.3329476737,0.5114116599,2.855109728,-6.370871726,-4.355110427,4.969661929,4.969103456,0.8589723319,5.960852189,4.152039683,2.461843554,0.03420135379,5.857234239,1.776551822,0.3940416355,4.589742255,-0.289773656,-1.073745707,1.073745707,4.598880596,4.274515117,4.283025829,0.8899345343,4.004242937,3.785692314,20.17531777,15.36230566,5.469244108,1.894897764,1.259314223,0.5744266664,0.95,0.95,0,0,196
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_rudder_neg1p0,rudder pulse -1.0,v002,delta_r,-1,0.25,0.4,exit_gate_floor,floor,4.855431792,1.2571187,1.251760077,2.016635842,1.493224738,-0.04823992327,0.01663584165,-0.05677526172,4.817986057,0.7187882115,-0.08295476456,-0.01658059349,0.2319992187,-0.5510585844,5.66660494,-1.512191885,-6.721111798,4.87201474,4.871308463,0.9756102638,8.485288956,4.152039683,2.461843554,0.03420135379,5.368978085,2.402561842,0.3997538112,4.117218009,0.3859260005,-1.093470927,1.093470927,4.135265772,3.765274327,3.78177935,0.8698231337,3.596338468,3.121693263,13.23329486,21.76291973,16.47048394,0.8932875162,1.356569073,0.6686520091,0.95,0.95,0,0,205
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_rudder_neg1p0,rudder pulse -1.0,v003,delta_r,-1,0.25,0.4,exit_gate_floor,floor,5.059754552,1.1876685,1.276939377,2.110160186,1.425136632,-0.02306062252,0.1101601863,-0.1248633684,4.904595107,1.046279321,0.6439196092,-0.3614978781,0.976674355,0.5861105622,3.61072161,2.057416285,-6.940326805,5.056123618,5.014952999,-7.316740044,12.04219187,4.152039683,2.461843554,0.03420135379,5.004094107,1.95208047,0.3991851344,3.727154729,-0.1580797165,-1.025951497,1.025951497,3.730505539,3.632876154,3.636142205,0.8638365816,3.446072821,3.054628085,12.76209528,23.31273326,6.940326805,1.633384049,1.475526753,0.5861105622,0.95,0.95,0,0,188
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_rudder_pos0p2,rudder pulse +0.2,v001,delta_r,0.2,0.25,0.4,exit_gate_floor,floor,4.651690795,1.0298438,1.291436142,2.064273647,1.410781511,-0.008563857775,0.06427364684,-0.1392184889,4.471222418,1.135933256,0.5437898223,-0.2441119197,0.5396791571,-0.436632622,6.721051825,0.8423937542,-10.0065433,4.645199849,4.613260698,-6.722739279,14.25466365,4.152039683,2.461843554,0.03420135379,4.52216497,2.563648391,0.3966643539,3.230728828,0.4993747439,-1.014117157,1.014117157,3.269095272,3.185755024,3.223587382,0.9847290989,3.514213293,2.986455694,25.15981987,20.74058167,10.67873137,1.823085784,1.460549622,0.8963339233,0.95,0.95,0,0,166
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_rudder_pos0p2,rudder pulse +0.2,v002,delta_r,0.2,0.25,0.4,exit_gate_floor,floor,4.578504624,1.0858514,1.283502648,2.051840531,1.432183255,-0.01649735228,0.05184053118,-0.117816745,4.489663628,0.4674782564,0.7606587999,-0.4392488913,0.9574840546,0.57327957,-1.28075996,5.182503071,-2.832456969,4.577577659,4.51393569,-9.565243417,5.94440074,4.152039683,2.461843554,0.03420135379,4.242308955,2.038055251,0.3989993686,2.958806308,-0.01378528037,-1.033183886,1.033183886,2.958838421,2.863775119,2.863806201,0.9514965735,3.16846679,2.476264954,28.18233994,24.67333014,6.81854217,1.973417915,1.337406235,0.785866783,0.95,0.95,0,0,177
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_rudder_pos0p2,rudder pulse +0.2,v003,delta_r,0.2,0.25,0.4,exit_gate_floor,floor,4.49083141,1.1263639,1.267941995,2.062654212,1.438919651,-0.03205800479,0.06265421209,-0.1110803486,4.411701793,0.7004975925,0.3997587081,-0.3203439636,0.5849323871,-0.2944482504,3.403909744,0.3975033895,-7.360971834,4.484820689,4.466968725,-5.113900315,9.022203968,4.152039683,2.461843554,0.03420135379,4.733943593,2.231777661,0.3911862408,3.466001597,0.1691234488,-1.047733411,1.047733411,3.470125331,3.308094943,3.312030805,0.9301908651,3.360943522,2.985264918,5.33385044,18.20648517,7.929464393,0.4254388773,1.41315573,0.2944482504,0.95,0.95,0,0,174
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_rudder_pos0p4,rudder pulse +0.4,v001,delta_r,0.4,0.25,0.4,exit_gate_floor,floor,4.517476909,1.0410685,1.250475515,2.097923658,1.420139764,-0.049524485,0.09792365787,-0.1298602362,4.380224169,1.049416003,0.376928596,-0.3632788944,0.6266055345,-0.0920879888,4.808197371,-2.240876867,-8.220960464,4.519923991,4.504180027,-4.783604304,13.47300096,4.152039683,2.461843554,0.03420135379,4.733228754,2.397912729,0.3945473001,3.482753239,0.2999890708,-1.025592464,1.025592464,3.495649234,3.395845194,3.408419384,0.9851344688,3.615815889,3.273382972,9.809473575,16.40534911,8.257398856,0.8130675451,1.554147131,0.256970809,0.95,0.95,0,0,168
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_rudder_pos0p4,rudder pulse +0.4,v002,delta_r,0.4,0.25,0.4,exit_gate_floor,floor,4.439905944,1.0643914,1.26464482,2.106926383,1.436764885,-0.03535517975,0.1069263829,-0.1132351146,4.365160373,0.8398572429,0.1389002226,0.07873554184,0.8206621498,-0.3891417932,6.626554586,-3.585385517,-6.944771267,4.447390082,4.445220498,-1.789744267,10.89063209,4.152039683,2.461843554,0.03420135379,4.821958134,2.343852941,0.3922842836,3.557313314,0.236926558,-1.044480602,1.044480602,3.565194554,3.405820374,3.413365981,0.981293725,3.58616299,3.237662027,7.353347213,15.88815062,7.782067573,0.9459853187,1.22270752,0.3964801326,0.95,0.95,0,0,171
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_rudder_pos0p4,rudder pulse +0.4,v003,delta_r,0.4,0.25,0.4,exit_gate_floor,floor,5.362631305,1.2674747,1.259233287,2.112963884,1.375898695,-0.04076671261,0.1129638836,-0.1741013048,5.292102336,0.7419507388,0.4527058685,-0.2808087134,0.8795052403,0.4880340139,1.780938496,-2.19225741,-4.262296838,5.363001085,5.343859844,-4.842258688,7.980827631,4.152039683,2.461843554,0.03420135379,5.76216838,2.159387277,0.3968334319,4.502935092,0.04642339316,-0.9790652633,0.9790652633,4.503174389,4.599218521,4.599462934,0.7724534961,3.798408396,3.525727106,8.173464921,21.12933832,4.262296838,0.9934720267,1.386957228,0.4928461448,0.9456521739,0.5,0.009661835749,0.004830917874,207
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_rudder_pos0p6,rudder pulse +0.6,v001,delta_r,0.6,0.25,0.4,exit_gate_floor,floor,4.877958798,1.2634854,1.249009248,2.069257581,1.484571655,-0.05099075232,0.06925758059,-0.0654283449,4.722045854,1.131892551,0.5062868124,0.02146190647,0.9550595381,0.2433994897,2.943853236,5.049238668,-8.877568741,4.882133154,4.855810725,-5.952386497,13.47968796,4.152039683,2.461843554,0.03420135379,4.515372905,2.050005033,0.3962254002,3.266363657,-0.01925254776,-1.088346255,1.088346255,3.266420395,3.001217344,3.001269477,0.8613841164,2.987052292,2.267227959,16.3573944,27.04377025,8.877568741,1.727053352,1.50569534,0.6774154337,0.95,0.95,0,0,189
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_rudder_pos0p6,rudder pulse +0.6,v002,delta_r,0.6,0.25,0.4,exit_gate_floor,floor,5.288418069,1.326357,1.289372594,2.078661853,1.442104035,-0.01062740598,0.07866185327,-0.1078959648,5.215086616,0.8022228906,0.4150939786,-0.3577283059,1.032322551,0.8011153576,3.739099695,0.7593114522,-3.860028294,5.292730202,5.276427767,-4.498166519,8.745109106,4.152039683,2.461843554,0.03420135379,5.150109616,1.603525243,0.3971658163,3.860737022,-0.4751366101,-1.044938219,1.044938219,3.889864413,3.694703622,3.722578372,0.7878257655,3.325225602,2.556752833,31.0319971,27.71049084,25.66103549,2.282682321,1.535724895,1.118491498,0.95,0.95,0,0,217
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_rudder_pos0p6,rudder pulse +0.6,v003,delta_r,0.6,0.25,0.4,exit_gate_floor,floor,4.888654984,1.2004797,1.274131729,1.974107827,1.491143727,-0.02586827092,-0.02589217303,-0.0588562727,4.8308249,-0.3076527589,0.6486768064,-0.2692361822,0.7824839378,0.8770526296,6.520127244,4.764192903,4.045647228,4.883881759,4.840611473,-7.632575518,-3.643980456,4.152039683,2.461843554,0.03420135379,4.774879467,0.7892004539,0.3793897845,3.500747738,-1.184907373,-1.111753943,1.111753943,3.695840934,3.148851201,3.324333552,0.926091414,3.474006991,2.28248869,20.64013816,25.86570211,35.05392676,1.789892354,1.998365535,1.198124722,0.95,0.95,0,0,197
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_rudder_pos0p8,rudder pulse +0.8,v001,delta_r,0.8,0.25,0.4,exit_gate_floor,floor,4.780559618,1.2028056,1.276796199,2.140665182,1.488320417,-0.02320380091,0.1406651818,-0.06167958259,4.637479108,1.154489946,0.1551867317,-0.1926227887,0.8053093837,-0.3660939824,9.275494492,1.233726622,-8.210021097,4.781541847,4.779022862,-1.859882601,13.97948589,4.152039683,2.461843554,0.03420135379,4.85564252,2.396529709,0.3984727488,3.578846321,0.2558645267,-1.089847669,1.089847669,3.587980998,3.283804172,3.292185781,0.9060879569,3.373019996,2.847100885,21.0219846,23.65563767,9.377583182,1.984479444,1.347121892,0.6256993142,0.95,0.95,0,0,197
20260603_140315,04_Flight_Test/05_Results/cal/p30/20260603_140315,nausicaa_real_flight_vicon_calibration_20260603_131504,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,active_calibration_profile,C1_rudder_pos0p8,rudder pulse +0.8,v002,delta_r,0.8,0.25,0.4,exit_gate_floor,floor,4.717025292,1.1302481,1.278878244,2.067147802,1.467624139,-0.02112175585,0.06714780202,-0.0823758606,4.705689379,0.4535279044,-0.03021579335,-0.02643774455,0.2354549575,-0.07119032268,6.950446503,-2.036499212,-3.472696967,4.727590622,4.72749406,0.3662011707,5.505085571,4.152039683,2.461843554,0.03420135379,5.27812289,2.02165875,0.3902006575,3.999244645,-0.04548905179,-1.077423482,1.077423482,3.999503343,3.711859554,3.712099662,0.9532628119,3.816381294,3.529630062,6.950446503,17.37718719,7.509892019,0.6273417319,1.271978383,0.3906753762,0.95,0.95,0,0,179
