split,dataset_root,session_label,trial_id,throw_id,case_id,surface_axis,command_axis,command_value,command_abs,replay_status,replay_policy,replay_dt_s,replay_command_source,replay_command_onset_delay_s,duration_s,response_window_start_s,response_window_end_s,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_final_phi_deg,sim_final_phi_deg,final_phi_residual_actual_minus_sim_deg,actual_final_theta_deg,sim_final_theta_deg,final_theta_residual_actual_minus_sim_deg,actual_final_psi_deg,sim_final_psi_deg,final_psi_residual_actual_minus_sim_deg,actual_peak_p_rad_s,sim_peak_p_rad_s,peak_p_rad_s_residual_actual_minus_sim,actual_p_impulse_rad,sim_p_impulse_rad,p_impulse_rad_residual_actual_minus_sim,actual_phi_change_deg,sim_phi_change_deg,phi_change_deg_residual_actual_minus_sim,actual_peak_q_rad_s,sim_peak_q_rad_s,peak_q_rad_s_residual_actual_minus_sim,actual_q_impulse_rad,sim_q_impulse_rad,q_impulse_rad_residual_actual_minus_sim,actual_theta_change_deg,sim_theta_change_deg,theta_change_deg_residual_actual_minus_sim,actual_peak_r_rad_s,sim_peak_r_rad_s,peak_r_rad_s_residual_actual_minus_sim,actual_r_impulse_rad,sim_r_impulse_rad,r_impulse_rad_residual_actual_minus_sim,actual_psi_change_deg,sim_psi_change_deg,psi_change_deg_residual_actual_minus_sim,actual_roll_coupling_phi_change_deg,sim_roll_coupling_phi_change_deg,roll_coupling_phi_change_deg_residual_actual_minus_sim,actual_yaw_coupling_psi_change_deg,sim_yaw_coupling_psi_change_deg,yaw_coupling_psi_change_deg_residual_actual_minus_sim,actual_response_dy_m,sim_response_dy_m,response_dy_m_residual_actual_minus_sim,actual_response_dx_m,sim_response_dx_m,response_dx_m_residual_actual_minus_sim,actual_response_altitude_loss_m,sim_response_altitude_loss_m,response_altitude_loss_m_residual_actual_minus_sim,actual_max_abs_alpha_deg,sim_max_abs_alpha_deg,max_abs_alpha_deg_residual_actual_minus_sim,actual_alpha_gt_20_s,sim_alpha_gt_20_s,alpha_gt_20_s_residual_actual_minus_sim,actual_alpha_gt_30_s,sim_alpha_gt_30_s,alpha_gt_30_s_residual_actual_minus_sim,actual_speed_mean_m_s,sim_speed_mean_m_s,speed_mean_m_s_residual_actual_minus_sim,actual_response_delay_p_s,sim_response_delay_p_s,response_delay_p_s_residual_actual_minus_sim,actual_response_delay_q_s,sim_response_delay_q_s,response_delay_q_s_residual_actual_minus_sim,actual_response_delay_r_s,sim_response_delay_r_s,response_delay_r_s_residual_actual_minus_sim
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_222810,20260604_222810/c1_a_p02/v002,v002,C1_aileron_pos0p2,aileron,delta_a,0.2,0.2,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.9081438,0.15,0.8,4.290442845,4.579705504,-0.2892626592,0.3229393074,-0.2873277774,0.6102670848,1.038102673,1.481559093,-0.4434564202,-8.288054436,-16.58530632,8.297251882,-10.01838916,-17.74363761,7.725248445,-4.095180438,-2.77588748,-1.319292959,-0.5469805827,-0.270331066,-0.2766495167,-0.1434521953,-0.0853968215,-0.05805537379,-6.782081886,-12.36502568,5.582943799,-1.06278672,-0.02345801085,-1.039328709,-0.3439184908,-0.008323487443,-0.3355950033,-0.6180822164,-7.54426413,6.926181913,0.243475414,-0.4593592668,0.7028346808,0.07201055818,-0.1028382673,0.1748488255,6.192754989,6.339074521,-0.146319532,-6.782081886,-12.36502568,5.582943799,6.192754989,6.339074521,-0.146319532,0.2137470514,-0.248979778,0.4627268294,3.020779964,3.261362867,-0.2405829026,0.6789055481,1.079155783,-0.400250235,13.340204,6.075023474,7.265180523,0,0,0,0,0,0,4.878184472,5.302801326,-0.4246168542,0.2198618,0.18,0.03986180001,0.2315061,,,0.0195929,0.29,-0.2704071
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_222810,20260604_222810/c1_a_p02/v003,v003,C1_aileron_pos0p2,aileron,delta_a,0.2,0.2,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0182968,0.15,0.8,4.00399534,3.995559987,0.008435353109,0.399472697,-0.3369924819,0.7364651789,1.049347971,1.183585835,-0.1342378637,-8.72757933,-2.695007765,-6.032571565,-19.52979228,-20.14371558,0.6139233006,-7.799546649,0.4488949751,-8.248441624,-0.6360249713,0.4656753783,-1.10170035,-0.1778659523,0.2708578899,-0.4487238422,-14.59539701,-3.002993261,-11.59240375,-1.876299026,-1.860825807,-0.01547321856,-0.7317361879,-0.8551585889,0.123422401,-20.89323252,-22.4881376,1.59490508,0.4714527149,0.1896229271,0.2818297878,0.09685067284,0.06674518141,0.03010549143,7.614128065,11.61716158,-4.003033519,-14.59539701,-3.002993261,-11.59240375,7.614128065,11.61716158,-4.003033519,0.2031712045,-0.2858143495,0.488985554,2.384599963,2.477287544,-0.09268758083,0.508947181,0.6626160943,-0.1536689133,20.26837585,23.16403833,-2.895662475,0.04327119999,0.455,-0.4117288,0,0,0,4.068982651,3.999554303,0.06942834789,0.0485023,0.025,0.0235023,0.1006478,0.055,0.0456478,0.04292239999,0.015,0.02792239999
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_222810,20260604_222810/c1_a_p04/v001,v001,C1_aileron_pos0p4,aileron,delta_a,0.4,0.4,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0192106,0.15,0.8,4.378820252,4.902567992,-0.5237477399,0.8343003998,-0.226838154,1.061138554,1.004469361,1.280296131,-0.2758267701,-14.85863834,-31.52630806,16.66766971,-9.151786146,-14.24997977,5.098193627,-19.62021151,-0.733008213,-18.88720329,0.7150337536,-0.5953816221,1.310415376,0.05026612276,-0.2548310182,0.305097141,-13.82279154,-21.59807301,7.77528147,-1.496998179,-0.09782997323,-1.399168206,-0.5445506551,-0.04483102861,-0.4997196265,-5.901649969,-7.332169727,1.430519758,-0.8157301382,-0.3863347679,-0.4293953702,-0.08396462037,-0.03830780752,-0.04565681285,-1.357893455,8.370025745,-9.727919199,-13.82279154,-21.59807301,7.77528147,-1.357893455,8.370025745,-9.727919199,0.4729772627,-0.1809194819,0.6538967447,2.781480258,3.102988809,-0.3215085508,0.4736100741,0.7763998331,-0.3027897589,26.27708717,6.959371567,19.3177156,0.269856,0,0.269856,0,0,0,4.487095068,4.93460929,-0.4475142214,0.4198419,0.15,0.2698419,0.1639989,0.155,0.00899889999,0.3892419,0.42,-0.0307581
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_222810,20260604_222810/c1_a_p04/v002,v002,C1_aileron_pos0p4,aileron,delta_a,0.4,0.4,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.1396246,0.15,0.8,4.643865564,4.644490704,-0.0006251390948,0.3137751365,0.1897727387,0.1240023978,1.043540277,1.189060636,-0.1455203586,-16.65199339,1.288937689,-17.94093108,-12.8558809,-17.47640912,4.620528219,-11.60873359,16.97398331,-28.58271689,-1.006968463,0.3894364804,-1.396404944,-0.3261333979,0.003865363029,-0.3299987609,-26.81362499,-4.336280168,-22.47734482,-1.598644437,-1.498077653,-0.1005667845,-0.5623997832,-0.32459717,-0.2378026132,-9.544276068,-6.524035855,-3.020240213,0.412490442,0.3343126676,0.07817777445,0.08040768623,0.138670356,-0.05826266978,7.003996238,15.21529146,-8.211295219,-26.81362499,-4.336280168,-22.47734482,7.003996238,15.21529146,-8.211295219,0.03515989286,0.0003583972236,0.03480149563,2.670794764,2.669087444,0.001707319722,0.3838376739,0.484255719,-0.1004180451,17.70903221,23.02473535,-5.315703141,0,0.42,-0.42,0,0,0,4.175599617,4.193241401,-0.01764178355,0.1378695,0.06,0.0778695,0.1555954,0.28,-0.1244046,0.05129890001,0.05,0.001298900007
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_222810,20260604_222810/c1_a_p04/v003,v003,C1_aileron_pos0p4,aileron,delta_a,0.4,0.4,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.9989821,0.15,0.8,3.854600166,3.960800612,-0.1062004461,-0.1246117131,0.1539454789,-0.278557192,1.014466719,1.141634009,-0.1271672906,-21.10609184,6.965763324,-28.07185516,-21.86660899,-17.38400687,-4.482602121,4.25721728,17.26868125,-13.01146397,-1.497873978,0.3735362894,-1.871410267,-0.664363824,0.04570651944,-0.7100703434,-37.33033617,-8.613968187,-28.71636799,-1.759881859,-1.582093021,-0.1777888383,-0.6101051268,-0.5577921696,-0.05231295721,-17.09730927,-16.38632967,-0.710979595,0.9792329279,0.7107084211,0.2685245068,0.3679543081,0.3529403589,0.01501394917,13.69834675,19.87141102,-6.173064275,-37.33033617,-8.613968187,-28.71636799,13.69834675,19.87141102,-6.173064275,-0.1760081961,0.01784319459,-0.1938513907,2.480059891,2.532387017,-0.05232712631,0.5129301919,0.6700484468,-0.157118255,17.27981655,23.0136027,-5.733786153,0,0.38,-0.38,0,0,0,3.941831825,4.058590122,-0.1167582975,0.0480644,0.43,-0.3819356,0.1517417,0.17,-0.01825830001,0.0480644,0.05,-0.0019356
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_222810,20260604_222810/c1_a_p06/v001,v001,C1_aileron_pos0p6,aileron,delta_a,0.6,0.6,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0105438,0.15,0.8,4.057752917,3.958968797,0.09878411943,0.1005475891,0.4634061145,-0.3628585254,1.042041831,1.001934341,0.04010748966,-25.35774154,-0.6324905854,-24.72525095,-15.10186055,-16.90267956,1.800819003,-7.1671608,27.29968952,-34.46685032,-1.051865515,-0.4379318501,-0.6139336645,-0.414678237,-0.1387253888,-0.2759528482,-29.89288844,-9.817608487,-20.07527996,-1.702600225,-2.226916762,0.5243165371,-0.7013648771,-0.9736302054,0.2722653283,-18.91046472,-19.61003108,0.6995663615,0.4434559075,0.6031072084,-0.1596513009,0.1011298279,0.2627234822,-0.1615936543,0.7392041175,19.2319146,-18.49271048,-29.89288844,-9.817608487,-20.07527996,0.7392041175,19.2319146,-18.49271048,-0.02494561949,0.2401087902,-0.2650544097,2.576784623,2.508526534,0.06825808928,0.5350590636,0.5431915465,-0.008132482907,19.0931998,23.27318483,-4.179985029,0,0.46,-0.46,0,0,0,4.099159828,4.001974963,0.09718486502,0.1415103,0.15,-0.008489699988,0.08227950001,0.07,0.01227950001,0.08227950001,0.115,-0.03272049999
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_222810,20260604_222810/c1_a_p06/v002,v002,C1_aileron_pos0p6,aileron,delta_a,0.6,0.6,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.1392431,0.15,0.8,4.920958361,5.733006692,-0.8120483307,-0.02167948583,0.6057979522,-0.627477438,0.9983477083,1.627318475,-0.6289707666,-20.47827102,-50.35198883,29.87371781,-15.90650244,-19.02025489,3.113752451,-1.918725619,9.24028149,-11.15900711,-1.053874839,-1.138196451,0.08432161199,-0.4360686932,-0.5339787062,0.09791001302,-27.34852722,-37.06524549,9.716718269,-1.615539228,-0.1609100679,-1.45462916,-0.53298619,-0.06692699866,-0.4660591913,-3.79522748,-9.933611999,6.138384519,0.6372948597,-0.4134163141,1.050711174,0.2480421961,-0.007023916465,0.2550661126,8.446743096,13.76913994,-5.322396839,-27.34852722,-37.06524549,9.716718269,8.446743096,13.76913994,-5.322396839,-0.1320543237,0.3046977036,-0.4367520273,2.881145825,3.259941612,-0.3787957864,0.3153469091,0.8066892152,-0.4913423061,14.73156246,6.038641072,8.692921388,0,0,0,0,0,0,4.520747656,5.201092982,-0.6803453268,0.1258928,0.13,-0.004107200003,0.1735543,0.12,0.05355429999,0.06329069999,0.48,-0.4167093
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_222810,20260604_222810/c1_a_p06/v003,v003,C1_aileron_pos0p6,aileron,delta_a,0.6,0.6,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.915159,0.15,0.8,4.187859093,4.571866779,-0.384007686,-0.5922130338,1.118335732,-1.710548765,1.00829547,1.68017396,-0.6718784895,-19.94194516,-32.30331077,12.36136561,-17.11665366,-20.62651264,3.509858973,17.76281931,22.72179665,-4.958977334,-2.514926121,-1.373295096,-1.141631026,-1.059207265,-0.6361569431,-0.4230503222,-40.24759662,-43.29122244,3.043625819,-1.827117545,-0.1395218637,-1.687595681,-0.3772571935,-0.05488594863,-0.3223712449,-6.936649108,-10.94330762,4.006658516,1.285533427,-0.4154898725,1.701023299,0.4007917513,0.007105860409,0.3936858909,14.58730254,15.80147642,-1.214173879,-40.24759662,-43.29122244,3.043625819,14.58730254,15.80147642,-1.214173879,-0.5565080685,0.8047365447,-1.361244613,2.950317544,3.234378554,-0.2840610092,0.6588523376,1.222846539,-0.5639942011,22.78100017,5.306901437,17.47409873,0.2090446,0,0.2090446,0,0,0,4.779467357,5.478112611,-0.6986452531,0.1272414,0.13,-0.002758599994,0.3439948,0.13,0.2139948,0.1977982,0.5,-0.3022018
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_222810,20260604_222810/c1_a_p08/v001,v001,C1_aileron_pos0p8,aileron,delta_a,0.8,0.8,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.8823925,0.15,0.8,4.094209353,4.46054624,-0.3663368874,0.68462102,-0.01872750073,0.7033485208,0.9084985182,1.637904059,-0.7294055404,-25.43016309,-57.08633007,31.65616698,3.115621861,-20.89505576,24.01067762,-10.12830826,2.777263849,-12.90557211,-0.8784194901,-1.713221223,0.8348017328,-0.1676490051,-0.7525422054,0.5848932002,-26.14873977,-52.2937723,26.14503253,-1.064410566,-0.2087579039,-0.8556526618,-0.3346523974,-0.05353909216,-0.2811133053,10.27806675,-9.474900059,19.75296681,0.5387130899,-0.7452756376,1.283988727,0.1429183321,-0.07333884342,0.2162571755,0.9632850744,10.07954001,-9.116254934,-26.14873977,-52.2937723,26.14503253,0.9632850744,10.07954001,-9.116254934,0.4846975684,-0.049714842,0.5344124104,3.005706975,3.279452484,-0.2737455087,0.5999999243,1.226344043,-0.6263441188,31.43851504,5.923860699,25.51465435,0.1703564,0,0.1703564,0.0291917,0,0.0291917,4.809248995,5.397817869,-0.5885688742,0.1453785,0.135,0.01037850001,0.1691152,0.13,0.03911520001,0.03288010001,0.425,-0.3921199
heldout,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_222810,20260604_222810/c1_a_p08/v002,v002,C1_aileron_pos0p8,aileron,delta_a,0.8,0.8,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.9961558,0.15,0.8,4.250774015,4.106234409,0.1445396068,0.3466512021,0.1529966012,0.1936546009,0.9417731087,0.9621073181,-0.0203342094,-28.68432149,1.764056824,-30.44837831,-3.909930909,-10.72872258,6.818791668,-6.850042569,29.65099918,-36.50104175,-1.261596786,0.4447528932,-1.706349679,-0.4949193886,0.03941479477,-0.5343341834,-33.0434936,-4.040063636,-29.00342996,-1.601237816,-1.267153082,-0.3340847333,-0.6905348608,-0.1786412271,-0.5118936337,-9.847227783,-1.04311029,-8.804117493,0.7439442764,0.8119181901,-0.06797391378,0.2143877232,0.3027191419,-0.08833141871,9.95291179,25.38852982,-15.43561803,-33.0434936,-4.040063636,-29.00342996,9.95291179,25.38852982,-15.43561803,0.1277673893,-0.01060430901,0.1383716983,2.864930054,2.693703858,0.1712261964,0.5108137709,0.5438959444,-0.03308217356,18.01438041,23.61611507,-5.601734664,0,0.4,-0.4,0,0,0,4.367604016,4.244982104,0.1226219115,0.0620021,0.055,0.007002100001,0.0676048,0.335,-0.2673952,0.0442788,0.105,-0.0607212
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_222810,20260604_222810/c1_a_p08/v003,v003,C1_aileron_pos0p8,aileron,delta_a,0.8,0.8,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0521713,0.15,0.8,4.617730699,5.1272001,-0.5094694001,-0.02696982067,0.1592187291,-0.1861885498,0.924210547,1.470083939,-0.5458733915,-18.82762864,-58.41987235,39.5922437,-12.5209121,-19.30241799,6.781505885,4.440982657,7.493966894,-3.052984237,-1.39983329,-1.486152783,0.08631949273,-0.4906360259,-0.6020742917,0.1114382658,-26.7869958,-43.80544158,17.01844578,-1.77015867,-0.4461487001,-1.32400997,-0.7146966364,-0.178837345,-0.5358592914,-10.90589027,-13.33957693,2.433686664,0.7930780479,-0.5043525639,1.297430612,0.2702909584,-0.01961061372,0.2899015721,17.71259174,16.13477234,1.577819406,-26.7869958,-43.80544158,17.01844578,17.71259174,16.13477234,1.577819406,-0.1161156,0.0412064616,-0.1573220616,2.845723241,3.145524621,-0.2998013798,0.3882939334,0.7951530006,-0.4068590672,14.88735378,7.065956135,7.821397643,0,0,0,0,0,0,4.464765796,5.013845819,-0.5490800231,0.1282611,0.14,-0.0117389,0.1106002,0.115,-0.004399800004,0.05759809999,0.45,-0.3924019
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_222810,20260604_222810/c1_a_p10/v001,v001,C1_aileron_pos1p0,aileron,delta_a,1,1,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.9323884,0.15,0.8,4.018266414,4.384772549,-0.3665061354,0.6237654954,-0.07408775332,0.6978532488,0.955760512,1.635055231,-0.6792947187,-29.97054667,-66.16794467,36.197398,-1.003747005,-23.3032112,22.29946419,-7.804219895,4.205703746,-12.00992364,-1.421308427,-1.990951499,0.5696430724,-0.4115544367,-0.7445189877,0.3329645509,-36.44043223,-56.6795882,20.23915597,-1.484618227,-0.5938868974,-0.8907313297,-0.5423982055,-0.2026610045,-0.3397372009,0.777043888,-14.79390331,15.5709472,0.8167195289,-0.5861758735,1.402895402,0.2094135096,0.01316638457,0.1962471251,9.122836268,15.4842679,-6.361431635,-36.44043223,-56.6795882,20.23915597,9.122836268,15.4842679,-6.361431635,0.3629200397,-0.1173186643,0.480238704,2.763405129,3.031915021,-0.2685098922,0.5643817453,1.1137717,-0.5493899549,30.62279893,8.083575668,22.53922327,0.1623288,0,0.1623288,0.0120402,0,0.0120402,4.455501183,4.995968231,-0.5404670473,0.08918929999,0.15,-0.06081070001,0.1393171,0.14,-0.0006829000113,0.04620119999,0.47,-0.4237988
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_222810,20260604_222810/c1_a_p10/v002,v002,C1_aileron_pos1p0,aileron,delta_a,1,1,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.9312124,0.15,0.8,4.055676459,3.925482589,0.1301938708,0.5600265321,-0.1596541585,0.7196806906,0.9628852461,0.9288559338,0.03402931228,-29.61489495,-4.159411764,-25.45548319,-5.91966997,-0.693228901,-5.226441069,-8.531487697,30.27402313,-38.80551083,-1.121643227,-0.3815834144,-0.7400598128,-0.2744455685,-0.009163593913,-0.2652819746,-28.79309087,-7.050388846,-21.74270202,-1.380230035,-0.8382733133,-0.5419567217,-0.5230336432,-0.08590186108,-0.4371317821,-6.007102656,4.575207358,-10.58231001,0.7143728339,1.117392555,-0.403019721,0.1256941162,0.4306638731,-0.304969757,9.156324852,30.52871154,-21.37238669,-28.79309087,-7.050388846,-21.74270202,9.156324852,30.52871154,-21.37238669,0.3435451051,-0.2225460051,0.5660911102,2.805197152,2.738043738,0.06715341443,0.5858665524,0.6192509465,-0.03338439406,24.629194,23.80976676,0.8194272328,0.1130361,0.33,-0.2169639,0,0,0,4.493318933,4.346104009,0.147214924,0.1108054,0.17,-0.0591946,0.1229844,0.33,-0.2070156,0.050952,0.15,-0.099048
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_222810,20260604_222810/c1_a_p10/v003,v003,C1_aileron_pos1p0,aileron,delta_a,1,1,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0291813,0.15,0.8,4.086429507,3.920879674,0.1655498327,0.02222853387,0.7427769224,-0.7205483885,1.0271318,0.9455045997,0.08162720025,-27.10737908,6.232440797,-33.33981987,-25.20489252,-18.36980949,-6.835083023,0.2921101595,50.89798526,-50.6058751,-1.662448885,-0.2718673762,-1.390581509,-0.7272252689,-0.04856513753,-0.6786601313,-36.79162766,-3.541587928,-33.25003973,-2.066641278,-1.806762018,-0.2598792597,-0.7450314102,-0.5752453871,-0.1697860231,-20.28855474,-8.681478279,-11.60707646,1.098724891,1.284088911,-0.1853640193,0.4017873223,0.4451936458,-0.04340632354,9.840796728,31.40203292,-21.5612362,-36.79162766,-3.541587928,-33.25003973,9.840796728,31.40203292,-21.5612362,-0.08180282279,0.3550183759,-0.4368211987,2.556378837,2.522074846,0.03430399112,0.4308389281,0.4726938941,-0.04185496599,16.89886964,25.38487853,-8.486008896,0,0.475,-0.475,0,0,0,4.0535862,4.019744439,0.03384176134,0.08906559999,0.19,-0.1009344,0.133167,0.16,-0.026833,0.05975889999,0.165,-0.1052411
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_n02/v001,v001,C1_aileron_neg0p2,aileron,delta_a,-0.2,0.2,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0747187,0.15,0.8,4.877958688,5.585516834,-0.7075581468,-0.3157347988,0.3610655522,-0.676800351,0.9813196741,1.452023481,-0.470703807,8.709707898,26.73561891,-18.02591101,-10.16836517,-16.72962298,6.561257809,11.37360714,8.309242419,3.064364721,-0.2586230256,0.6509091321,-0.9095321577,-0.04695803953,0.3215625206,-0.3685205601,-0.975279381,13.67062716,-14.64590654,-1.71355872,-0.03346085943,-1.68009786,-0.7116673731,-0.01638321284,-0.6952841602,-8.522222761,-8.839731819,0.3175090577,0.4234979671,-0.2607368199,0.684234787,0.1529079824,-0.1011102408,0.2540182231,9.190589408,7.408907532,1.781681876,-0.975279381,13.67062716,-14.64590654,9.190589408,7.408907532,1.781681876,-0.1681468269,0.1472450808,-0.3153919077,2.93435563,3.355752595,-0.4213969654,0.3729177931,0.8032314531,-0.43031366,14.7476244,5.739287432,9.008336971,0,0,0,0,0,0,4.637906605,5.322895289,-0.6849886835,0.01624389999,0.1,-0.08375610001,0.135164,,,0.09388479999,0.16,-0.06611520001
