split,session_label,calibration_profile_hash,case_id,case_name,throw_id,command_axis,command_value,pulse_start_s,pulse_duration_s,replay_status,replay_policy,replay_dt_s,alignment_window_s,alignment_elapsed_s,alignment_sample_count,alignment_method,replay_command_source,actual_termination_group,sim_first_exit_reason,sim_first_exit_time_s,duration_s,x0_m,y0_m,z0_m,u0_m_s,v0_m_s,w0_m_s,p0_rad_s,q0_rad_s,r0_rad_s,phi0_deg,theta0_deg,psi0_deg,actual_x_end_m,actual_y_end_m,actual_z_end_m,sim_x_end_m,sim_y_end_m,sim_z_end_m,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_sink_rate_m_s,sim_sink_rate_m_s,sink_rate_residual_actual_minus_sim_m_s,actual_glide_ratio_x_over_altloss,sim_glide_ratio_x_over_altloss,glide_ratio_residual_actual_minus_sim,actual_final_phi_deg,sim_final_phi_deg,actual_final_theta_deg,sim_final_theta_deg,actual_final_psi_deg,sim_final_psi_deg,max_abs_sim_phi_deg,max_abs_sim_theta_deg,max_abs_sim_p_rad_s,max_abs_sim_q_rad_s,max_abs_sim_r_rad_s
heldout,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p8,rudder pulse +0.8,v003,delta_r,0.8,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1516983,26,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.83,0.9776105,1.926002132,2.13161604,1.344938947,4.313752886,1.38462591,0.5765581383,-0.3820799519,0.1537955092,-0.1526213792,2.159091835,-4.000587323,-12.1411418,5.262541501,2.574388505,0.3935263899,5.465564291,2.371494998,0.1887868448,3.336539369,3.539562159,-0.20302279,0.442772465,0.2398789579,0.2028935071,0.9514125573,1.156152102,-0.204739545,0.9732020649,1.18263061,-0.2094285455,3.506932238,3.06150216,0.4454300778,13.92058427,16.28709876,-9.091990988,15.03313902,-3.367552361,30.23106175,16.28709876,15.03313902,0.5325473434,0.7016314886,1.21289787
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos1p0,rudder pulse +1.0,v001,delta_r,1,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1537731,20,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.745,0.9958857,1.903960414,2.156090276,1.360279295,4.091247075,0.7075420402,0.265174794,0.3548841328,0.3913391982,0.04331396501,15.70270902,-1.33894868,-3.880714522,5.418650449,1.499738564,0.3944646066,5.105337434,3.382656398,-0.05632461013,3.514690035,3.20137702,0.3133130146,-0.656351712,1.226566122,-1.882917834,0.9658146883,1.416603905,-0.4507892168,0.969804756,1.422456317,-0.4526515611,3.639093583,2.259895662,1.379197921,-3.608294217,27.40196062,-21.68909839,-1.875034401,28.31497947,58.89290583,27.40196062,4.78745173,0.3548841328,0.6552231598,1.465912826
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos1p0,rudder pulse +1.0,v002,delta_r,1,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1500035,12,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.95,1.0468387,2.119955611,2.128326261,1.362796381,4.607788663,0.4896118349,0.9225771653,-0.1680427346,0.728448076,0.03027809859,5.294208696,3.998679808,-4.163474097,5.538384306,2.005427747,0.3895735821,5.279734587,2.559928505,0.1982211805,3.418428695,3.159778976,0.258649719,-0.1228985143,0.4316022436,-0.5545007579,0.9732227987,1.1645752,-0.1913524016,0.9296778947,1.112468617,-0.1827907218,3.512483164,2.713245976,0.7992371877,2.87897213,24.75285518,-15.86681029,17.47906595,13.72945071,42.23458766,24.75285518,19.28744199,0.3039398583,1.03002624,0.9191545264
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos1p0,rudder pulse +1.0,v003,delta_r,1,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1548537,26,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.725,0.9058138,1.902024617,2.143798537,1.301996263,4.286935341,1.136288185,0.4234862769,-0.3018290237,0.111005798,-0.2436828354,6.233518589,-5.925145741,-10.25451696,5.06128713,2.233277433,0.387391448,5.315649305,2.485825322,0.1554153652,3.159262513,3.413624688,-0.2543621749,0.08947889553,0.3420267847,-0.2525478892,0.9146048151,1.146580898,-0.2319760828,1.009705102,1.265801976,-0.2560968742,3.454237787,2.977220965,0.4770168221,3.345559978,17.06313795,-6.795156135,10.3047378,8.312820898,32.97822733,17.06313795,10.3047378,0.540796588,0.7417696493,1.334910469
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v001,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1509275,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.98,1.0566738,2.118072825,2.120970926,1.323360622,4.729455158,0.941766222,1.203709177,-0.3706214642,1.058141374,0.1473243837,-3.081589724,6.433529473,-8.888695819,5.418051213,2.587226419,0.3955774771,5.351375331,2.154364276,0.2406116681,3.299978388,3.233302506,0.06667588225,0.4662554929,0.03339335004,0.4328621428,0.9277831449,1.082748954,-0.154965809,0.8780222855,1.024676635,-0.1466543498,3.556842357,2.986197765,0.5706445927,8.788561303,5.349821864,-16.43266592,27.72862086,-11.02003944,8.925000931,5.349821864,27.72862086,0.3711803751,1.059659119,0.567515957
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v002,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1503014,13,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.965,1.0138107,2.053600408,2.165525927,1.399185852,4.361749459,0.6880740722,1.128023908,-0.1055218117,1.096393978,0.1465116824,3.934347853,12.55989568,-4.32613828,4.755441619,2.181884446,0.3967789263,4.727864534,2.708221351,0.2761394335,2.701841212,2.674264126,0.02757708508,0.01635851817,0.5426954239,-0.5263369057,1.002406926,1.123046419,-0.1206394928,0.9887515746,1.107747648,-0.1189960738,2.695353695,2.381258763,0.3140949314,-3.730538994,17.51814722,-12.60762069,25.63074064,4.694637125,33.16722494,17.51814722,25.8771327,0.2543647968,1.096393978,0.6734785145
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v003,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1527011,24,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.235,1.2625038,2.085658853,2.086277578,1.452918217,5.149876591,1.282367939,0.6041702482,-0.1843193479,0.4589080384,-0.3239943972,6.903160847,1.416965597,-10.56032756,5.80665498,2.061556133,0.3943394041,6.372878839,3.044288887,0.3299931281,3.720996128,4.287219987,-0.5662238591,-0.02472144467,0.958011309,-0.9827327537,1.058578813,1.122925089,-0.064346276,0.8384757436,0.8894429376,-0.05096719392,3.515086532,3.817903821,-0.3028172889,19.85069455,28.91124127,-18.8110398,15.76837133,15.82261269,49.15151323,28.91124127,19.98320794,0.6527211365,0.9848955793,1.067257306
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v004,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1553954,8,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.72,0.9619307001,1.870449327,2.075246788,1.521845188,3.829621028,0.006447562274,0.2047924588,0.1533157559,-0.8378181482,0.9330501774,8.144865691,-7.054661898,1.222539169,5.000592633,1.325872807,0.2575932588,5.227370054,2.961765632,-0.05341610031,3.130143307,3.356920727,-0.2267774204,-0.7493739812,0.8865188437,-1.635892825,1.264251929,1.575261288,-0.3110093591,1.314285872,1.637603715,-0.3233178431,2.475885727,2.131024708,0.3448610188,-2.116584681,17.69640526,-11.22647014,-0.7041764999,27.00124216,34.81641796,18.27556592,9.903975691,0.8729028343,0.8378181482,0.9330501774
heldout,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v005,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1512643,19,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.98,1.0471017,1.913478424,2.109234154,1.493530983,4.233122824,0.7235739027,1.019322737,-0.2033728466,0.7959106996,0.06145619384,1.774833176,8.901962964,-7.098252913,4.711944854,2.343937542,0.3816468848,4.772253386,2.400271857,0.2512558871,2.79846643,2.858774963,-0.06030853282,0.2347033875,0.2910377031,-0.05633431562,1.111884098,1.242275096,-0.1303909978,1.061868296,1.186393925,-0.124525629,2.51686883,2.301241465,0.2156273647,18.18094812,11.70676417,-15.2322279,24.99826187,-0.5407684805,21.93600649,11.70676417,24.99826187,0.2036380355,0.8251894683,0.5030422143
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v006,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1531131,24,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.865,0.9783163,1.923317896,2.236135977,1.388138154,4.153136514,1.320668848,0.802180459,-0.2877825005,0.59222936,0.2261556174,1.04073007,0.3421751813,-11.7351464,5.058544095,2.645493486,0.3966054267,5.069052289,2.70590049,0.210046211,3.135226199,3.145734393,-0.01050819391,0.4093575088,0.4697645131,-0.0604070043,0.9915327277,1.178091943,-0.1865592157,1.013509361,1.204203532,-0.1906941709,3.161999711,2.670194301,0.4918054108,19.74459341,13.51378188,-9.84703177,17.76937486,-4.393112529,26.35276618,13.51378188,17.76937486,0.289516994,0.8096693129,0.865653949
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v007,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1536608,26,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.07,1.170967,2.037308822,2.098931814,1.366669835,5.076385441,0.5432016923,0.9221393305,0.1419849248,0.8066464203,-0.07638386342,6.873904736,5.331786477,-3.01650962,5.720867606,1.789064812,0.3982820567,5.417770223,3.003315551,0.1510132095,3.683558785,3.380461401,0.3030973835,-0.3098670016,0.9043837367,-1.214250738,0.9683877778,1.215656625,-0.2472688472,0.8269983508,1.038164718,-0.2111663669,3.80380553,2.780769941,1.023035589,-2.716802666,23.86060414,-22.06858339,20.92143308,11.49371068,46.17367518,23.86073317,24.11029644,0.3603596082,1.321422671,0.9508492176
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v008,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1505684,24,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.09,1.1576607,2.027501069,2.073818255,1.387529241,4.911065028,1.437502864,0.8473330155,-0.2576052841,0.6922974434,-0.2317287137,3.945316702,3.706143556,-12.47135769,5.512233346,2.36315632,0.3905208611,5.629275071,2.549861778,0.2478690352,3.484732277,3.601774002,-0.1170417249,0.2893380651,0.4760435231,-0.186705458,0.9970083797,1.139660206,-0.1426518259,0.8612267651,0.9844509757,-0.1232242106,3.495188554,3.160392882,0.3347956718,23.01767743,17.79907135,-16.19497967,25.25730736,-0.7884152406,32.40422001,17.79907135,25.40119758,0.4820897126,1.143862167,0.8350811324
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v009,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1944748,16,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.15,1.2326585,2.373134941,2.183423102,1.405204729,5.13508571,1.549338407,1.451380302,-0.334339936,1.169989013,0.06203667903,-0.5531767046,12.14791721,-11.96578497,6.074630687,2.551300527,0.2928651492,5.799728413,2.736146047,0.1810145945,3.701495746,3.426593472,0.2749022744,0.3678774252,0.5527229455,-0.1848455203,1.11233958,1.224190134,-0.1118505547,0.9023907106,0.9931299986,-0.09073928803,3.32766703,2.799069667,0.5285973636,7.697197981,18.5235959,-25.8257473,28.69801391,-7.434264279,35.61296185,19.03823485,28.93226686,0.3754272221,1.169989013,0.8794462811
train,20260603_143411,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v010,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.156339,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.145,1.2278329,2.154472312,2.085887778,1.5183529,5.098983758,0.8574352774,1.024761827,-0.2137900624,0.9888437063,0.1036492247,6.608886253,11.04206768,-7.043661176,5.50190284,1.895976656,0.3955144062,5.304578404,3.037338331,0.158697465,3.347430529,3.150106093,0.1973244361,-0.1899111219,0.951450553,-1.141361675,1.122838494,1.359655435,-0.2368169412,0.9144880331,1.10736195,-0.1928739173,2.981221741,2.316841467,0.6643802736,8.196380486,26.56310371,-21.38439216,18.99458894,15.19368855,55.55350798,27.69149194,26.84590878,0.5740630005,1.324102266,1.021485028
heldout,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v001,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1550424,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.105,1.1875385,2.026230689,2.261946053,1.429730242,4.833678861,1.104561892,0.6253219556,0.09471376046,0.640629511,0.01309747115,8.034049936,5.09428284,-6.016581423,5.633064751,2.344006047,0.3818902666,5.550616057,3.577261192,0.2009644054,3.606834063,3.524385368,0.08244869478,0.08205999374,1.315315139,-1.233255145,1.047839976,1.228765837,-0.1809258612,0.8823629515,1.034716632,-0.1523536805,3.442161156,2.868231897,0.5739292589,11.44534031,29.99286059,-15.98843802,11.40089466,6.13831419,59.59426705,29.99286059,18.99726827,0.3079107641,0.9495540849,1.19717447
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v002,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1549954,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.96,1.0292884,1.928681114,2.122320804,1.500812839,4.100467913,0.9313839074,0.6983839435,-0.0401323662,0.5397404376,0.113331992,5.549559865,5.911468904,-7.392340097,4.825925751,2.287086778,0.393901664,4.846379289,2.86242541,0.2540304901,2.897244637,2.917698176,-0.02045353814,0.1647659738,0.7401046056,-0.5753386318,1.106911175,1.246782349,-0.139871174,1.075414019,1.211305159,-0.1358911399,2.617413847,2.340182453,0.2772313947,6.451703506,20.68341266,-3.317872061,16.33667337,5.027602319,40.21313425,20.68341266,17.61778358,0.1400501461,0.7826583697,0.9358032868
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v003,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1527881,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.89,1.031414,1.883501715,2.172578685,1.441158681,4.060206667,1.330617509,0.6813194524,-0.08540233534,0.618050349,0.1107611416,6.664259302,2.988544902,-11.1620356,4.869203102,2.438908918,0.3999439282,4.981467195,3.036120054,0.1371102755,2.985701386,3.097965479,-0.1122640932,0.266330233,0.8635413688,-0.5972111358,1.041214753,1.304048405,-0.2628336527,1.009502249,1.26433072,-0.2548284711,2.867517367,2.375652213,0.4918651548,7.76154386,20.371386,-8.255311928,14.18489814,8.211140289,41.64644893,20.371386,15.4100687,0.1996526632,0.8231244226,1.041345646
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v004,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1551003,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.995,1.0822028,1.989338643,2.155685506,1.450093836,4.531380518,0.62886327,0.8840359328,-0.04294266283,0.7708584264,0.07679383242,8.106618832,7.572332547,-4.613655881,5.071834195,1.847259734,0.3815279885,5.017525289,2.996367881,0.1990236411,3.082495552,3.028186646,0.05430890628,-0.3084257714,0.8406823751,-1.149108146,1.068565847,1.251070195,-0.1825043475,0.9873988934,1.156040434,-0.1686415406,2.884703418,2.420477011,0.464226407,-15.73716694,23.893985,-18.72207467,17.25062948,15.04123882,45.02003096,23.893985,20.54643957,0.2317963572,1.041496446,1.011456214
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v005,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1558738,9,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.1295914,1.1295914,2.275263925,2.117752634,1.45811328,5.153747118,0.152526992,1.312976346,-0.1423841698,1.125137309,0.3921948181,4.238769746,11.40603454,0.4571854473,5.37394995,1.594768488,0.3584409429,5.509315626,2.664543779,0.3979691056,3.098686025,3.234051702,-0.1353656769,-0.522984146,0.5467911454,-1.069775291,1.099672338,1.060144175,0.0395281627,0.9735133761,0.9385200478,0.03499332829,2.817826655,3.05057725,-0.2327505949,-10.41357157,13.75103157,-21.54148884,29.7321646,14.14062635,25.77240144,14.11106899,29.7321646,0.2537227406,1.128971289,0.3921948181
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v006,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1504791,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.235,1.2592742,2.050367976,2.161170613,1.497289085,4.957698015,1.658657408,0.5964521389,-0.3687394526,0.4901111146,-0.2121736909,2.955776653,3.671574224,-13.72184328,5.564411985,2.452181777,0.396287508,6.02198003,2.816630817,0.3422028711,3.514044008,3.971612054,-0.4575680453,0.2910111643,0.6554602046,-0.3644490403,1.101001577,1.155086214,-0.0540846369,0.8743144081,0.9172634631,-0.04294905502,3.19167936,3.438368501,-0.2466891411,10.97371449,22.44039801,-14.35111451,22.64294469,6.056547562,40.81548899,22.44039801,23.76845083,0.5434175178,0.9238503764,1.028876827
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v007,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1538258,22,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.07,1.1885999,2.0360949,2.189706931,1.355071956,4.94349874,1.959001335,0.4126821774,-0.4712434462,0.3577172146,-0.5459634117,8.761068181,-3.071678221,-16.60193448,5.867141606,2.190709517,0.3994262503,6.493260338,3.127513512,0.1988701024,3.831046706,4.457165437,-0.6261187317,0.001002585628,0.9378065812,-0.9368039955,0.9556457053,1.156201853,-0.2005561479,0.8040095791,0.9727426809,-0.1687331018,4.008856718,3.855006308,0.1538504098,14.27461247,28.1617184,-5.463121899,13.66324323,22.62796743,46.55264269,28.1617184,16.08979084,0.7092181886,0.9785887987,1.397496064
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v008,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1562326,26,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.07,1.1457292,2.143955424,2.177531602,1.46337879,4.946950849,0.5932078701,1.126492668,0.0538668293,1.218683466,0.1750292026,7.563401289,12.05790883,-3.118748241,5.444872698,1.759362075,0.3963108137,5.13950096,3.238228801,0.1925646841,3.300917274,2.995545536,0.3053717377,-0.4181695268,1.060697199,-1.478866726,1.067067976,1.270814106,-0.2037461296,0.9313439655,1.109174931,-0.1778309653,3.093446103,2.357186249,0.7362598542,-3.32339136,27.94284687,-29.7467242,16.88059786,16.7614579,55.53900489,28.21911931,25.05203244,0.4629240342,1.290599774,1.226555539
train,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v009,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1513567001,26,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.1,1.1679034,2.046695913,2.079232713,1.37351074,5.12226858,0.2549668511,0.8826732433,-0.09234592831,0.6888144326,0.1964565299,5.702795353,4.35309639,-0.9797782587,5.676758251,1.624571022,0.3847944396,5.49654141,2.80712376,0.2331809832,3.630062338,3.449845497,0.180216841,-0.4546616913,0.7278910468,-1.182552738,0.9887163002,1.140329757,-0.1516134564,0.846573698,0.976390476,-0.129816778,3.671490332,3.02530516,0.6461851724,-16.69051275,18.83216712,-20.92887956,25.78918995,11.47694136,35.52406767,18.88378973,26.19859021,0.3425073084,1.305288755,0.638098933
heldout,20260603_144119,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v010,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1548565,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_remaining_duration,,1.1531151,2.02146852,2.13420185,1.43988112,4.907934692,1.402107894,0.4850235251,-0.1232746913,0.3598599356,-0.4047272927,9.210503524,2.747343442,-11.57474503,5.687344844,2.201830495,0.3977608225,6.052123783,2.982183405,0.4110500862,3.665876323,4.030655263,-0.3647789397,0.06762864514,0.8479815552,-0.7803529101,1.042120297,1.028831034,0.01328926374,0.9037435182,0.8922188545,0.0115246637,3.517709359,3.917703812,-0.3999944536,13.50633116,23.59669576,-16.8268634,17.02893465,10.33766999,41.97866352,23.59669576,18.36778285,0.5205525891,0.8264297777,1.067927136
