compact_library_id,library_size_case_id,library_size_human_label,primitive_variant_id,transition_object_id,primitive_id,entry_role,transition_entry_class,controller_id,finite_horizon_s,controller_input_slots_per_primitive,controller_input_update_period_s,primitive_timing_contract_version,primitive_timing_contract_status,transition_success_probability,transition_chain_compatible_rate,transition_exit_classes_seen,transition_pairs_seen,continuation_probability,terminal_useful_probability,hard_failure_risk,expected_energy_residual_m,expected_updraft_gain_proxy_m,expected_lift_dwell_time_s,minimum_wall_margin_min_m,floor_margin_min_m,ceiling_margin_min_m,saturation_fraction_mean,known_failure_boundaries,environment_coverage,runtime_context_conditioning_required,runtime_context_conditioning_version,runtime_context_conditioning_policy,context_conditioning_keys,sample_count,margin_class,prediction_source,claim_status
v53lib_no_cluster_no_merge_304dc796f330,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_a972af2eb71b,primvar_safe_exit_or_recovery_handoff_transition_object_a972af2eb71b__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_a3eda237a32c,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.5,0.5,0.05,-0.0322941404827373,0.0,0.0235,-0.0721012301094399,0.5059060734083237,0.7971669948028199,0.8400000000000001,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_ef12a0bca71e,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_ade35f1910dc,primvar_safe_exit_or_recovery_handoff_transition_object_ade35f1910dc__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_b61579e04473,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.45,0.45,0.1,-0.0326940423113786,0.0,0.0225,-0.0721495176605229,0.5039734290951108,0.7971669948028199,0.74,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_67bb86e5ad7d,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_f4851019c016,primvar_safe_exit_or_recovery_handoff_transition_object_f4851019c016__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_30cdac1273d5,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.45,0.45,0.1,-0.0321247013324014,0.0,0.023,-0.0723510332345336,0.5048858885942025,0.7971669948028199,0.665,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_61d075274242,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_12757a82d315,primvar_safe_exit_or_recovery_handoff_transition_object_12757a82d315__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_990a9df44945,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.45,0.45,0.1,-0.0324361426246883,0.0,0.0265,-0.0720824453891477,0.5052984139855586,0.7971669948028199,0.4699999999999999,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_ae0ab10f7b94,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_18de09235278,primvar_safe_exit_or_recovery_handoff_transition_object_18de09235278__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_3e94176a9e55,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.475,0.475,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.475,0.475,0.075,-0.0317489272437902,0.0,0.023,-0.0720974764695272,0.5050267275960933,0.7971669948028199,0.5800000000000001,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_d48e3875ed70,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_243890523240,primvar_safe_exit_or_recovery_handoff_transition_object_243890523240__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_18ba8aae69e6,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.45,0.45,0.1,-0.0324212099897925,0.0,0.024,-0.0720865987885881,0.5055561323739087,0.7971669948028199,0.72,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_f24dacd50464,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_3edf8adbb32f,primvar_safe_exit_or_recovery_handoff_transition_object_3edf8adbb32f__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_e4500431328c,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.45,0.45,0.1,-0.0319968458512738,0.0,0.0254999999999999,-0.0721107227403941,0.5056784407617408,0.7971669948028199,0.505,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_a1e7ec6183bd,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_5abb4abd52e7,primvar_safe_exit_or_recovery_handoff_transition_object_5abb4abd52e7__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_dc076be3cfb5,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.45,0.45,0.1,-0.0321920841023961,0.0,0.0235,-0.0723181617484396,0.5047848894860927,0.7971669948028199,0.545,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_7bc57e19ebdd,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_614a7b4e9b08,primvar_safe_exit_or_recovery_handoff_transition_object_614a7b4e9b08__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_00c0d3100104,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.45,0.45,0.1,-0.0326809243738994,0.0,0.0225,-0.072079697991767,0.5043307048979475,0.7971669948028199,0.64,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_5808ebb98fb6,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_64753c4e3c27,primvar_safe_exit_or_recovery_handoff_transition_object_64753c4e3c27__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_444d30176180,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.475,0.475,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.475,0.475,0.075,-0.031687035871565,0.0,0.0265,-0.0723249565056285,0.5051769634487443,0.7971669948028199,0.4549999999999999,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_d20aa28cca83,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_9f7e94be965d,primvar_safe_exit_or_recovery_handoff_transition_object_9f7e94be965d__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_c3772d43f9cd,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.45,0.45,0.1,-0.032592697933287,0.0,0.025,-0.0720834067982068,0.5040025748975704,0.7971669948028199,0.515,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_a5967359e4d3,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_ab8df245a449,primvar_safe_exit_or_recovery_handoff_transition_object_ab8df245a449__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_de3646b719a3,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.475,0.475,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.475,0.475,0.075,-0.0316738889419456,0.0,0.028,-0.0720691686910104,0.5059040918452344,0.7971669948028199,0.4600000000000001,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_a85727f547ae,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_bec22f67584a,primvar_safe_exit_or_recovery_handoff_transition_object_bec22f67584a__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_8a117ee3481a,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.475,0.475,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.475,0.475,0.075,-0.0323418214344679,0.0,0.0295,-0.0720995946316609,0.5033962459375404,0.7971669948028199,0.42,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_f3254475ff0b,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_da1cd82ba845,primvar_safe_exit_or_recovery_handoff_transition_object_da1cd82ba845__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_ecd631a1e7b8,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.475,0.475,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.475,0.475,0.075,-0.0310690272202686,0.0,0.029,-0.0721423786628276,0.5051964838030757,0.7971669948028199,0.7,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_a2da8ca91167,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_318f316d9d3c,primvar_safe_exit_or_recovery_handoff_transition_object_318f316d9d3c__entry_inflight_stable,safe_exit_or_recovery_handoff,transition_object,inflight_stable,lqrta_safe_exit_or_recovery_handoff_ca45d613d4e9,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.925,0.925,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.925,0.0,0.0,-0.0042048891089439,0.0,0.066,0.2007858500788186,0.6119075062555205,0.9038358582582822,0.27,inflight_stable_high_probability_transition_survivor,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_no_cluster_no_merge_9affe7a1e65a,no_cluster_no_merge,no-clustering/no-merging,primvar_safe_exit_or_recovery_handoff_transition_object_556d48dee045,primvar_safe_exit_or_recovery_handoff_transition_object_556d48dee045__entry_inflight_stable,safe_exit_or_recovery_handoff,transition_object,inflight_stable,lqrta_safe_exit_or_recovery_handoff_1638bb674529,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.925,0.925,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.925,0.0,0.0,0.0009040329600467,0.0,0.0735,0.1989037882658229,0.6119075062555205,0.9107325514913138,0.36,inflight_stable_high_probability_transition_survivor,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
